,h11_pred,h11_true,h21_pred,h21_true
163,6,6,36,36
164,10,13,17,22
165,5,5,43,41
166,10,10,22,22
167,8,8,24,25
168,5,5,41,41
169,7,7,27,30
170,7,6,28,25
171,7,7,25,25
172,8,8,37,33
173,9,9,23,24
174,8,8,25,25
175,7,7,29,25
176,11,11,19,20
177,5,8,35,41
178,5,5,43,41
179,3,3,53,50
180,8,8,31,30
181,9,9,21,22
182,9,9,21,21
183,7,8,28,26
184,7,7,27,27
185,9,9,24,23
186,5,5,47,48
187,6,6,40,39
188,0,5,37,20
189,7,7,27,25
190,7,7,27,28
191,6,6,33,33
192,6,6,26,27
193,6,6,33,33
194,7,7,23,25
195,9,9,23,23
196,5,5,37,34
197,11,10,22,20
198,11,12,18,21
199,13,19,19,26
200,5,6,45,46
201,10,9,21,21
202,11,12,18,23
203,7,7,25,26
204,6,6,30,29
205,8,8,22,23
206,9,9,23,23
207,5,5,38,35
208,8,8,22,24
209,7,7,25,26
210,4,4,44,43
211,5,5,30,29
212,7,7,29,28
213,7,7,29,29
214,8,8,22,22
215,5,5,31,30
216,10,10,20,21
217,10,10,22,22
218,6,6,28,27
219,10,8,40,31
220,7,7,32,32
221,9,9,23,22
222,6,6,32,32
223,9,9,23,23
224,7,7,33,32
225,9,9,27,25
226,7,7,29,27
227,7,7,24,24
228,5,7,31,33
229,4,4,36,34
230,6,6,28,29
231,9,9,25,25
232,7,7,36,34
233,7,6,24,23
234,5,5,41,41
235,7,7,35,29
236,7,7,33,33
237,6,6,26,26
238,6,6,33,32
239,6,8,26,29
240,5,5,29,30
241,8,8,22,24
242,9,8,22,22
243,8,8,22,22
244,13,14,16,17
245,8,8,30,27
246,7,7,27,30
247,8,8,25,25
248,8,8,22,23
249,10,9,23,26
250,9,8,33,31
251,8,8,24,26
252,8,7,29,30
253,7,7,32,33
254,6,6,27,28
255,6,6,28,29
256,7,7,35,32
257,5,5,29,26
258,12,12,21,20
259,7,7,25,25
260,10,9,21,21
261,3,3,47,46
262,5,5,30,31
263,10,10,22,23
264,11,11,19,19
265,6,6,28,28
266,6,6,27,27
267,6,6,36,36
268,6,6,26,26
269,11,10,26,26
270,8,8,28,28
271,6,6,37,37
272,8,8,22,22
273,10,10,22,21
274,7,8,27,28
275,7,7,29,30
276,8,8,26,26
277,3,3,56,57
278,6,6,36,34
279,5,5,31,30
280,6,6,31,33
281,7,8,31,30
282,5,5,39,40
283,4,4,44,46
284,9,9,25,26
285,9,8,22,22
286,8,8,22,22
287,9,12,21,21
288,7,7,30,28
289,11,10,20,20
290,7,7,29,28
291,5,5,35,35
292,11,12,18,19
293,7,7,23,22
294,7,7,25,25
295,11,10,20,20
296,6,6,30,30
297,7,7,30,31
298,5,5,43,42
299,7,7,29,28
300,6,6,36,35
301,4,7,47,46
302,8,8,22,22
303,9,8,24,22
304,9,8,22,21
305,9,8,28,27
306,8,8,23,23
307,6,6,31,30
308,10,10,20,20
309,11,11,19,20
310,5,4,43,41
311,9,8,25,23
312,9,10,29,28
313,8,8,26,24
314,9,8,28,29
315,4,3,60,59
316,5,5,34,33
317,6,6,30,30
318,6,6,39,38
319,6,6,25,24
320,7,7,24,24
321,8,8,28,28
322,8,7,23,23
323,5,5,53,49
324,9,8,22,21
325,5,5,35,34
326,9,9,24,23
327,9,9,24,24
328,8,9,29,29
329,4,4,47,47
330,5,6,45,43
331,6,6,54,51
332,9,8,26,25
333,8,9,25,26
334,6,6,34,34
335,9,8,34,30
336,8,8,24,25
337,7,7,29,29
338,5,5,45,42
339,6,6,28,31
340,11,10,21,20
341,8,8,22,23
342,6,6,36,35
343,9,8,24,24
344,9,9,27,27
345,10,11,19,19
346,7,7,29,30
347,6,6,32,31
348,10,10,23,23
349,7,7,23,24
350,5,5,35,35
351,11,10,20,20
352,9,10,22,22
353,4,4,36,37
354,10,9,25,23
355,7,7,27,28
356,9,9,22,21
357,10,9,21,22
358,8,8,29,27
359,4,3,69,66
360,7,7,29,31
361,8,8,24,24
362,7,7,37,35
363,8,8,28,27
364,11,12,18,19
365,7,7,35,35
366,11,10,20,19
367,4,4,32,36
368,11,11,19,21
369,10,10,22,21
370,4,4,34,32
371,10,10,22,24
372,12,12,21,18
373,10,10,22,20
374,9,10,22,23
375,10,10,20,21
376,14,14,16,16
377,7,7,29,28
378,7,7,35,32
379,9,9,21,22
380,10,10,22,21
381,8,8,22,22
382,8,8,30,29
383,8,8,24,26
384,11,10,20,19
385,11,11,19,20
386,7,7,27,25
387,8,8,27,26
388,4,3,45,51
389,6,6,32,32
390,8,8,26,25
391,6,6,30,29
392,9,8,23,22
393,6,6,29,28
394,10,10,20,19
395,7,8,24,25
396,5,5,35,34
397,8,8,32,30
398,6,7,26,27
399,10,10,20,19
400,6,6,25,25
401,8,8,22,20
402,9,11,31,25
403,8,8,22,23
404,7,7,28,27
405,8,8,28,27
406,8,8,42,35
407,6,5,27,28
408,6,7,33,30
409,8,8,34,34
410,11,11,19,21
411,8,8,28,28
412,9,9,21,26
413,10,11,22,22
414,9,9,21,22
415,6,6,34,34
416,8,9,25,24
417,11,11,23,20
418,4,4,68,65
419,8,8,25,24
420,6,6,32,32
421,10,11,19,22
422,9,9,26,25
423,8,8,25,24
424,7,7,23,23
425,8,8,31,31
426,9,9,22,22
427,8,9,21,21
428,6,6,32,35
429,10,11,23,26
430,9,8,31,30
431,4,4,43,42
432,7,7,30,31
433,9,9,24,22
434,5,5,26,26
435,6,8,24,23
436,11,13,17,18
437,7,7,37,35
438,7,7,27,25
439,8,8,22,23
440,6,6,28,28
441,6,6,36,37
442,6,6,28,27
443,5,5,34,34
444,11,10,22,20
445,6,6,34,33
446,8,8,28,26
447,10,10,22,23
448,7,7,31,32
449,9,7,26,24
450,6,6,28,28
451,10,9,21,21
452,6,6,27,25
453,5,5,35,32
454,10,9,23,23
455,4,4,42,40
456,7,7,23,23
457,6,6,29,28
458,11,10,20,19
459,7,9,29,29
460,9,8,24,24
461,8,8,28,28
462,6,6,34,33
463,4,4,59,55
464,8,8,28,27
465,6,6,36,35
466,3,2,58,58
467,5,5,43,41
468,8,8,25,23
469,7,7,28,30
470,7,7,25,25
471,6,7,37,35
472,7,7,28,25
473,9,9,27,27
474,7,7,30,29
475,11,10,24,27
476,9,9,28,27
477,6,6,38,37
478,11,10,23,24
479,8,8,22,22
480,5,5,37,36
481,4,4,29,33
482,5,5,35,37
483,9,10,23,24
484,7,7,33,31
485,8,8,34,30
486,9,8,22,22
487,4,4,32,32
488,6,7,33,32
489,9,9,27,26
490,6,6,27,28
491,7,7,31,30
492,12,12,18,20
493,8,9,24,22
494,5,5,39,37
495,8,8,28,29
496,7,7,29,28
497,11,11,19,20
498,8,8,25,26
499,11,11,21,21
500,9,9,25,29
501,9,9,23,26
502,12,11,19,19
503,7,7,23,23
504,8,8,23,24
505,5,5,32,31
506,4,4,46,44
507,8,8,27,26
508,7,7,28,27
509,7,7,27,28
510,5,5,45,45
511,8,8,44,40
512,3,3,50,51
513,11,11,25,22
514,14,13,17,17
515,6,6,28,29
516,9,9,24,25
517,8,8,26,25
518,7,7,37,38
519,7,7,33,34
520,4,4,26,27
521,11,10,20,21
522,9,9,23,23
523,5,5,31,30
524,5,5,43,40
525,6,6,42,39
526,8,8,24,24
527,7,7,26,27
528,9,9,24,23
529,9,9,21,21
530,8,8,26,24
531,7,7,23,25
532,10,9,27,28
533,5,5,39,38
534,5,5,31,32
535,10,10,23,24
536,7,7,48,46
537,5,4,50,46
538,8,8,23,24
539,3,3,55,53
540,9,9,21,22
541,5,5,37,38
542,8,8,25,25
543,7,8,34,32
544,8,7,33,29
545,6,6,36,33
546,6,6,32,32
547,6,5,31,30
548,6,6,29,27
549,11,11,22,23
550,6,6,36,34
551,12,12,18,19
552,8,8,23,23
553,8,7,27,27
554,4,4,44,42
555,8,8,22,25
556,8,7,28,25
557,6,6,30,30
558,8,8,31,26
559,13,13,21,19
560,6,6,54,55
561,8,8,25,25
562,10,10,24,21
563,7,7,23,23
564,3,3,43,45
565,14,13,21,20
566,12,11,19,19
567,7,7,41,41
568,10,11,19,21
569,10,10,20,21
570,0,0,0,0
571,9,9,23,22
572,5,6,30,31
573,10,9,21,21
574,8,8,24,23
575,5,5,47,46
576,6,6,30,30
577,10,9,21,21
578,5,5,37,37
579,8,14,22,24
580,6,5,41,36
581,7,7,25,26
582,8,8,29,29
583,7,7,29,30
584,9,9,21,21
585,11,11,19,19
586,7,7,29,28
587,8,6,26,26
588,6,6,38,38
589,5,5,33,31
590,11,11,19,20
591,8,8,24,25
592,8,8,24,22
593,8,8,24,23
594,7,7,32,31
595,6,6,34,35
596,6,6,30,29
597,8,8,25,25
598,12,12,18,18
599,7,7,31,31
600,2,1,101,97
601,10,10,22,23
602,5,5,38,39
603,13,14,16,18
604,6,6,35,34
605,7,7,29,28
606,8,8,34,34
607,7,6,30,29
608,9,9,31,31
609,6,6,30,32
610,5,5,39,39
611,10,9,21,20
612,9,8,26,26
613,3,3,61,59
614,6,6,44,45
615,10,10,22,23
616,7,7,26,29
617,9,9,24,24
618,6,6,30,29
619,8,9,25,26
620,7,7,24,24
621,9,9,29,30
622,5,5,31,33
623,7,7,23,23
624,6,6,28,30
625,8,8,24,24
626,7,7,29,28
627,5,5,41,39
628,2,2,50,49
629,3,3,51,48
630,3,3,60,63
631,9,9,24,24
632,6,6,30,31
633,8,7,23,23
634,9,9,21,22
635,16,0,0,19
636,4,4,30,32
637,10,9,21,20
638,9,10,23,24
639,8,7,25,24
640,3,3,43,43
641,10,10,20,21
642,7,8,23,26
643,8,8,29,28
644,10,9,21,20
645,7,7,29,27
646,7,7,29,30
647,8,8,22,21
648,8,8,26,27
649,6,6,27,31
650,7,7,27,25
651,10,10,20,20
652,8,8,25,24
653,6,6,32,34
654,9,9,27,23
655,6,6,26,28
656,8,8,24,25
657,8,8,30,28
658,8,8,22,22
659,7,7,29,30
660,7,7,41,39
661,7,8,30,29
662,7,7,28,29
663,7,7,33,32
664,10,10,22,25
665,4,4,40,37
666,8,8,26,26
667,9,9,21,21
668,8,9,27,25
669,6,7,37,37
670,8,8,24,24
671,6,6,34,33
672,10,9,22,21
673,6,6,33,34
674,5,5,35,36
675,12,12,18,18
676,4,4,52,51
677,11,11,19,20
678,10,10,22,23
679,4,4,35,36
680,9,9,27,22
681,7,7,25,25
682,6,6,31,30
683,8,10,28,29
684,8,8,34,34
685,8,8,26,27
686,10,10,22,20
687,9,10,20,20
688,5,4,32,33
689,8,7,23,24
690,6,6,32,33
691,11,10,24,20
692,5,5,31,31
693,9,11,23,22
694,8,8,22,23
695,4,4,46,44
696,9,9,25,25
697,8,8,25,24
698,9,9,33,33
699,7,7,25,25
700,7,7,27,26
701,8,8,25,24
702,11,11,19,18
703,4,4,34,33
704,5,5,49,50
705,9,8,22,23
706,7,7,24,24
707,12,13,17,20
708,8,8,25,25
709,15,15,15,16
710,9,9,24,24
711,8,7,29,28
712,9,9,26,23
713,9,9,21,23
714,11,13,17,18
715,8,8,30,30
716,8,8,22,21
717,6,6,34,32
718,8,8,24,24
719,4,4,43,44
720,7,7,28,30
721,3,3,49,50
722,10,10,24,22
723,9,9,24,24
724,7,7,31,30
725,9,8,24,25
726,6,6,40,39
727,6,6,26,27
728,15,19,19,21
729,7,9,30,29
730,5,6,26,28
731,6,6,30,29
732,10,10,22,23
733,9,9,25,25
734,10,10,22,22
735,7,7,30,30
736,9,9,21,22
737,10,10,22,23
738,10,10,20,22
739,8,8,22,23
740,10,11,19,21
741,10,10,20,20
742,6,6,27,28
743,3,3,75,73
744,6,6,24,24
745,7,7,23,24
746,7,7,29,25
747,8,7,25,29
748,8,8,32,32
749,8,8,25,24
750,10,11,19,20
751,8,8,30,28
752,8,8,25,26
753,9,9,25,25
754,9,9,21,21
755,11,11,20,22
756,7,7,32,31
757,5,5,33,31
758,8,8,32,33
759,7,7,27,28
760,4,4,44,44
761,4,4,56,54
762,2,2,52,52
763,8,8,22,23
764,10,10,22,24
765,6,6,28,28
766,10,9,21,21
767,9,9,23,23
768,8,8,24,23
769,10,10,20,20
770,9,9,33,31
771,10,10,23,22
772,5,5,31,31
773,6,6,28,28
774,7,7,23,26
775,6,6,29,30
776,7,7,35,35
777,6,6,27,26
778,8,8,22,24
779,9,8,22,22
780,6,6,36,38
781,11,12,18,18
782,11,11,19,19
783,5,5,34,33
784,8,8,28,27
785,9,9,21,22
786,7,7,23,25
787,7,7,29,29
788,5,5,52,52
