,h11_pred,h11_true,h21_pred,h21_true
121,8,8,24,23
122,9,8,24,23
123,6,6,30,29
124,5,5,37,35
125,5,5,55,57
126,9,9,22,23
127,10,10,20,21
128,7,7,29,27
129,14,15,15,17
130,6,6,32,32
131,9,9,21,22
132,9,9,25,27
133,13,13,17,18
134,6,6,29,27
135,9,8,24,25
136,7,7,30,30
137,7,6,26,25
138,7,7,29,27
139,6,6,35,37
140,9,10,23,25
141,8,8,24,25
142,9,8,28,28
143,5,5,35,35
144,10,9,21,20
145,6,6,24,26
146,7,8,32,33
147,6,6,42,34
148,4,4,34,36
149,4,4,40,40
150,7,7,29,30
151,8,8,23,25
152,6,6,46,44
153,6,6,31,31
154,8,8,31,28
155,5,5,40,41
156,3,2,68,56
157,6,6,24,24
158,9,8,28,27
159,4,4,46,40
160,10,11,21,21
161,4,4,42,43
162,7,10,23,27
163,6,6,36,34
164,10,13,17,19
165,5,5,43,39
166,10,10,22,22
167,8,8,24,26
168,5,5,41,41
169,7,7,27,28
170,6,6,28,27
171,7,7,25,26
172,8,8,37,34
173,9,9,23,23
174,8,8,25,26
175,6,7,29,27
176,9,11,19,22
177,5,8,35,50
178,5,5,43,43
179,3,3,53,47
180,8,8,31,29
181,9,9,21,21
182,9,9,21,22
183,8,8,28,28
184,7,7,27,27
185,8,9,24,24
186,5,5,47,48
187,6,6,40,38
188,5,5,37,27
189,7,7,27,26
190,7,7,27,29
191,6,6,33,34
192,6,6,26,27
193,6,6,33,32
194,7,7,23,23
195,9,9,23,24
196,5,5,37,34
197,10,10,22,20
198,12,12,18,21
199,11,19,19,28
200,6,6,45,45
201,9,9,21,22
202,12,12,18,22
203,7,7,25,24
204,6,6,30,29
205,8,8,22,22
206,9,9,23,24
207,5,5,38,38
208,9,8,22,23
209,7,7,25,25
210,4,4,44,43
211,5,5,30,29
212,7,7,29,28
213,7,7,29,29
214,8,8,22,22
215,6,5,31,30
216,9,10,20,21
217,9,10,22,23
218,6,6,28,27
219,9,8,40,32
220,7,7,32,33
221,9,9,23,23
222,6,6,32,32
223,9,9,23,23
224,7,7,33,32
225,9,9,27,25
226,7,7,29,27
227,8,7,24,24
228,6,7,31,37
229,4,4,36,36
230,6,6,28,29
231,9,9,25,25
232,7,7,36,33
233,6,6,24,24
234,5,5,41,39
235,7,7,35,30
236,7,7,33,33
237,6,6,26,27
238,6,6,33,32
239,6,8,26,28
240,5,5,29,30
241,8,8,22,24
242,8,8,22,23
243,9,8,22,20
244,13,14,16,17
245,7,8,30,31
246,7,7,27,29
247,8,8,25,26
248,8,8,22,22
249,9,9,23,26
250,8,8,33,30
251,8,8,24,25
252,7,7,29,30
253,8,7,32,33
254,6,6,27,27
255,6,6,28,26
256,7,7,35,32
257,5,5,29,30
258,12,12,21,21
259,7,7,25,25
260,10,9,21,18
261,3,3,47,44
262,6,5,30,31
263,10,10,22,24
264,11,11,19,17
265,6,6,28,28
266,6,6,27,28
267,6,6,36,36
268,6,6,26,27
269,11,10,26,25
270,8,8,28,30
271,6,6,37,38
272,8,8,22,23
273,9,10,22,23
274,9,8,27,28
275,7,7,29,30
276,8,8,26,25
277,3,3,56,57
278,6,6,36,35
279,5,5,31,31
280,6,6,31,32
281,8,8,31,28
282,5,5,39,41
283,4,4,44,44
284,8,9,25,27
285,9,8,22,22
286,8,8,22,22
287,9,12,21,22
288,7,7,30,28
289,11,10,20,18
290,7,7,29,27
291,5,5,35,34
292,10,12,18,19
293,7,7,23,25
294,7,7,25,27
295,10,10,20,19
296,6,6,30,30
297,7,7,30,31
298,5,5,43,43
299,5,7,29,32
300,6,6,36,34
301,4,7,47,46
302,8,8,22,23
303,8,8,24,23
304,8,8,22,23
305,8,8,28,28
306,9,8,23,23
307,6,6,31,29
308,10,10,20,20
309,9,11,19,19
310,6,4,43,41
311,8,8,25,24
312,8,10,29,25
313,8,8,26,24
314,9,8,28,26
315,3,3,60,60
316,5,5,34,35
317,7,6,30,31
318,7,6,39,37
319,6,6,25,25
320,7,7,24,23
321,8,8,28,29
322,8,7,23,25
323,5,5,53,47
324,8,8,22,22
325,5,5,35,36
326,9,9,24,21
327,9,9,24,24
328,8,9,29,26
329,4,4,47,47
330,5,6,45,48
331,7,6,54,51
332,8,8,26,26
333,9,9,25,25
334,6,6,34,33
335,8,8,34,33
336,8,8,24,24
337,7,7,29,29
338,5,5,45,44
339,6,6,28,32
340,10,10,21,21
341,8,8,22,23
342,6,6,36,35
343,9,8,24,24
344,8,9,27,27
345,11,11,19,17
346,7,7,29,24
347,6,6,32,32
348,10,10,23,22
349,7,7,23,24
350,5,5,35,35
351,10,10,20,21
352,10,10,22,22
353,4,4,36,38
354,8,9,25,25
355,7,7,27,30
356,9,9,22,22
357,8,9,21,23
358,7,8,29,27
359,3,3,69,67
360,7,7,29,29
361,8,8,24,23
362,7,7,37,35
363,8,8,28,27
364,11,12,18,19
365,7,7,35,36
366,10,10,20,20
367,4,4,32,35
368,11,11,19,18
369,10,10,22,21
370,4,4,34,37
371,10,10,22,22
372,10,12,21,19
373,10,10,22,21
374,10,10,22,22
375,10,10,20,20
376,13,14,16,18
377,7,7,29,29
378,7,7,35,34
379,8,9,21,21
380,10,10,22,21
381,8,8,22,23
382,8,8,30,30
383,8,8,24,24
384,10,10,20,20
385,11,11,19,21
386,6,7,27,25
387,8,8,27,25
388,4,3,45,46
389,6,6,32,33
390,8,8,26,28
391,6,6,30,31
392,8,8,23,23
393,6,6,29,28
394,11,10,20,20
395,8,8,24,24
396,5,5,35,33
397,8,8,32,28
398,7,7,26,26
399,10,10,20,20
400,6,6,25,26
401,8,8,22,21
402,9,11,31,27
403,8,8,22,23
404,7,7,28,27
405,8,8,28,27
406,8,8,42,41
407,5,5,27,27
408,6,7,33,29
409,8,8,34,36
410,10,11,19,22
411,9,8,28,28
412,9,9,21,25
413,10,11,22,21
414,9,9,21,20
415,6,6,34,34
416,9,9,25,23
417,11,11,23,21
418,4,4,68,69
419,8,8,25,24
420,6,6,32,31
421,9,11,19,23
422,9,9,26,26
423,8,8,25,24
424,7,7,23,22
425,7,8,31,31
426,9,9,22,21
427,9,9,21,23
428,6,6,32,35
429,10,11,23,27
430,8,8,31,31
431,4,4,43,44
432,7,7,30,30
433,9,9,24,25
434,5,5,26,28
435,7,8,24,25
436,14,13,17,16
437,7,7,37,35
438,7,7,27,27
439,8,8,22,23
440,6,6,28,29
441,6,6,36,36
442,6,6,28,26
443,5,5,34,36
444,9,10,22,22
445,6,6,34,35
446,8,8,28,27
447,10,10,22,23
448,7,7,31,33
449,8,7,26,26
450,6,6,28,28
451,9,9,21,22
452,6,6,27,26
453,5,5,35,35
454,10,9,23,24
455,4,4,42,41
456,7,7,23,22
457,6,6,29,28
458,10,10,20,20
459,7,9,29,29
460,8,8,24,25
461,8,8,28,27
462,6,6,34,33
463,4,4,59,59
464,8,8,28,27
465,6,6,36,34
466,2,2,58,57
467,5,5,43,40
468,8,8,25,23
469,7,7,28,28
470,7,7,25,25
471,7,7,37,34
472,7,7,28,28
473,9,9,27,27
474,7,7,30,29
475,10,10,24,29
476,9,9,28,27
477,5,6,38,38
478,10,10,23,24
479,8,8,22,22
480,5,5,37,37
481,4,4,29,34
482,5,5,35,37
483,9,10,23,24
484,7,7,33,32
485,8,8,34,32
486,8,8,22,21
487,5,4,32,32
488,6,7,33,34
489,9,9,27,27
490,6,6,27,26
491,7,7,31,31
492,11,12,18,18
493,9,9,24,24
494,5,5,39,37
495,7,8,28,29
496,7,7,29,29
497,12,11,19,19
498,8,8,25,27
499,11,11,21,22
500,8,9,25,29
501,10,9,23,22
502,11,11,19,20
503,7,7,23,24
504,8,8,23,24
505,6,5,32,31
506,4,4,46,43
507,8,8,27,26
508,7,7,28,28
509,7,7,27,27
510,5,5,45,45
511,6,8,44,40
512,3,3,50,50
513,11,11,25,24
514,12,13,17,15
515,6,6,28,28
516,9,9,24,23
517,8,8,26,27
518,7,7,37,39
519,7,7,33,33
520,5,4,26,29
521,11,10,20,22
522,8,9,23,23
523,5,5,31,32
524,4,5,43,40
525,6,6,42,42
526,8,8,24,25
527,7,7,26,27
528,9,9,24,24
529,10,9,21,19
530,8,8,26,25
531,7,7,23,23
532,0,9,27,22
533,5,5,39,41
534,5,5,31,33
535,10,10,23,23
536,7,7,48,46
537,5,4,50,45
538,8,8,23,23
539,3,3,55,53
540,9,9,21,23
541,5,5,37,36
542,8,8,25,25
543,7,8,34,35
544,8,7,33,29
545,6,6,36,31
546,6,6,32,30
547,6,5,31,30
548,6,6,29,28
549,11,11,22,21
550,6,6,36,34
551,10,12,18,21
552,8,8,23,24
553,7,7,27,27
554,4,4,44,43
555,8,8,22,25
556,8,7,28,25
557,6,6,30,30
558,8,8,31,27
559,12,13,21,21
560,5,6,54,56
561,8,8,25,25
562,10,10,24,22
563,8,7,23,23
564,3,3,43,45
565,12,13,21,22
566,11,11,19,18
567,7,7,41,41
568,11,11,19,22
569,10,10,20,21
570,0,0,0,0
571,9,9,23,25
572,5,6,30,38
573,9,9,21,20
574,8,8,24,27
575,5,5,47,48
576,6,6,30,32
577,9,9,21,21
578,5,5,37,37
579,9,14,22,21
580,6,5,41,36
581,7,7,25,26
582,8,8,29,27
583,7,7,29,29
584,9,9,21,22
585,11,11,19,18
586,7,7,29,29
587,7,6,26,27
588,6,6,38,36
589,5,5,33,35
590,11,11,19,21
591,8,8,24,24
592,8,8,24,22
593,8,8,24,24
594,7,7,32,31
595,6,6,34,31
596,6,6,30,29
597,9,8,25,24
598,11,12,18,17
599,7,7,31,30
600,2,1,101,88
601,9,10,22,23
602,5,5,38,41
603,15,14,16,14
604,6,6,35,34
605,8,7,29,30
606,6,8,34,38
607,6,6,30,31
608,9,9,31,30
609,6,6,30,32
610,5,5,39,39
611,9,9,21,22
612,8,8,26,30
613,3,3,61,58
614,6,6,44,44
615,10,10,22,23
616,7,7,26,29
617,9,9,24,26
618,6,6,30,34
619,8,9,25,25
620,7,7,24,23
621,9,9,29,30
622,5,5,31,33
623,7,7,23,24
624,6,6,28,30
625,8,8,24,23
626,6,7,29,29
627,5,5,41,38
628,2,2,50,51
629,3,3,51,46
630,3,3,60,61
631,9,9,24,24
632,6,6,30,30
633,7,7,23,23
634,9,9,21,21
635,14,0,0,26
636,5,4,30,31
637,9,9,21,22
638,9,10,23,25
639,7,7,25,27
640,3,3,43,42
641,11,10,20,21
642,7,8,23,23
643,8,8,29,27
644,9,9,21,21
645,7,7,29,28
646,7,7,29,29
647,8,8,22,23
648,7,8,26,25
649,6,6,27,28
650,7,7,27,24
651,10,10,20,22
652,8,8,25,25
653,6,6,32,33
654,8,9,27,24
655,6,6,26,28
656,8,8,24,24
657,7,8,30,27
658,8,8,22,23
659,7,7,29,29
660,7,7,41,38
661,7,8,30,29
662,7,7,28,28
663,7,7,33,33
664,9,10,22,25
665,4,4,40,39
666,8,8,26,23
667,9,9,21,21
668,9,9,27,25
669,6,7,37,37
670,8,8,24,23
671,6,6,34,32
672,9,9,22,21
673,6,6,33,33
674,5,5,35,35
675,11,12,18,19
676,4,4,52,53
677,12,11,19,21
678,9,10,22,24
679,5,4,35,38
680,8,9,27,24
681,7,7,25,26
682,6,6,31,34
683,8,10,28,32
684,7,8,34,33
685,8,8,26,27
686,10,10,22,21
687,10,10,20,20
688,5,4,32,32
689,7,7,23,24
690,6,6,32,33
691,9,10,24,24
692,5,5,31,31
693,8,11,23,22
694,8,8,22,22
695,4,4,46,45
696,9,9,25,24
697,8,8,25,26
698,9,9,33,33
699,7,7,25,26
700,7,7,27,27
701,8,8,25,24
702,10,11,19,18
703,4,4,34,34
704,5,5,49,49
705,8,8,22,24
706,7,7,24,24
707,13,13,17,19
708,8,8,25,24
709,14,15,15,17
710,9,9,24,24
711,8,7,29,29
712,9,9,26,25
713,9,9,21,22
714,11,13,17,18
715,8,8,30,31
716,8,8,22,22
717,6,6,34,32
718,8,8,24,26
719,4,4,43,43
720,7,7,28,27
721,3,3,49,52
722,9,10,24,24
723,9,9,24,24
724,7,7,31,31
725,9,8,24,24
726,6,6,40,39
727,6,6,26,25
728,11,19,19,27
729,6,9,30,28
730,6,6,26,28
731,6,6,30,30
732,10,10,22,24
733,9,9,25,26
734,10,10,22,23
735,7,7,30,30
736,9,9,21,19
737,10,10,22,23
738,9,10,20,23
739,7,8,22,21
740,10,11,19,22
741,10,10,20,20
742,6,6,27,27
743,3,3,75,74
744,6,6,24,26
745,8,7,23,23
746,7,7,29,26
747,9,7,25,24
748,8,8,32,34
749,6,8,25,28
750,10,11,19,21
751,8,8,30,28
752,8,8,25,24
753,9,9,25,25
754,9,9,21,21
755,10,11,20,20
756,7,7,32,29
757,5,5,33,32
758,8,8,32,31
759,7,7,27,26
760,4,4,44,39
761,4,4,56,55
762,2,2,52,51
763,8,8,22,24
764,10,10,22,23
765,6,6,28,30
766,9,9,21,21
767,8,9,23,25
768,8,8,24,22
769,10,10,20,19
770,8,9,33,29
771,10,10,23,22
772,6,5,31,30
773,7,6,28,29
774,7,7,23,25
775,6,6,29,30
776,7,7,35,37
777,6,6,27,27
778,8,8,22,24
779,8,8,22,24
780,6,6,36,38
781,12,12,18,18
782,11,11,19,18
783,5,5,34,33
784,8,8,28,25
785,9,9,21,22
786,7,7,23,24
787,7,7,29,28
788,5,5,52,50
