,h11_pred,h11_true,h21_pred,h21_true
456,6,6,26,28
457,8,11,19,24
458,10,9,24,23
459,9,9,27,24
460,8,8,24,25
461,10,10,20,22
462,8,7,33,35
463,7,8,28,27
464,9,8,28,26
465,5,4,42,43
466,7,7,27,27
467,5,4,40,35
468,9,9,21,21
469,9,7,26,29
470,7,7,29,32
471,7,7,25,27
472,7,6,26,30
473,9,9,25,25
474,11,11,19,21
475,6,8,22,26
476,11,11,19,18
477,4,3,39,41
478,10,11,19,20
479,9,9,24,23
480,5,4,42,37
481,7,8,40,43
482,5,5,37,35
483,8,8,28,26
484,6,7,31,28
485,7,7,25,24
486,10,9,21,21
487,8,8,34,34
488,9,9,26,27
489,11,13,17,21
490,7,7,26,26
491,5,5,43,41
492,5,10,26,38
493,7,7,31,29
494,5,5,37,34
495,6,6,38,38
496,10,12,18,20
497,7,7,30,31
498,7,7,23,27
499,9,9,25,25
500,9,9,21,23
501,7,7,27,25
502,5,5,37,36
503,12,13,17,19
504,5,5,33,30
505,7,7,31,28
506,10,9,24,24
507,6,6,38,36
508,5,5,43,40
509,8,8,22,24
510,13,14,16,17
511,7,7,23,23
512,6,6,29,28
513,9,9,23,27
514,8,7,25,26
515,8,7,23,25
516,8,8,27,23
517,5,4,44,47
518,8,8,25,25
519,6,6,38,37
520,10,9,21,21
521,7,7,25,24
522,6,6,32,30
523,11,10,22,21
524,7,7,25,26
525,9,8,26,26
526,7,7,29,28
527,7,7,29,27
528,7,7,25,27
529,7,7,28,26
530,8,8,25,24
531,9,9,25,27
532,6,6,28,27
533,9,9,24,24
534,6,5,27,28
535,8,8,26,26
536,10,9,25,25
537,9,8,24,29
538,6,6,37,36
539,5,5,41,40
540,7,7,23,23
541,4,4,48,47
542,3,3,40,47
543,4,4,42,42
544,10,10,21,21
545,7,7,29,29
546,7,6,28,28
547,9,8,22,25
548,6,6,28,32
549,3,3,51,47
550,6,5,34,36
551,7,7,28,29
552,8,9,21,22
553,12,12,18,19
554,9,8,24,29
555,9,8,24,24
556,4,4,44,47
557,8,7,27,26
558,6,6,28,32
559,5,5,28,33
560,10,10,22,22
561,9,9,23,25
562,7,7,32,32
563,9,9,21,20
564,7,7,35,32
565,7,7,26,25
566,6,6,32,33
567,7,7,23,24
568,6,6,36,34
569,7,7,28,28
570,7,7,23,22
571,4,3,54,53
572,6,5,31,32
573,4,4,34,36
574,6,7,25,26
575,6,6,24,24
576,6,6,27,27
577,8,8,25,27
578,11,12,21,20
579,8,8,28,30
580,9,9,21,21
581,6,6,30,28
582,6,6,28,29
583,9,10,22,24
584,10,10,22,21
585,7,12,24,29
586,6,6,27,31
587,12,12,18,18
588,9,9,23,22
589,10,10,22,22
590,5,5,33,32
591,7,7,29,26
592,6,8,36,38
593,7,7,25,26
594,13,12,19,19
595,6,6,30,33
596,9,9,21,22
597,11,11,19,22
598,8,8,26,26
599,10,10,20,21
600,9,9,23,23
601,9,9,23,29
602,8,8,26,26
603,8,7,25,25
604,7,7,23,27
605,8,8,23,24
606,7,7,23,22
607,4,8,40,46
608,7,8,31,32
609,4,4,42,42
610,9,9,21,22
611,4,4,44,41
612,8,8,22,22
613,5,5,33,33
614,11,11,19,20
615,4,4,38,39
616,7,7,25,26
617,7,7,26,26
618,9,9,23,22
619,7,9,25,27
620,6,5,37,32
621,6,6,24,25
622,8,8,26,27
623,7,6,28,27
624,7,6,36,38
625,8,8,27,27
626,7,7,25,27
627,5,5,33,33
628,9,8,24,24
629,6,6,35,33
630,7,7,27,27
631,8,8,22,23
632,9,10,20,21
633,6,6,35,34
634,5,4,31,33
635,6,6,27,29
636,5,5,44,45
637,7,8,26,25
638,8,12,20,24
639,9,9,23,24
640,8,7,31,29
641,5,4,44,38
642,6,6,28,30
643,7,7,32,34
644,7,7,47,45
645,12,12,18,19
646,3,3,72,71
647,6,6,46,44
648,10,10,20,23
649,7,7,25,26
650,9,9,21,24
651,6,7,27,23
652,7,7,29,30
653,9,9,22,22
654,7,6,30,29
655,4,5,41,38
656,8,8,42,40
657,9,10,20,22
658,7,7,24,25
659,11,12,18,19
660,6,6,28,29
661,6,6,33,32
662,6,6,36,36
663,11,10,22,22
664,9,11,19,24
665,7,7,31,34
666,10,9,23,23
667,7,7,33,30
668,8,9,24,25
669,6,6,30,32
670,8,8,28,26
671,7,7,31,31
672,7,8,23,26
673,9,8,25,26
674,10,10,20,20
675,11,10,20,18
676,9,9,21,22
677,6,5,45,45
678,5,5,41,37
679,9,9,21,21
680,6,5,25,24
681,7,7,31,29
682,6,6,36,39
683,9,9,27,25
684,6,6,33,33
685,4,4,44,46
686,11,11,19,19
687,7,7,29,30
688,4,4,40,40
689,9,9,23,22
690,5,5,39,40
691,12,10,30,21
692,11,11,19,20
693,7,6,34,33
694,9,9,25,25
695,7,7,25,24
696,6,6,30,33
697,8,8,22,22
698,12,12,18,21
699,7,7,28,27
700,7,7,29,26
701,7,7,25,26
702,7,7,27,26
703,6,7,43,42
704,8,8,27,26
705,4,4,52,53
706,6,6,29,31
707,9,8,22,22
708,3,3,69,62
709,6,6,34,32
710,7,6,35,34
711,10,8,24,25
712,4,4,38,40
713,7,7,23,25
714,10,10,20,20
715,10,10,24,24
716,5,5,36,35
717,9,9,23,25
718,8,8,23,27
719,10,10,23,23
720,7,6,30,32
721,9,9,21,22
722,8,7,24,25
723,8,8,27,25
724,7,7,29,28
725,7,7,41,42
726,10,10,20,21
727,10,10,26,26
728,10,10,20,21
729,7,7,35,36
730,8,10,25,26
731,8,8,29,29
732,11,9,25,25
733,8,9,21,22
734,10,10,21,21
735,8,8,26,25
736,6,6,30,31
737,7,8,28,29
738,7,6,32,30
739,7,6,27,30
740,8,9,21,21
741,9,8,26,27
742,12,12,18,19
743,2,2,86,97
744,9,9,23,24
745,8,8,28,30
746,8,8,26,27
747,7,6,24,27
748,12,12,18,19
749,8,8,25,25
750,4,4,52,51
751,6,6,26,26
752,10,11,19,18
753,8,7,25,25
754,7,7,29,27
755,6,7,29,27
756,7,7,26,23
757,7,7,29,30
758,9,9,23,26
759,10,10,26,25
760,6,6,27,28
761,9,9,21,22
762,10,11,19,20
763,6,6,33,32
764,7,7,25,26
765,9,9,21,23
766,8,8,24,28
767,8,8,26,31
768,3,3,51,49
769,5,5,29,32
770,9,10,20,22
771,10,12,18,19
772,9,11,19,22
773,6,7,33,31
774,8,8,24,23
775,4,4,68,66
776,4,3,47,47
777,5,5,29,30
778,11,10,20,18
779,9,9,21,21
780,7,5,29,31
781,10,9,24,26
782,5,5,38,40
783,6,5,29,34
784,8,8,25,25
785,5,5,33,35
786,7,6,30,28
787,11,10,20,20
788,9,9,21,20
789,7,6,24,29
790,7,7,27,28
791,5,5,27,27
792,6,6,28,32
793,8,8,29,28
794,7,7,23,23
795,5,5,35,36
796,8,8,22,24
797,8,8,25,25
798,7,8,22,27
799,8,10,20,22
800,10,10,26,26
801,7,7,27,28
802,9,9,21,21
803,10,10,20,22
804,7,7,26,27
805,7,7,27,31
806,9,9,26,25
807,7,7,25,26
808,8,8,25,25
809,5,4,36,31
810,6,6,30,28
811,10,9,26,25
812,9,10,29,28
813,6,6,30,31
814,10,11,21,23
815,9,8,26,28
816,6,6,32,31
817,5,5,29,32
818,4,4,43,44
819,7,6,26,29
820,7,7,35,29
821,6,6,30,31
822,7,8,28,27
823,7,7,28,28
824,7,7,27,28
825,7,7,25,26
826,2,2,52,54
827,8,8,25,24
828,8,8,22,23
829,8,9,29,28
830,6,6,29,31
831,8,8,24,24
832,7,7,25,26
833,9,9,27,25
834,6,6,30,27
835,9,10,22,22
836,8,8,28,27
837,7,8,31,29
838,6,6,46,43
839,7,7,31,28
840,8,8,40,37
841,4,3,50,52
842,9,8,24,24
843,6,6,36,35
844,9,10,30,30
845,6,5,37,30
846,6,6,24,25
847,11,10,22,23
848,5,5,35,32
849,9,9,23,22
850,12,13,17,20
851,3,2,77,80
852,4,3,43,43
853,5,5,37,34
854,2,2,68,65
855,8,8,28,27
856,6,5,25,28
857,8,8,24,24
858,7,7,23,26
859,6,6,35,36
860,7,7,31,27
861,8,9,25,27
862,9,10,22,22
863,7,7,41,35
864,7,7,31,31
865,10,10,23,22
866,6,6,26,30
867,10,10,20,22
868,5,5,33,32
869,3,3,37,42
870,8,7,23,23
871,6,6,28,32
872,5,5,36,37
873,7,6,55,49
874,11,10,26,24
875,6,7,31,29
876,7,7,23,26
877,12,14,16,21
878,8,9,29,28
879,9,9,23,24
880,8,9,25,26
881,5,5,34,34
882,4,4,44,48
883,8,8,29,26
884,9,9,24,25
885,9,9,22,23
886,8,9,25,25
887,10,10,22,23
888,10,10,20,24
889,10,9,33,33
890,4,4,44,42
891,4,4,44,48
892,8,8,23,25
893,8,9,25,27
894,9,9,23,23
895,8,8,22,26
896,7,7,25,25
897,5,5,37,39
898,7,7,30,29
899,6,6,33,33
900,5,5,33,34
901,9,9,23,23
902,9,9,23,24
903,5,5,40,40
904,8,8,23,23
905,7,8,22,24
906,6,5,33,33
907,13,13,17,23
908,6,6,26,28
909,7,7,23,25
910,10,11,21,22
911,6,6,28,31
912,7,7,33,33
913,7,7,25,25
914,6,6,47,43
915,11,11,19,20
916,6,5,41,43
917,7,7,29,29
918,6,6,43,46
919,10,12,18,19
920,6,6,36,33
921,8,8,25,25
922,7,8,28,28
923,9,10,20,21
924,5,5,37,35
925,7,7,30,31
926,9,9,23,25
927,7,7,34,34
928,13,11,19,22
929,6,6,34,31
930,6,6,27,27
931,6,7,32,35
932,4,4,42,46
933,7,7,37,38
934,8,8,28,27
935,11,10,22,22
936,5,5,37,33
937,9,8,22,22
938,9,8,22,22
939,6,7,27,30
940,11,12,18,20
941,9,8,22,21
942,10,9,21,22
943,3,3,45,45
944,6,6,26,25
945,10,10,22,23
946,9,9,21,22
947,6,6,32,33
948,3,3,45,46
949,7,7,23,23
950,2,2,52,48
951,9,9,22,24
952,5,7,37,36
953,9,9,21,21
954,8,8,31,27
955,11,9,27,28
956,8,8,28,28
957,7,7,29,29
958,10,12,21,20
959,6,6,38,38
960,3,3,54,51
961,5,5,38,36
962,8,8,27,27
963,8,8,34,26
964,7,7,29,30
965,10,10,20,23
966,4,7,39,39
967,10,10,24,25
968,9,9,31,26
969,5,5,31,33
970,3,3,45,46
971,9,9,24,25
972,9,9,21,24
973,7,7,32,31
974,9,8,28,27
975,5,5,35,35
976,8,6,26,25
977,6,6,32,31
978,4,4,48,45
979,10,10,22,22
980,6,6,26,25
981,10,10,20,20
982,4,4,45,44
983,11,11,19,20
984,3,3,60,66
985,6,5,33,34
986,11,9,21,21
987,9,9,31,29
988,8,8,24,23
989,4,4,53,52
990,8,8,26,26
991,7,7,25,26
992,6,6,35,33
993,6,6,30,32
994,11,12,20,22
995,8,8,28,25
996,10,10,20,22
997,10,9,33,30
998,7,7,24,24
999,12,11,19,20
1000,7,7,29,26
1001,5,5,37,39
1002,7,7,29,29
1003,10,10,20,20
1004,9,8,24,23
1005,9,9,24,24
1006,8,8,24,25
1007,9,10,20,20
1008,7,8,25,27
1009,7,7,23,25
1010,7,7,23,26
1011,6,6,26,30
1012,7,7,23,23
1013,4,4,42,42
1014,6,6,30,29
1015,5,5,33,30
1016,11,10,22,21
1017,5,5,39,42
1018,4,4,44,43
1019,7,7,26,26
1020,5,5,35,33
1021,6,6,32,30
1022,5,5,45,45
1023,9,9,21,23
1024,8,9,25,25
1025,9,9,27,25
1026,7,7,27,29
1027,7,9,27,23
1028,8,7,29,31
1029,3,3,50,50
1030,7,7,29,30
1031,5,5,43,42
1032,7,6,34,34
1033,9,9,25,23
1034,5,5,39,36
1035,6,6,36,33
1036,8,7,24,25
1037,8,8,22,23
1038,6,7,47,46
1039,7,7,29,28
1040,6,6,37,37
1041,4,4,52,49
1042,9,9,22,24
1043,10,9,23,24
1044,7,7,24,25
1045,7,7,29,30
1046,8,8,25,26
1047,10,9,21,22
1048,5,4,48,44
1049,9,9,24,24
1050,6,5,37,35
1051,4,3,51,51
1052,7,7,25,28
1053,11,13,17,17
1054,6,6,32,32
1055,10,9,21,21
1056,12,12,18,20
1057,6,6,26,27
1058,9,10,23,24
1059,8,8,31,33
1060,10,9,23,24
1061,7,7,36,34
1062,10,10,22,22
1063,7,7,29,26
1064,5,5,29,31
1065,12,14,16,18
1066,9,9,25,23
1067,5,5,43,45
1068,8,6,30,32
1069,10,11,21,27
1070,10,11,22,23
1071,7,7,28,28
1072,6,6,32,33
1073,4,4,62,63
1074,10,10,22,22
1075,9,8,23,22
1076,7,7,26,27
1077,8,9,29,23
1078,8,7,31,25
1079,6,6,28,26
1080,9,10,20,21
1081,10,10,20,20
1082,6,5,43,37
1083,7,7,25,25
1084,8,8,26,25
1085,6,6,50,53
1086,9,11,23,24
1087,10,10,21,23
1088,8,8,22,22
1089,10,10,22,24
1090,8,8,28,28
1091,9,8,26,27
1092,6,5,30,32
1093,4,3,63,51
1094,7,6,38,39
1095,11,10,20,23
1096,10,9,21,25
1097,7,7,29,28
1098,9,9,24,25
1099,3,3,43,45
1100,5,5,31,33
1101,9,8,22,23
1102,5,5,45,45
1103,7,7,29,30
1104,5,4,32,33
1105,9,9,23,23
1106,5,5,41,40
1107,4,4,44,46
1108,9,9,27,27
1109,11,11,21,20
1110,6,6,32,37
1111,7,7,25,24
1112,9,9,23,22
1113,9,9,24,24
1114,9,9,27,25
1115,9,8,26,25
1116,8,8,25,24
1117,7,6,32,34
1118,7,6,29,30
1119,8,8,26,25
1120,8,8,25,26
1121,10,9,23,24
1122,8,8,24,24
1123,6,6,32,29
1124,8,8,22,23
1125,7,7,26,24
1126,10,10,24,25
1127,4,4,40,42
1128,6,6,32,33
1129,10,9,21,21
1130,5,5,35,36
1131,8,7,31,30
1132,3,3,48,48
1133,8,8,24,23
1134,7,7,26,25
1135,8,8,30,27
1136,4,4,37,39
1137,6,6,26,28
1138,11,11,19,22
1139,8,10,20,23
1140,4,4,50,50
1141,8,8,26,26
1142,5,5,39,36
1143,12,12,18,19
1144,7,7,31,27
1145,8,8,26,27
1146,7,6,24,27
1147,6,6,28,27
1148,5,5,37,35
1149,5,5,44,45
1150,7,7,35,37
1151,6,6,29,29
1152,9,8,24,26
1153,8,8,22,23
1154,6,6,36,35
1155,6,6,32,37
1156,8,7,29,25
1157,8,8,29,30
1158,8,8,29,28
1159,6,6,34,37
1160,8,7,25,25
1161,5,5,31,32
1162,10,10,20,23
1163,6,6,31,33
1164,10,10,20,21
1165,8,8,26,26
1166,6,6,34,35
1167,8,8,30,27
1168,10,12,18,17
1169,8,10,20,22
1170,6,6,45,43
1171,8,8,28,26
1172,8,8,28,27
1173,9,9,24,23
1174,9,10,26,27
1175,8,8,25,26
1176,7,7,28,27
1177,7,7,31,26
1178,7,6,40,39
1179,11,10,22,22
1180,9,9,21,24
1181,6,7,25,29
1182,6,6,36,36
1183,10,11,23,24
1184,5,5,41,42
1185,8,8,22,24
1186,5,4,38,34
1187,8,8,24,28
1188,6,6,24,25
1189,8,8,27,27
1190,8,7,37,30
1191,10,8,28,28
1192,11,11,19,20
1193,6,6,26,28
1194,11,10,22,22
1195,6,5,29,30
1196,8,8,22,23
1197,7,7,30,27
1198,10,10,22,22
1199,5,5,35,34
1200,9,9,21,23
1201,9,9,24,25
1202,8,9,25,25
1203,7,7,25,26
1204,9,9,21,21
1205,10,12,18,21
1206,5,4,38,36
1207,8,8,24,26
1208,10,11,21,21
1209,6,6,30,28
1210,5,5,38,36
1211,11,11,19,19
1212,5,5,35,34
1213,12,12,18,19
1214,7,7,32,32
1215,7,7,29,26
1216,8,8,24,24
1217,9,9,27,25
1218,10,9,21,22
1219,7,7,32,30
1220,9,8,24,24
1221,6,6,36,33
1222,7,7,26,26
1223,11,11,20,20
1224,7,7,26,26
1225,7,8,27,25
1226,10,10,22,21
1227,9,9,21,22
1228,10,10,22,24
1229,8,8,22,23
1230,4,6,36,43
1231,7,7,28,27
1232,7,5,37,35
1233,6,6,25,27
1234,8,8,28,29
1235,5,5,37,38
1236,7,7,29,26
1237,6,5,55,52
1238,8,7,26,25
1239,9,9,21,22
1240,4,5,25,26
1241,6,5,27,29
1242,3,3,47,48
1243,9,9,25,25
1244,10,11,19,20
1245,13,13,17,18
1246,7,8,28,27
1247,8,8,25,26
1248,11,11,19,20
1249,11,11,19,20
1250,5,5,37,37
1251,6,6,30,31
1252,6,6,24,25
1253,10,10,23,20
1254,8,9,25,25
1255,5,5,29,31
1256,5,5,28,29
1257,9,9,23,24
1258,7,7,29,27
1259,8,8,25,26
1260,7,7,23,23
1261,8,8,34,35
1262,7,12,18,22
1263,9,8,28,28
1264,7,7,32,29
1265,10,10,20,19
1266,5,5,41,40
1267,10,9,21,22
1268,6,6,48,47
1269,7,7,31,30
1270,10,11,19,18
1271,6,6,34,34
1272,9,9,21,20
1273,6,5,61,57
1274,7,7,25,25
1275,8,8,31,30
1276,9,9,27,27
1277,4,4,40,39
1278,8,8,28,28
1279,4,4,36,41
1280,7,7,23,25
1281,6,6,32,30
1282,12,13,17,20
1283,6,6,36,36
1284,6,6,24,26
1285,8,8,28,27
1286,10,10,22,20
1287,6,6,36,36
1288,9,9,23,26
1289,5,5,37,36
1290,7,7,23,24
1291,6,6,38,38
1292,8,8,23,23
1293,4,3,63,54
1294,8,8,22,22
1295,9,9,25,25
1296,5,5,35,33
1297,6,6,36,38
1298,5,5,29,29
1299,7,7,37,32
1300,10,9,21,21
1301,7,7,30,28
1302,7,6,33,31
1303,7,7,32,31
1304,9,9,25,24
1305,9,10,24,25
1306,8,8,23,25
1307,5,4,38,37
1308,6,6,26,25
1309,7,7,35,29
1310,9,9,21,22
1311,10,10,20,22
1312,9,10,20,20
1313,6,6,26,28
1314,7,7,28,28
1315,5,5,43,44
1316,7,8,37,34
1317,7,7,25,27
1318,8,8,26,27
1319,10,10,20,20
1320,7,7,29,26
1321,5,5,37,32
1322,5,5,43,40
1323,8,11,23,25
1324,9,10,22,24
1325,7,8,27,28
1326,8,8,25,27
1327,5,6,34,30
1328,7,7,23,23
1329,9,9,24,24
1330,7,7,31,30
1331,5,5,31,31
1332,5,5,29,28
1333,5,5,31,33
1334,6,6,26,29
1335,8,8,27,25
1336,7,7,25,25
1337,8,8,22,23
1338,5,5,29,29
1339,6,6,32,29
1340,6,6,34,34
1341,4,12,28,42
1342,8,8,22,23
1343,6,6,28,28
1344,11,11,19,21
1345,7,8,28,25
1346,8,8,24,26
1347,8,8,22,23
1348,5,5,41,37
1349,8,8,22,25
1350,9,8,24,24
1351,6,6,35,33
1352,8,9,21,22
1353,7,6,32,28
1354,10,11,19,19
1355,6,6,33,34
1356,10,9,23,22
1357,7,6,34,31
1358,10,9,22,23
