,h11_pred,h11_true,h21_pred,h21_true
472,11,11,21,22
473,9,9,25,25
474,6,6,32,30
475,10,10,23,22
476,8,8,34,35
477,10,10,30,29
478,10,10,24,22
479,12,12,21,20
480,7,7,28,28
481,7,7,25,26
482,6,6,30,29
483,11,11,19,20
484,10,10,20,20
485,8,8,26,27
486,7,7,33,32
487,13,13,17,16
488,12,13,17,18
489,10,10,24,25
490,6,6,29,29
491,4,4,40,40
492,9,9,24,24
493,9,9,21,21
494,9,9,27,28
495,5,5,41,40
496,6,6,27,27
497,8,8,28,27
498,6,6,35,34
499,9,9,27,29
500,9,9,21,23
501,6,6,24,25
502,12,13,17,18
503,9,9,21,21
504,7,7,25,23
505,6,6,32,32
506,5,5,41,41
507,9,9,25,26
508,8,9,27,27
509,4,4,44,44
510,6,6,32,32
511,6,6,27,26
512,10,10,30,29
513,9,9,22,22
514,8,8,25,25
515,5,5,43,43
516,6,6,36,36
517,2,2,62,60
518,6,6,31,32
519,12,13,17,18
520,8,8,25,25
521,8,8,32,31
522,6,6,32,30
523,5,5,41,41
524,6,6,30,30
525,8,8,24,24
526,6,6,29,29
527,7,7,37,38
528,7,7,23,24
529,5,5,45,45
530,4,4,60,60
531,7,7,47,47
532,4,4,45,45
533,7,7,25,25
534,5,5,47,48
535,8,8,24,24
536,6,6,45,45
537,7,7,27,28
538,10,10,28,29
539,8,8,23,23
540,5,5,29,31
541,6,6,36,36
542,5,5,28,28
543,4,4,38,39
544,6,6,34,34
545,7,7,43,42
546,10,10,22,22
547,8,8,28,27
548,8,8,32,31
549,3,3,45,46
550,7,7,37,37
551,8,8,29,28
552,9,9,21,23
553,10,10,22,21
554,7,7,23,23
555,10,10,23,24
556,4,4,38,38
557,7,7,31,31
558,5,5,37,36
559,5,5,55,55
560,8,8,22,22
561,8,8,32,32
562,6,6,29,29
563,11,11,19,19
564,4,4,38,37
565,10,10,20,20
566,9,9,23,24
567,8,8,26,26
568,6,6,29,29
569,10,10,20,21
570,7,7,23,24
571,5,5,31,31
572,9,9,21,21
573,12,12,18,18
574,5,5,39,40
575,8,8,22,21
576,6,6,32,32
577,10,10,22,22
578,9,9,25,24
579,9,10,20,19
580,6,6,32,32
581,9,9,21,21
582,9,9,27,25
583,11,11,19,19
584,7,7,29,30
585,3,3,33,34
586,9,9,24,24
587,6,6,34,32
588,7,7,33,33
589,8,8,24,24
590,7,7,29,29
591,5,5,46,46
592,8,8,25,24
593,5,5,37,37
594,5,5,27,28
595,7,8,40,42
596,10,10,20,21
597,5,5,37,35
598,6,6,32,31
599,7,7,29,30
600,10,10,21,19
601,9,9,21,21
602,8,8,22,22
603,9,9,27,27
604,9,9,25,25
605,10,10,20,20
606,6,6,38,37
607,7,7,30,30
608,5,5,37,38
609,3,3,53,54
610,8,8,28,28
611,4,4,44,43
612,10,10,26,25
613,9,9,21,22
614,4,4,34,35
615,5,5,43,42
616,8,8,22,23
617,7,7,36,37
618,9,9,23,24
619,12,13,17,18
620,5,5,29,31
621,9,9,21,21
622,9,9,23,24
623,9,9,21,21
624,11,11,28,28
625,4,4,38,35
626,8,8,31,31
627,9,9,26,26
628,6,6,24,26
629,7,7,27,27
630,6,6,34,33
631,3,3,45,47
632,8,8,22,22
633,6,6,33,33
634,10,10,24,25
635,8,8,28,29
636,6,6,30,30
637,8,8,34,33
638,9,9,21,22
639,5,5,39,39
640,7,7,37,38
641,7,7,29,29
642,10,10,22,22
643,9,10,23,23
644,5,5,59,58
645,6,6,30,31
646,8,9,25,26
647,7,7,27,26
648,9,9,25,25
649,11,14,22,23
650,10,10,20,20
651,6,6,30,31
652,6,6,34,35
653,12,12,18,18
654,12,12,18,17
655,9,9,21,21
656,6,6,40,39
657,4,4,40,41
658,11,11,21,22
659,7,7,25,25
660,4,4,40,40
661,8,8,29,28
662,6,6,27,27
663,6,6,24,24
664,8,8,28,27
665,9,9,21,21
666,11,12,18,19
667,6,6,30,28
668,6,6,32,31
669,7,7,34,33
670,9,9,21,20
671,8,8,23,23
672,11,11,19,19
673,9,9,21,20
674,6,6,36,36
675,12,12,22,19
676,7,7,28,27
677,7,7,31,29
678,9,9,21,22
679,6,6,28,30
680,4,4,60,61
681,7,7,24,23
682,8,8,22,22
683,5,5,27,26
684,5,5,29,33
685,9,9,23,24
686,9,9,21,21
687,6,6,30,30
688,6,6,32,32
689,7,7,29,29
690,6,6,32,31
691,10,10,20,20
692,5,5,42,44
693,13,13,17,17
694,10,10,20,20
695,8,8,26,27
696,11,11,23,22
697,7,7,23,25
698,7,6,28,27
699,9,9,21,22
700,7,7,26,26
701,7,7,25,24
702,8,8,30,30
703,7,7,23,23
704,7,7,29,27
705,11,11,19,19
706,6,6,26,25
707,7,7,23,25
708,8,8,26,29
709,8,8,27,25
710,6,6,32,33
711,8,8,23,23
712,4,4,50,51
713,10,10,26,30
714,9,9,21,22
715,8,8,24,25
716,9,9,21,22
717,5,5,25,26
718,10,10,20,20
719,8,8,28,27
720,9,9,23,22
721,9,9,26,23
722,9,9,27,27
723,8,8,22,23
724,6,6,26,27
725,8,8,29,28
726,6,6,30,30
727,9,9,24,23
728,8,8,25,25
729,9,9,21,23
730,6,6,24,26
731,8,8,26,25
732,9,9,29,28
733,6,6,28,29
734,10,10,20,20
735,6,6,35,34
736,8,10,26,35
737,8,8,24,23
738,11,11,19,19
739,9,9,21,21
740,5,5,35,36
741,8,8,27,28
742,10,10,20,20
743,11,11,19,20
744,7,7,23,24
745,6,6,31,30
746,7,7,33,32
747,6,6,33,32
748,6,6,32,32
749,9,9,21,22
750,7,7,29,30
751,9,9,21,21
752,6,6,28,27
753,9,9,21,22
754,10,10,22,24
755,9,9,23,23
756,4,4,44,44
757,7,7,27,27
758,6,6,28,28
759,5,5,37,37
760,6,6,27,30
761,10,10,22,22
762,8,8,22,21
763,8,8,24,24
764,9,9,25,25
765,7,7,39,37
766,8,8,25,24
767,4,4,38,37
768,8,8,22,22
769,9,9,25,22
770,8,8,22,23
771,8,8,26,25
772,7,7,26,26
773,7,7,37,35
774,9,9,25,26
775,8,8,22,22
776,9,9,25,29
777,8,8,30,30
778,9,9,21,21
779,8,8,28,28
780,7,7,38,39
781,10,11,21,20
782,5,5,35,33
783,4,4,36,38
784,14,15,21,25
785,5,5,27,28
