,h11_pred,h11_true,h21_pred,h21_true
230,12,12,18,18
231,11,10,20,21
232,7,7,33,34
233,11,11,19,21
234,7,7,29,27
235,6,6,37,36
236,5,6,51,54
237,8,8,26,26
238,7,7,25,25
239,7,7,25,26
240,6,6,34,35
241,5,5,30,31
242,9,9,28,26
243,5,5,33,31
244,5,5,31,30
245,8,9,25,25
246,6,6,27,26
247,8,7,27,28
248,10,10,20,20
249,8,9,21,21
250,9,9,21,22
251,8,8,22,22
252,4,4,32,33
253,5,5,27,29
254,5,5,25,29
255,7,7,29,29
256,8,8,28,27
257,6,6,40,41
258,8,7,26,24
259,10,10,20,21
260,3,3,49,48
261,9,9,21,21
262,8,9,27,26
263,8,8,24,24
264,8,8,26,26
265,5,5,35,33
266,8,8,28,28
267,6,6,28,28
268,8,9,22,23
269,7,7,23,24
270,7,7,25,25
271,9,9,21,23
272,7,7,28,26
273,8,8,35,34
274,6,6,34,36
275,8,9,27,27
276,5,4,52,53
277,7,7,26,25
278,8,7,29,30
279,8,8,28,29
280,5,5,42,41
281,11,10,22,21
282,9,9,21,21
283,7,7,29,28
284,6,6,36,36
285,12,11,19,18
286,5,5,29,31
287,5,5,43,42
288,5,5,28,31
289,11,12,18,18
290,7,7,29,29
291,4,4,37,37
292,11,12,20,21
293,7,6,29,31
294,5,5,25,26
295,10,11,19,20
296,6,6,34,34
297,7,8,26,27
298,8,8,22,21
299,6,6,32,35
300,8,9,35,36
301,5,5,34,35
302,10,10,20,20
303,1,1,73,67
304,6,6,36,34
305,7,6,28,27
306,11,10,22,19
307,7,7,37,38
308,10,9,23,24
309,6,6,32,32
310,7,7,25,26
311,6,7,35,35
312,4,4,46,41
313,7,7,32,31
314,11,11,19,19
315,6,6,26,27
316,7,7,34,33
317,7,7,47,47
318,5,5,45,45
319,8,9,24,26
320,4,5,43,42
321,6,6,31,32
322,7,7,23,24
323,4,4,36,37
324,5,5,27,30
325,7,7,28,27
326,8,8,26,25
327,5,5,32,33
328,10,10,22,21
329,7,7,30,32
330,8,8,36,39
331,10,10,22,22
332,9,9,21,21
333,4,4,68,67
334,8,8,26,26
335,7,6,28,25
336,9,9,25,24
337,11,11,19,21
338,11,12,18,19
339,7,7,25,26
340,7,7,32,32
341,6,6,34,33
342,6,7,35,35
343,5,5,35,35
344,7,7,28,28
345,8,7,23,25
346,9,9,21,22
347,5,5,45,43
348,8,8,24,26
349,7,7,32,32
350,9,8,24,24
351,11,11,25,23
352,7,7,31,32
353,5,5,29,30
354,7,7,27,26
355,7,7,31,30
356,7,8,22,24
357,9,9,23,21
358,10,10,20,21
359,5,5,37,35
360,6,6,34,35
361,5,5,39,39
362,8,8,24,25
363,8,8,27,30
364,5,5,35,34
365,7,7,29,28
366,11,11,19,21
367,10,10,22,20
368,5,3,27,31
369,7,7,27,29
370,9,9,25,25
371,5,5,45,45
372,7,7,27,27
373,10,10,20,21
374,11,11,19,19
375,8,8,22,22
376,8,8,24,24
377,10,10,22,20
378,9,9,27,24
379,8,8,29,31
380,10,9,23,23
381,9,9,21,22
382,6,6,24,25
383,8,8,28,28
384,6,6,33,32
385,7,6,30,31
386,6,6,30,29
387,7,7,27,26
388,7,7,27,26
389,9,9,25,24
390,8,8,26,25
391,5,5,31,36
392,10,11,19,21
393,4,4,43,44
394,7,7,26,25
395,7,7,28,28
396,9,9,21,21
397,9,9,23,22
398,8,8,22,23
399,9,8,24,24
400,11,12,18,20
401,6,5,33,34
402,5,6,46,45
403,6,6,32,30
404,3,3,55,54
405,8,8,24,24
406,6,6,37,38
407,3,3,60,59
408,3,3,41,42
409,7,7,30,30
410,12,12,20,20
411,7,8,26,26
412,6,6,35,34
413,5,5,38,42
414,7,7,35,35
415,9,9,24,25
416,6,6,24,25
417,10,10,22,23
418,8,8,28,28
419,7,7,23,24
420,7,7,23,26
421,9,9,23,23
422,9,9,21,25
423,7,7,25,25
424,7,7,32,32
425,9,9,23,23
426,5,5,34,38
427,7,7,27,28
428,4,4,33,33
429,9,9,21,20
430,4,4,48,48
431,8,8,26,26
432,6,6,28,29
433,9,10,22,22
434,8,8,26,26
435,4,4,45,46
436,6,6,36,35
437,2,2,86,91
438,3,3,75,74
439,5,5,51,49
440,8,8,22,24
441,6,6,25,27
442,9,9,23,22
443,6,6,30,30
444,8,8,27,27
445,10,10,21,22
446,4,6,34,34
447,10,9,21,21
448,4,4,38,40
449,9,9,21,21
450,6,6,29,30
451,7,7,29,29
452,6,6,30,30
453,6,6,33,32
454,5,5,31,30
455,10,10,26,26
456,9,9,21,22
457,9,9,23,22
458,6,6,33,32
459,6,6,32,31
460,6,6,26,25
461,4,4,44,42
462,11,11,19,20
463,6,6,33,33
464,6,6,26,26
465,6,5,31,31
466,7,7,26,27
467,5,5,35,35
468,11,11,20,21
469,7,7,31,31
470,5,5,39,39
471,5,5,43,41
472,9,11,21,23
473,9,9,25,25
474,6,6,32,31
475,10,10,23,23
476,8,8,34,34
477,10,10,30,27
478,9,10,24,25
479,11,12,21,22
480,7,7,28,29
481,7,7,25,25
482,6,6,30,28
483,11,11,19,23
484,10,10,20,22
485,8,8,26,26
486,7,7,33,31
487,11,13,17,19
488,11,13,17,18
489,9,10,24,25
490,6,6,29,30
491,4,4,40,38
492,9,9,24,24
493,9,9,21,22
494,9,9,27,27
495,4,5,41,41
496,6,6,27,27
497,8,8,28,27
498,6,6,35,31
499,10,9,27,26
500,9,9,21,25
501,6,6,24,25
502,8,13,17,20
503,9,9,21,22
504,7,7,25,25
505,6,6,32,32
506,5,5,41,40
507,8,9,25,25
508,8,9,27,25
509,4,4,44,44
510,6,6,32,31
511,6,6,27,29
512,10,10,30,29
513,9,9,22,22
514,9,8,25,23
515,5,5,43,45
516,6,6,36,32
517,2,2,62,60
518,6,6,31,31
519,11,13,17,19
520,8,8,25,25
521,8,8,32,30
522,6,6,32,30
523,5,5,41,40
524,6,6,30,30
525,8,8,24,23
526,6,6,29,28
527,6,7,37,35
528,7,7,23,25
529,5,5,45,44
530,4,4,60,59
531,7,7,47,46
532,4,4,45,45
533,7,7,25,24
534,5,5,47,46
535,8,8,24,24
536,6,6,45,45
537,7,7,27,27
538,9,10,28,28
539,8,8,23,23
540,5,5,29,31
541,6,6,36,35
542,5,5,28,28
543,4,4,38,40
544,6,6,34,33
545,7,7,43,43
546,11,10,22,21
547,8,8,28,28
548,7,8,32,34
549,3,3,45,48
550,7,7,37,36
551,8,8,29,29
552,9,9,21,23
553,10,10,22,21
554,7,7,23,23
555,10,10,23,24
556,4,4,38,40
557,7,7,31,30
558,5,5,37,37
559,5,5,55,54
560,8,8,22,23
561,8,8,32,31
562,6,6,29,30
563,10,11,19,21
564,4,4,38,39
565,9,10,20,22
566,9,9,23,24
567,8,8,26,25
568,6,6,29,30
569,10,10,20,23
570,7,7,23,23
571,5,5,31,32
572,9,9,21,22
573,12,12,18,18
574,5,5,39,39
575,8,8,22,22
576,6,6,32,32
577,10,10,22,21
578,9,9,25,24
579,10,10,20,21
580,6,6,32,32
581,9,9,21,21
582,9,9,27,24
583,12,11,19,19
584,7,7,29,27
585,3,3,33,35
586,9,9,24,26
587,6,6,34,34
588,6,7,33,32
589,8,8,24,23
590,7,7,29,28
591,5,5,46,44
592,8,8,25,24
593,5,5,37,38
594,6,5,27,27
595,5,8,40,45
596,10,10,20,20
597,5,5,37,36
598,6,6,32,27
599,7,7,29,27
600,10,10,21,21
601,9,9,21,21
602,8,8,22,22
603,10,9,27,27
604,8,9,25,26
605,11,10,20,19
606,6,6,38,37
607,7,7,30,30
608,5,5,37,36
609,3,3,53,54
610,8,8,28,28
611,4,4,44,42
612,10,10,26,25
613,9,9,21,23
614,4,4,34,36
615,5,5,43,42
616,8,8,22,22
617,7,7,36,36
618,9,9,23,23
619,12,13,17,19
620,5,5,29,30
621,9,9,21,23
622,9,9,23,24
623,9,9,21,21
624,9,11,28,28
625,4,4,38,37
626,8,8,31,30
627,9,9,26,25
628,6,6,24,27
629,7,7,27,27
630,6,6,34,33
631,4,3,45,44
632,8,8,22,22
633,6,6,33,34
634,9,10,24,26
635,8,8,28,28
636,6,6,30,31
637,8,8,34,34
638,9,9,21,20
639,5,5,39,38
640,7,7,37,40
641,7,7,29,29
642,10,10,22,21
643,9,10,23,23
644,5,5,59,56
645,8,6,30,29
646,7,9,25,27
647,7,7,27,26
648,9,9,25,23
649,9,14,22,26
650,10,10,20,19
651,6,6,30,32
652,6,6,34,33
653,12,12,18,18
654,12,12,18,18
655,9,9,21,21
656,6,6,40,40
657,4,4,40,41
658,11,11,21,21
659,7,7,25,26
660,4,4,40,41
661,8,8,29,25
662,6,6,27,27
663,6,6,24,25
664,8,8,28,28
665,9,9,21,22
666,10,12,18,19
667,6,6,30,27
668,6,6,32,31
669,7,7,34,35
670,9,9,21,23
671,8,8,23,23
672,11,11,19,21
673,10,9,21,22
674,6,6,36,38
675,12,12,22,23
676,7,7,28,28
677,7,7,31,29
678,9,9,21,21
679,6,6,28,31
680,4,4,60,61
681,7,7,24,23
682,8,8,22,23
683,6,5,27,26
684,5,5,29,32
685,9,9,23,22
686,9,9,21,21
687,6,6,30,30
688,6,6,32,30
689,7,7,29,31
690,6,6,32,33
691,10,10,20,20
692,5,5,42,41
693,12,13,17,17
694,10,10,20,20
695,7,8,26,29
696,10,11,23,23
697,7,7,23,25
698,6,6,28,28
699,9,9,21,21
700,7,7,26,26
701,7,7,25,24
702,8,8,30,29
703,7,7,23,23
704,7,7,29,28
705,11,11,19,19
706,7,6,26,24
707,7,7,23,25
708,8,8,26,29
709,8,8,27,26
710,6,6,32,32
711,8,8,23,24
712,4,4,50,52
713,10,10,26,33
714,9,9,21,23
715,9,8,24,25
716,9,9,21,21
717,6,5,25,27
718,10,10,20,20
719,7,8,28,27
720,10,9,23,22
721,9,9,26,23
722,9,9,27,26
723,8,8,22,22
724,7,6,26,27
725,8,8,29,24
726,6,6,30,30
727,9,9,24,23
728,8,8,25,25
729,10,9,21,22
730,6,6,24,26
731,8,8,26,26
732,8,9,29,27
733,6,6,28,30
734,10,10,20,20
735,6,6,35,34
736,6,10,26,36
737,8,8,24,24
738,11,11,19,21
739,9,9,21,21
740,5,5,35,34
741,8,8,27,28
742,11,10,20,20
743,11,11,19,21
744,8,7,23,23
745,6,6,31,31
746,8,7,33,31
747,6,6,33,33
748,6,6,32,28
749,9,9,21,21
750,7,7,29,29
751,9,9,21,21
752,7,6,28,29
753,9,9,21,21
754,9,10,22,24
755,9,9,23,23
756,4,4,44,44
757,7,7,27,29
758,7,6,28,29
759,6,5,37,35
760,6,6,27,30
761,11,10,22,22
762,8,8,22,22
763,8,8,24,24
764,9,9,25,25
765,7,7,39,38
766,8,8,25,27
767,4,4,38,36
768,8,8,22,24
769,9,9,25,21
770,8,8,22,25
771,8,8,26,26
772,7,7,26,26
773,7,7,37,35
774,9,9,25,26
775,8,8,22,22
776,10,9,25,26
777,8,8,30,29
778,9,9,21,21
779,8,8,28,28
780,7,7,38,38
781,10,11,21,22
782,5,5,35,31
783,4,4,36,39
784,12,15,21,28
785,5,5,27,28
