,h11_pred,h11_true,h21_pred,h21_true
363,8,8,27,30
364,5,5,35,33
365,7,7,29,29
366,10,11,19,21
367,10,10,22,19
368,5,3,27,31
369,7,7,27,28
370,9,9,25,26
371,5,5,45,43
372,7,7,27,26
373,10,10,20,20
374,11,11,19,19
375,8,8,22,22
376,8,8,24,24
377,10,10,22,21
378,9,9,27,23
379,7,8,29,30
380,9,9,23,23
381,9,9,21,21
382,7,6,24,24
383,8,8,28,25
384,6,6,33,31
385,6,6,30,32
386,6,6,30,30
387,7,7,27,28
388,7,7,27,27
389,8,9,25,24
390,8,8,26,26
391,6,5,31,34
392,9,11,19,22
393,4,4,43,43
394,7,7,26,26
395,7,7,28,28
396,9,9,21,22
397,9,9,23,23
398,8,8,22,24
399,8,8,24,23
400,12,12,18,19
401,6,5,33,32
402,5,6,46,45
403,6,6,32,32
404,3,3,55,56
405,8,8,24,24
406,6,6,37,37
407,3,3,60,59
408,3,3,41,40
409,7,7,30,30
410,11,12,20,20
411,8,8,26,27
412,6,6,35,34
413,5,5,38,41
414,7,7,35,34
415,9,9,24,25
416,6,6,24,26
417,10,10,22,23
418,8,8,28,26
419,7,7,23,24
420,8,7,23,28
421,8,9,23,24
422,9,9,21,27
423,7,7,25,24
424,7,7,32,32
425,9,9,23,23
426,5,5,34,36
427,7,7,27,27
428,4,4,33,33
429,9,9,21,21
430,4,4,48,47
431,8,8,26,26
432,6,6,28,29
433,9,10,22,22
434,8,8,26,28
435,4,4,45,44
436,6,6,36,35
437,2,2,86,87
438,3,3,75,76
439,5,5,51,50
440,8,8,22,24
441,6,6,25,25
442,10,9,23,21
443,6,6,30,28
444,8,8,27,27
445,8,10,21,24
446,5,6,34,32
447,9,9,21,22
448,4,4,38,37
449,9,9,21,21
450,6,6,29,29
451,7,7,29,29
452,6,6,30,30
453,6,6,33,34
454,5,5,31,30
455,10,10,26,25
456,9,9,21,21
457,9,9,23,22
458,6,6,33,33
459,6,6,32,31
460,6,6,26,25
461,4,4,44,43
462,10,11,19,19
463,6,6,33,32
464,6,6,26,26
465,6,5,31,28
466,7,7,26,25
467,5,5,35,34
468,11,11,20,22
469,7,7,31,30
470,5,5,39,41
471,5,5,43,41
472,12,11,21,21
473,9,9,25,23
474,6,6,32,29
475,9,10,23,23
476,8,8,34,34
477,10,10,30,29
478,9,10,24,25
479,11,12,21,21
480,7,7,28,29
481,7,7,25,25
482,6,6,30,27
483,9,11,19,22
484,11,10,20,20
485,8,8,26,25
486,7,7,33,30
487,12,13,17,19
488,12,13,17,17
489,10,10,24,25
490,6,6,29,29
491,4,4,40,40
492,9,9,24,25
493,9,9,21,20
494,9,9,27,27
495,5,5,41,40
496,6,6,27,26
497,8,8,28,27
498,6,6,35,33
499,10,9,27,27
500,9,9,21,23
501,6,6,24,27
502,11,13,17,20
503,9,9,21,22
504,7,7,25,24
505,6,6,32,30
506,5,5,41,41
507,8,9,25,25
508,8,9,27,26
509,4,4,44,45
510,6,6,32,30
511,6,6,27,27
512,10,10,30,30
513,9,9,22,21
514,8,8,25,24
515,5,5,43,44
516,6,6,36,34
517,2,2,62,62
518,6,6,31,31
519,11,13,17,17
520,8,8,25,26
521,7,8,32,31
522,6,6,32,31
523,5,5,41,42
524,7,6,30,29
525,8,8,24,24
526,6,6,29,28
527,7,7,37,37
528,7,7,23,26
529,5,5,45,41
530,4,4,60,59
531,6,7,47,45
532,4,4,45,43
533,7,7,25,24
534,5,5,47,45
535,8,8,24,25
536,6,6,45,46
537,7,7,27,28
538,9,10,28,28
539,8,8,23,24
540,5,5,29,31
541,6,6,36,33
542,5,5,28,28
543,4,4,38,39
544,6,6,34,33
545,7,7,43,42
546,10,10,22,23
547,8,8,28,26
548,8,8,32,33
549,3,3,45,45
550,7,7,37,37
551,8,8,29,30
552,9,9,21,23
553,9,10,22,21
554,7,7,23,24
555,10,10,23,23
556,3,4,38,37
557,7,7,31,30
558,5,5,37,37
559,5,5,55,57
560,8,8,22,23
561,8,8,32,29
562,6,6,29,28
563,12,11,19,19
564,4,4,38,38
565,11,10,20,20
566,9,9,23,23
567,8,8,26,26
568,6,6,29,29
569,8,10,20,23
570,7,7,23,25
571,5,5,31,31
572,10,9,21,20
573,12,12,18,16
574,5,5,39,41
575,8,8,22,20
576,6,6,32,32
577,9,10,22,23
578,9,9,25,25
579,10,10,20,20
580,6,6,32,31
581,9,9,21,22
582,9,9,27,22
583,11,11,19,19
584,7,7,29,29
585,3,3,33,33
586,8,9,24,25
587,6,6,34,32
588,7,7,33,34
589,8,8,24,24
590,7,7,29,26
591,5,5,46,45
592,9,8,25,24
593,5,5,37,37
594,5,5,27,27
595,5,8,40,41
596,10,10,20,20
597,5,5,37,35
598,6,6,32,26
599,7,7,29,27
600,10,10,21,20
601,9,9,21,21
602,8,8,22,22
603,9,9,27,27
604,8,9,25,26
605,10,10,20,23
606,6,6,38,38
607,7,7,30,29
608,5,5,37,37
609,3,3,53,56
610,8,8,28,28
611,4,4,44,39
612,10,10,26,25
613,9,9,21,21
614,4,4,34,35
615,5,5,43,45
616,8,8,22,21
617,7,7,36,35
618,9,9,23,23
619,14,13,17,18
620,5,5,29,29
621,9,9,21,22
622,9,9,23,22
623,9,9,21,22
624,10,11,28,27
625,4,4,38,36
626,8,8,31,30
627,9,9,26,26
628,6,6,24,26
629,7,7,27,28
630,6,6,34,35
631,3,3,45,42
632,8,8,22,22
633,6,6,33,33
634,10,10,24,25
635,8,8,28,28
636,6,6,30,30
637,8,8,34,32
638,9,9,21,21
639,5,5,39,41
640,7,7,37,37
641,7,7,29,29
642,11,10,22,20
643,9,10,23,24
644,4,5,59,59
645,7,6,30,29
646,8,9,25,25
647,7,7,27,24
648,8,9,25,26
649,8,14,22,28
650,10,10,20,20
651,6,6,30,30
652,6,6,34,32
653,12,12,18,17
654,11,12,18,18
655,9,9,21,20
656,6,6,40,39
657,4,4,40,41
658,11,11,21,24
659,7,7,25,25
660,4,4,40,41
661,8,8,29,28
662,6,6,27,28
663,6,6,24,25
664,9,8,28,28
665,9,9,21,21
666,10,12,18,18
667,6,6,30,29
668,6,6,32,31
669,7,7,34,37
670,10,9,21,21
671,8,8,23,22
672,11,11,19,20
673,9,9,21,20
674,6,6,36,38
675,12,12,22,20
676,7,7,28,30
677,6,7,31,29
678,9,9,21,21
679,6,6,28,29
680,4,4,60,63
681,7,7,24,24
682,8,8,22,22
683,5,5,27,26
684,5,5,29,33
685,8,9,23,24
686,9,9,21,21
687,6,6,30,30
688,6,6,32,31
689,7,7,29,30
690,6,6,32,32
691,11,10,20,20
692,5,5,42,41
693,14,13,17,16
694,10,10,20,20
695,8,8,26,28
696,10,11,23,22
697,7,7,23,25
698,6,6,28,29
699,9,9,21,21
700,7,7,26,27
701,7,7,25,25
702,8,8,30,28
703,7,7,23,23
704,7,7,29,29
705,11,11,19,19
706,8,6,26,26
707,7,7,23,24
708,7,8,26,28
709,8,8,27,26
710,6,6,32,31
711,8,8,23,24
712,4,4,50,51
713,9,10,26,30
714,9,9,21,22
715,8,8,24,25
716,9,9,21,21
717,6,5,25,26
718,10,10,20,20
719,8,8,28,26
720,9,9,23,22
721,9,9,26,21
722,9,9,27,26
723,8,8,22,22
724,6,6,26,28
725,8,8,29,27
726,6,6,30,29
727,9,9,24,23
728,8,8,25,26
729,9,9,21,23
730,6,6,24,25
731,8,8,26,26
732,9,9,29,27
733,6,6,28,28
734,10,10,20,19
735,6,6,35,34
736,6,10,26,37
737,8,8,24,23
738,10,11,19,20
739,9,9,21,20
740,5,5,35,34
741,8,8,27,28
742,10,10,20,20
743,11,11,19,21
744,7,7,23,23
745,6,6,31,30
746,7,7,33,32
747,6,6,33,33
748,6,6,32,32
749,9,9,21,21
750,7,7,29,28
751,9,9,21,22
752,6,6,28,27
753,9,9,21,21
754,9,10,22,23
755,9,9,23,23
756,4,4,44,40
757,8,7,27,27
758,6,6,28,30
759,5,5,37,35
760,6,6,27,31
761,11,10,22,22
762,8,8,22,23
763,8,8,24,24
764,8,9,25,26
765,7,7,39,37
766,8,8,25,25
767,4,4,38,36
768,8,8,22,23
769,9,9,25,23
770,8,8,22,23
771,8,8,26,24
772,7,7,26,27
773,7,7,37,37
774,8,9,25,27
775,8,8,22,21
776,9,9,25,28
777,8,8,30,30
778,9,9,21,21
779,8,8,28,27
780,7,7,38,36
781,10,11,21,21
782,5,5,35,32
783,4,4,36,36
784,11,15,21,30
785,5,5,27,27
