,h11_pred,h11_true,h21_pred,h21_true
447,5,5,35,37
448,7,8,24,24
449,9,9,23,25
450,7,7,28,29
451,8,8,32,30
452,4,4,43,43
453,12,13,17,18
454,5,5,29,30
455,8,8,27,26
456,6,6,26,26
457,10,11,19,22
458,9,9,24,23
459,9,9,27,27
460,8,8,24,25
461,10,10,20,21
462,7,7,33,31
463,8,8,28,28
464,8,8,28,25
465,4,4,42,41
466,7,7,27,27
467,4,4,40,39
468,9,9,21,22
469,7,7,26,26
470,7,7,29,28
471,7,7,25,25
472,6,6,26,29
473,9,9,25,24
474,11,11,19,20
475,7,8,22,26
476,11,11,19,19
477,3,3,39,42
478,10,11,19,20
479,9,9,24,23
480,4,4,42,40
481,7,8,40,41
482,5,5,37,37
483,7,8,28,27
484,6,7,31,31
485,7,7,25,24
486,9,9,21,22
487,7,8,34,34
488,9,9,26,25
489,11,13,17,22
490,7,7,26,26
491,5,5,43,44
492,7,10,26,37
493,7,7,31,28
494,5,5,37,36
495,6,6,38,39
496,11,12,18,19
497,7,7,30,30
498,7,7,23,26
499,8,9,25,24
500,9,9,21,22
501,7,7,27,27
502,5,5,37,36
503,13,13,17,18
504,5,5,33,31
505,7,7,31,28
506,9,9,24,25
507,6,6,38,35
508,5,5,43,41
509,8,8,22,24
510,13,14,16,17
511,7,7,23,26
512,5,6,29,26
513,9,9,23,24
514,7,7,25,24
515,7,7,23,25
516,8,8,27,25
517,5,4,44,43
518,8,8,25,25
519,6,6,38,38
520,9,9,21,22
521,7,7,25,24
522,6,6,32,31
523,10,10,22,22
524,7,7,25,25
525,8,8,26,26
526,7,7,29,29
527,7,7,29,28
528,7,7,25,25
529,7,7,28,27
530,8,8,25,25
531,8,9,25,28
532,6,6,28,26
533,9,9,24,23
534,5,5,27,27
535,8,8,26,28
536,9,9,25,23
537,8,8,24,25
538,6,6,37,37
539,5,5,41,42
540,7,7,23,24
541,4,4,48,48
542,3,3,40,47
543,4,4,42,42
544,10,10,21,20
545,7,7,29,30
546,6,6,28,30
547,8,8,22,24
548,6,6,28,31
549,3,3,51,52
550,5,5,34,35
551,7,7,28,28
552,9,9,21,22
553,12,12,18,18
554,8,8,24,25
555,8,8,24,24
556,4,4,44,44
557,7,7,27,27
558,6,6,28,30
559,5,5,28,30
560,9,10,22,22
561,9,9,23,24
562,7,7,32,32
563,9,9,21,21
564,7,7,35,34
565,7,7,26,27
566,6,6,32,32
567,7,7,23,23
568,6,6,36,34
569,7,7,28,29
570,7,7,23,24
571,3,3,54,53
572,6,5,31,32
573,4,4,34,35
574,7,7,25,23
575,6,6,24,24
576,6,6,27,26
577,8,8,25,26
578,13,12,21,17
579,8,8,28,30
580,9,9,21,21
581,6,6,30,28
582,6,6,28,29
583,9,10,22,22
584,10,10,22,21
585,7,12,24,30
586,6,6,27,28
587,11,12,18,19
588,9,9,23,20
589,11,10,22,22
590,5,5,33,33
591,7,7,29,28
592,8,8,36,34
593,8,7,25,25
594,12,12,19,19
595,6,6,30,30
596,9,9,21,23
597,11,11,19,19
598,8,8,26,25
599,10,10,20,20
600,9,9,23,22
601,9,9,23,24
602,8,8,26,27
603,8,7,25,24
604,7,7,23,24
605,8,8,23,24
606,7,7,23,24
607,5,8,40,44
608,8,8,31,31
609,4,4,42,42
610,9,9,21,21
611,4,4,44,45
612,8,8,22,22
613,5,5,33,34
614,11,11,19,19
615,4,4,38,38
616,7,7,25,26
617,7,7,26,26
618,9,9,23,22
619,9,9,25,24
620,5,5,37,35
621,7,6,24,25
622,8,8,26,28
623,6,6,28,27
624,6,6,36,35
625,8,8,27,26
626,7,7,25,27
627,5,5,33,33
628,8,8,24,23
629,6,6,35,35
630,7,7,27,26
631,8,8,22,23
632,10,10,20,19
633,6,6,35,35
634,4,4,31,33
635,6,6,27,28
636,5,5,44,44
637,8,8,26,25
638,10,12,20,21
639,9,9,23,23
640,7,7,31,31
641,4,4,44,42
642,6,6,28,28
643,7,7,32,32
644,7,7,47,46
645,12,12,18,18
646,3,3,72,73
647,6,6,46,45
648,10,10,20,20
649,7,7,25,25
650,9,9,21,23
651,7,7,27,25
652,7,7,29,29
653,9,9,22,22
654,6,6,30,30
655,5,5,41,40
656,8,8,42,43
657,11,10,20,20
658,7,7,24,24
659,10,12,18,20
660,6,6,28,28
661,6,6,33,31
662,6,6,36,36
663,10,10,22,23
664,11,11,19,20
665,7,7,31,32
666,9,9,23,23
667,7,7,33,32
668,9,9,24,23
669,6,6,30,31
670,9,8,28,26
671,7,7,31,31
672,8,8,23,24
673,8,8,25,26
674,10,10,20,20
675,10,10,20,20
676,9,9,21,21
677,5,5,45,43
678,5,5,41,41
679,9,9,21,22
680,5,5,25,26
681,7,7,31,29
682,6,6,36,37
683,9,9,27,27
684,6,6,33,34
685,4,4,44,45
686,11,11,19,18
687,7,7,29,27
688,4,4,40,41
689,9,9,23,23
690,5,5,39,37
691,10,10,30,27
692,11,11,19,19
693,6,6,34,33
694,9,9,25,25
695,7,7,25,25
696,6,6,30,32
697,8,8,22,23
698,12,12,18,20
699,7,7,28,27
700,7,7,29,28
701,7,7,25,26
702,7,7,27,28
703,6,7,43,46
704,8,8,27,26
705,4,4,52,51
706,6,6,29,28
707,8,8,22,22
708,3,3,69,64
709,6,6,34,33
710,6,6,35,36
711,7,8,24,25
712,4,4,38,38
713,7,7,23,24
714,10,10,20,20
715,10,10,24,23
716,5,5,36,35
717,9,9,23,24
718,8,8,23,23
719,10,10,23,22
720,7,6,30,30
721,9,9,21,21
722,7,7,24,24
723,8,8,27,26
724,7,7,29,28
725,7,7,41,40
726,9,10,20,21
727,9,10,26,25
728,10,10,20,21
729,7,7,35,35
730,10,10,25,24
731,8,8,29,27
732,9,9,25,27
733,9,9,21,22
734,10,10,21,22
735,8,8,26,26
736,6,6,30,30
737,8,8,28,29
738,6,6,32,33
739,7,6,27,27
740,9,9,21,21
741,8,8,26,28
742,12,12,18,18
743,3,2,86,83
744,9,9,23,24
745,9,8,28,28
746,8,8,26,26
747,6,6,24,25
748,11,12,18,19
749,8,8,25,25
750,4,4,52,50
751,6,6,26,25
752,10,11,19,19
753,7,7,25,24
754,7,7,29,26
755,6,7,29,29
756,6,7,26,26
757,7,7,29,28
758,9,9,23,23
759,10,10,26,25
760,6,6,27,27
761,9,9,21,21
762,11,11,19,19
763,6,6,33,33
764,7,7,25,27
765,9,9,21,22
766,8,8,24,27
767,8,8,26,27
768,3,3,51,52
769,5,5,29,30
770,9,10,20,21
771,12,12,18,18
772,11,11,19,21
773,7,7,33,33
774,7,8,24,23
775,4,4,68,68
776,3,3,47,47
777,5,5,29,30
778,10,10,20,20
779,9,9,21,23
780,5,5,29,28
781,9,9,24,24
782,5,5,38,38
783,5,5,29,34
784,8,8,25,26
785,5,5,33,33
786,6,6,30,30
787,10,10,20,20
788,9,9,21,21
789,6,6,24,25
790,7,7,27,26
791,5,5,27,27
792,6,6,28,32
793,8,8,29,28
794,7,7,23,23
795,5,5,35,36
796,8,8,22,23
797,8,8,25,25
798,7,8,22,25
799,10,10,20,22
800,10,10,26,26
801,7,7,27,26
802,9,9,21,21
803,10,10,20,20
804,7,7,26,26
805,7,7,27,30
806,9,9,26,26
807,7,7,25,26
808,8,8,25,27
809,4,4,36,34
810,6,6,30,29
811,9,9,26,25
812,10,10,29,28
813,6,6,30,30
814,11,11,21,22
815,8,8,26,26
816,6,6,32,33
817,5,5,29,31
818,4,4,43,43
819,6,6,26,27
820,7,7,35,35
821,6,6,30,30
822,8,8,28,27
823,7,7,28,28
824,7,7,27,29
825,7,7,25,26
826,2,2,52,51
827,8,8,25,24
828,8,8,22,22
829,8,9,29,28
830,7,6,29,30
831,8,8,24,25
832,7,7,25,25
833,8,9,27,26
834,6,6,30,28
835,9,10,22,23
836,8,8,28,27
837,8,8,31,30
838,6,6,46,44
839,7,7,31,28
840,8,8,40,39
841,3,3,50,50
842,8,8,24,23
843,6,6,36,37
844,10,10,30,28
845,5,5,37,36
846,6,6,24,24
847,10,10,22,22
848,5,5,35,32
849,9,9,23,22
850,11,13,17,21
851,3,2,77,76
852,3,3,43,43
853,5,5,37,34
854,2,2,68,65
855,8,8,28,28
856,5,5,25,29
857,8,8,24,25
858,7,7,23,23
859,6,6,35,35
860,7,7,31,29
861,9,9,25,25
862,10,10,22,22
863,7,7,41,37
864,7,7,31,32
865,9,10,23,23
866,6,6,26,26
867,10,10,20,21
868,5,5,33,32
869,3,3,37,41
870,8,7,23,23
871,6,6,28,30
872,6,5,36,36
873,6,6,55,51
874,10,10,26,25
875,7,7,31,29
876,7,7,23,25
877,13,14,16,19
878,9,9,29,29
879,9,9,23,23
880,9,9,25,25
881,5,5,34,34
882,4,4,44,42
883,8,8,29,27
884,9,9,24,23
885,9,9,22,22
886,9,9,25,26
887,10,10,22,22
888,10,10,20,19
889,9,9,33,33
890,4,4,44,44
891,4,4,44,44
892,8,8,23,23
893,9,9,25,26
894,9,9,23,23
895,8,8,22,24
896,7,7,25,25
897,5,5,37,39
898,7,7,30,29
899,6,6,33,32
900,5,5,33,32
901,9,9,23,23
902,9,9,23,25
903,5,5,40,41
904,8,8,23,24
905,8,8,22,26
906,5,5,33,33
907,13,13,17,17
908,6,6,26,28
909,7,7,23,24
910,11,11,21,22
911,6,6,28,30
912,7,7,33,33
913,7,7,25,26
914,6,6,47,46
915,11,11,19,19
916,5,5,41,41
917,7,7,29,29
918,6,6,43,44
919,11,12,18,18
920,6,6,36,34
921,8,8,25,25
922,8,8,28,27
923,10,10,20,21
924,5,5,37,37
925,7,7,30,29
926,9,9,23,24
927,7,7,34,35
928,11,11,19,21
929,6,6,34,34
930,6,6,27,26
931,7,7,32,31
932,4,4,42,41
933,7,7,37,40
934,8,8,28,28
935,10,10,22,21
936,5,5,37,33
937,8,8,22,21
938,8,8,22,23
939,7,7,27,30
940,12,12,18,20
941,9,8,22,21
942,9,9,21,22
943,3,3,45,43
944,6,6,26,26
945,10,10,22,23
946,9,9,21,20
947,6,6,32,31
948,3,3,45,43
949,8,7,23,23
950,4,2,52,49
951,9,9,22,23
952,6,7,37,40
953,9,9,21,20
954,8,8,31,32
955,9,9,27,28
956,8,8,28,27
957,6,7,29,29
958,12,12,21,18
959,6,6,38,38
960,3,3,54,53
961,5,5,38,36
962,8,8,27,28
963,8,8,34,25
964,7,7,29,29
965,10,10,20,22
966,7,7,39,39
967,10,10,24,21
968,9,9,31,29
969,5,5,31,33
970,3,3,45,45
971,9,9,24,25
972,9,9,21,24
973,7,7,32,32
974,8,8,28,27
975,5,5,35,35
976,7,6,26,26
977,6,6,32,31
978,4,4,48,47
979,10,10,22,23
980,6,6,26,25
981,10,10,20,20
982,4,4,45,45
983,11,11,19,18
984,3,3,60,62
985,5,5,33,34
986,9,9,21,21
987,9,9,31,28
988,8,8,24,23
989,4,4,53,52
990,7,8,26,26
991,7,7,25,26
992,6,6,35,35
993,6,6,30,30
994,12,12,20,20
995,8,8,28,25
996,10,10,20,22
997,9,9,33,31
998,7,7,24,24
999,11,11,19,20
1000,7,7,29,27
1001,5,5,37,37
1002,7,7,29,29
1003,10,10,20,20
1004,8,8,24,24
1005,9,9,24,24
1006,8,8,24,24
1007,8,10,20,22
1008,8,8,25,27
1009,7,7,23,27
1010,7,7,23,27
1011,6,6,26,27
1012,7,7,23,24
1013,4,4,42,40
1014,6,6,30,30
1015,5,5,33,32
1016,10,10,22,23
1017,5,5,39,40
1018,4,4,44,43
1019,7,7,26,26
1020,5,5,35,33
1021,6,6,32,31
1022,5,5,45,45
1023,8,9,21,23
1024,9,9,25,25
1025,9,9,27,26
1026,7,7,27,28
1027,8,9,27,23
1028,7,7,29,29
1029,3,3,50,50
1030,7,7,29,29
1031,5,5,43,43
1032,6,6,34,33
1033,9,9,25,24
1034,5,5,39,37
1035,6,6,36,36
1036,7,7,24,24
1037,8,8,22,23
1038,7,7,47,47
1039,7,7,29,29
1040,6,6,37,36
1041,4,4,52,46
1042,9,9,22,22
1043,9,9,23,22
1044,7,7,24,24
1045,7,7,29,30
1046,8,8,25,25
1047,9,9,21,21
1048,4,4,48,48
1049,9,9,24,23
1050,5,5,37,36
1051,4,3,51,51
1052,7,7,25,27
1053,12,13,17,16
1054,6,6,32,31
1055,9,9,21,22
1056,12,12,18,19
1057,6,6,26,28
1058,10,10,23,23
1059,8,8,31,31
1060,9,9,23,23
1061,7,7,36,37
1062,9,10,22,23
1063,7,7,29,27
1064,5,5,29,29
1065,13,14,16,18
1066,9,9,25,25
1067,5,5,43,43
1068,6,6,30,30
1069,11,11,21,23
1070,10,11,22,20
1071,7,7,28,26
1072,6,6,32,31
1073,5,4,62,62
1074,10,10,22,22
1075,8,8,23,23
1076,7,7,26,28
1077,9,9,29,29
1078,8,7,31,27
1079,6,6,28,28
1080,9,10,20,20
1081,10,10,20,20
1082,5,5,43,40
1083,7,7,25,26
1084,8,8,26,25
1085,6,6,50,51
1086,10,11,23,20
1087,10,10,21,23
1088,8,8,22,22
1089,9,10,22,24
1090,7,8,28,28
1091,8,8,26,27
1092,5,5,30,31
1093,3,3,63,57
1094,6,6,38,41
1095,10,10,20,21
1096,9,9,21,23
1097,7,7,29,28
1098,9,9,24,24
1099,3,3,43,44
1100,5,5,31,33
1101,9,8,22,22
1102,5,5,45,44
1103,7,7,29,28
1104,4,4,32,32
1105,9,9,23,24
1106,5,5,41,41
1107,4,4,44,46
1108,8,9,27,25
1109,11,11,21,21
1110,6,6,32,36
1111,7,7,25,24
1112,9,9,23,21
1113,9,9,24,23
1114,9,9,27,28
1115,8,8,26,24
1116,8,8,25,23
1117,6,6,32,33
1118,6,6,29,29
1119,8,8,26,25
1120,8,8,25,26
1121,9,9,23,23
1122,8,8,24,24
1123,6,6,32,29
1124,8,8,22,21
1125,7,7,26,25
1126,9,10,24,25
1127,4,4,40,41
1128,6,6,32,31
1129,9,9,21,21
1130,5,5,35,34
1131,7,7,31,29
1132,3,3,48,46
1133,8,8,24,22
1134,7,7,26,26
1135,8,8,30,29
1136,4,4,37,36
1137,6,6,26,27
1138,10,11,19,20
1139,10,10,20,22
1140,4,4,50,50
1141,8,8,26,26
1142,5,5,39,38
1143,13,12,18,18
1144,7,7,31,28
1145,8,8,26,26
1146,6,6,24,25
1147,6,6,28,27
1148,5,5,37,36
1149,5,5,44,45
1150,7,7,35,35
1151,6,6,29,29
1152,8,8,24,26
1153,8,8,22,22
1154,6,6,36,35
1155,6,6,32,34
1156,7,7,29,28
1157,8,8,29,28
1158,8,8,29,28
1159,6,6,34,36
1160,7,7,25,25
1161,5,5,31,32
1162,10,10,20,21
1163,6,6,31,31
1164,10,10,20,20
1165,8,8,26,26
1166,6,6,34,36
1167,8,8,30,30
1168,10,12,18,19
1169,9,10,20,21
1170,6,6,45,46
1171,8,8,28,29
1172,8,8,28,27
1173,9,9,24,24
1174,8,10,26,25
1175,8,8,25,27
1176,7,7,28,26
1177,7,7,31,29
1178,6,6,40,40
1179,11,10,22,21
1180,9,9,21,23
1181,7,7,25,26
1182,6,6,36,36
1183,10,11,23,21
1184,5,5,41,41
1185,8,8,22,24
1186,4,4,38,38
1187,8,8,24,24
1188,6,6,24,24
1189,8,8,27,27
1190,7,7,37,35
1191,8,8,28,27
1192,12,11,19,19
1193,6,6,26,27
1194,10,10,22,22
1195,5,5,29,29
1196,8,8,22,23
1197,7,7,30,29
1198,10,10,22,23
1199,5,5,35,34
1200,9,9,21,22
1201,9,9,24,25
1202,9,9,25,24
1203,7,7,25,26
1204,9,9,21,22
1205,10,12,18,19
1206,4,4,38,37
1207,8,8,24,25
1208,10,11,21,23
1209,6,6,30,30
1210,5,5,38,37
1211,10,11,19,19
1212,5,5,35,34
1213,12,12,18,18
1214,7,7,32,32
1215,7,7,29,28
1216,8,8,24,25
1217,9,9,27,26
1218,9,9,21,20
1219,7,7,32,29
1220,8,8,24,24
1221,6,6,36,36
1222,7,7,26,25
1223,11,11,20,20
1224,7,7,26,26
1225,8,8,27,24
1226,10,10,22,22
1227,9,9,21,22
1228,10,10,22,22
1229,8,8,22,23
1230,6,6,36,40
1231,7,7,28,29
1232,6,5,37,36
1233,6,6,25,26
1234,8,8,28,27
1235,5,5,37,38
1236,7,7,29,29
1237,5,5,55,51
1238,7,7,26,25
1239,9,9,21,22
1240,5,5,25,25
1241,6,5,27,28
1242,3,3,47,47
1243,9,9,25,25
1244,10,11,19,20
1245,13,13,17,16
1246,7,8,28,28
1247,8,8,25,24
1248,11,11,19,20
1249,12,11,19,20
1250,5,5,37,36
1251,6,6,30,30
1252,6,6,24,26
1253,10,10,23,22
1254,8,9,25,26
1255,5,5,29,28
1256,5,5,28,28
1257,9,9,23,22
1258,7,7,29,27
1259,8,8,25,25
1260,7,7,23,24
1261,8,8,34,33
1262,9,12,18,21
1263,8,8,28,28
1264,7,7,32,31
1265,10,10,20,20
1266,5,5,41,41
1267,9,9,21,22
1268,6,6,48,48
1269,7,7,31,29
1270,10,11,19,18
1271,6,6,34,35
1272,9,9,21,21
1273,5,5,61,60
1274,7,7,25,25
1275,8,8,31,32
1276,9,9,27,26
1277,4,4,40,39
1278,8,8,28,28
1279,4,4,36,42
1280,7,7,23,25
1281,6,6,32,29
1282,12,13,17,19
1283,6,6,36,35
1284,6,6,24,26
1285,8,8,28,28
1286,10,10,22,20
1287,6,6,36,35
1288,9,9,23,25
1289,5,5,37,37
1290,7,7,23,22
1291,6,6,38,38
1292,8,8,23,23
1293,3,3,63,57
1294,8,8,22,22
1295,9,9,25,23
1296,5,5,35,34
1297,6,6,36,37
1298,5,5,29,28
1299,7,7,37,34
1300,9,9,21,22
1301,7,7,30,29
1302,6,6,33,32
1303,7,7,32,32
1304,9,9,25,24
1305,10,10,24,23
1306,8,8,23,25
1307,4,4,38,36
1308,6,6,26,27
1309,7,7,35,31
1310,10,9,21,20
1311,10,10,20,21
1312,10,10,20,20
1313,6,6,26,29
1314,7,7,28,27
1315,5,5,43,44
1316,7,8,37,37
1317,7,7,25,26
1318,8,8,26,29
1319,10,10,20,21
1320,7,7,29,28
1321,5,5,37,36
1322,5,5,43,42
1323,9,11,23,23
1324,10,10,22,21
1325,8,8,27,27
1326,8,8,25,25
1327,5,6,34,33
1328,7,7,23,24
1329,9,9,24,23
1330,7,7,31,30
1331,5,5,31,31
1332,5,5,29,29
1333,5,5,31,33
1334,6,6,26,28
1335,8,8,27,28
1336,7,7,25,25
1337,8,8,22,23
1338,5,5,29,29
1339,6,6,32,30
1340,6,6,34,34
1341,3,12,28,42
1342,8,8,22,21
1343,6,6,28,28
1344,11,11,19,19
1345,8,8,28,27
1346,8,8,24,24
1347,8,8,22,22
1348,5,5,41,38
1349,8,8,22,25
1350,8,8,24,24
1351,6,6,35,34
1352,8,9,21,22
1353,6,6,32,28
1354,11,11,19,19
1355,6,6,33,34
1356,9,9,23,24
1357,6,6,34,34
1358,8,9,22,23
