,h11_pred,h11_true,h21_pred,h21_true
580,8,9,24,24
581,8,8,24,29
582,5,5,34,31
583,3,3,52,60
584,7,7,25,23
585,8,8,23,22
586,7,7,27,29
587,9,13,24,21
588,8,8,26,24
589,7,7,26,27
590,9,8,23,28
591,9,9,21,21
592,10,9,21,23
593,7,10,29,25
594,8,12,28,22
595,10,10,22,23
596,7,7,26,31
597,6,8,36,34
598,7,8,26,26
599,8,14,26,16
600,9,9,23,23
601,7,7,32,41
602,9,10,23,22
603,6,7,31,27
604,9,10,31,26
605,7,7,29,37
606,7,8,25,26
607,9,9,23,21
608,7,8,26,28
609,7,10,27,26
610,6,6,28,30
611,10,11,21,19
612,10,8,23,25
613,7,12,28,20
614,7,10,25,28
615,5,5,36,35
616,6,6,28,30
617,3,3,41,27
618,7,7,26,29
619,6,6,31,38
620,9,8,23,25
621,5,5,34,31
622,8,8,24,27
623,9,9,22,22
624,9,9,22,21
625,5,5,35,33
626,7,7,26,23
627,4,4,36,28
628,6,6,32,34
629,9,9,22,27
630,7,8,35,30
631,7,7,27,27
632,6,5,35,37
633,7,8,25,26
634,3,11,41,31
635,5,5,36,40
636,3,3,51,55
637,5,5,33,34
638,7,6,28,26
639,4,8,32,25
640,5,5,36,41
641,7,7,27,23
642,9,9,31,25
643,6,6,27,26
644,9,8,23,22
645,9,10,26,22
646,6,6,31,32
647,8,7,26,27
648,7,8,27,31
649,7,8,24,24
650,7,6,27,26
651,6,4,47,50
652,8,8,25,30
653,8,8,25,26
654,8,10,25,22
655,5,5,35,34
656,7,7,26,27
657,4,4,40,48
658,8,8,24,23
659,7,7,25,26
660,6,6,30,29
661,6,6,29,24
662,6,6,28,32
663,6,6,28,26
664,10,9,23,23
665,8,8,25,24
666,7,8,28,25
667,4,7,35,30
668,5,5,33,31
669,5,5,31,29
670,7,7,26,24
671,6,6,32,34
672,8,8,31,27
673,9,9,22,23
674,6,6,28,29
675,8,11,26,21
676,6,9,28,25
677,10,13,25,17
678,6,6,29,34
679,8,11,24,19
680,8,9,24,27
681,9,9,22,21
682,4,4,40,60
683,8,14,25,16
684,9,10,24,22
685,6,6,29,26
686,8,6,32,40
687,10,11,21,21
688,9,6,31,30
689,7,7,25,35
690,7,7,27,41
691,10,9,21,24
692,7,7,26,23
693,8,9,25,21
694,5,6,35,34
695,8,8,23,22
696,8,11,23,19
697,8,8,23,26
698,7,8,26,22
699,6,6,26,26
700,7,7,28,29
701,7,7,26,28
702,6,6,29,33
703,10,10,21,22
704,6,5,34,55
705,8,9,26,25
706,8,8,23,27
707,6,6,27,30
708,7,7,27,26
709,10,10,22,20
710,8,8,26,28
711,7,7,26,31
712,3,3,43,49
713,5,5,35,33
714,5,5,35,39
715,5,5,35,37
716,6,6,28,30
717,7,8,30,28
718,7,6,29,30
719,6,6,29,28
720,7,7,27,26
721,7,8,26,26
722,9,9,23,21
723,6,7,27,35
724,9,9,22,21
725,6,6,28,26
726,9,11,23,19
727,8,9,23,21
728,7,9,25,24
729,6,9,29,27
730,6,6,29,24
731,8,8,23,22
732,8,8,24,25
733,4,4,38,42
734,9,10,22,20
735,8,8,24,24
736,6,6,29,30
737,9,10,23,31
738,10,9,21,21
739,5,5,36,51
740,8,8,24,25
741,7,7,25,29
742,8,8,24,22
743,10,11,22,19
744,9,9,24,28
745,10,12,22,18
746,10,11,21,21
747,7,7,25,27
748,10,9,22,23
749,8,9,25,23
750,8,10,24,23
751,7,5,33,31
752,4,4,36,32
753,7,7,27,29
754,9,9,26,27
755,7,7,28,31
756,5,5,33,28
757,9,8,23,22
758,5,5,33,29
759,3,3,42,33
760,9,10,26,20
761,7,12,28,20
762,3,3,47,53
763,7,7,26,30
764,9,13,22,17
765,7,10,29,20
766,9,8,23,28
767,10,12,22,18
768,9,9,23,22
769,4,4,41,42
770,6,6,29,28
771,6,6,31,36
772,8,9,27,23
773,7,7,27,27
774,7,9,25,25
775,10,10,22,22
776,9,12,22,18
777,6,6,32,34
778,4,4,40,46
779,7,9,27,23
780,5,5,35,37
781,6,8,27,28
782,10,10,21,20
783,8,8,32,24
784,7,8,28,25
785,8,8,25,36
786,6,6,30,33
787,6,6,30,33
788,7,5,35,45
789,5,8,40,40
790,9,12,25,18
791,7,7,26,27
792,6,8,35,28
793,8,8,26,34
794,5,5,35,35
795,10,12,23,18
796,10,10,22,22
797,5,5,33,41
798,10,10,24,30
799,6,6,28,27
800,7,7,26,25
801,4,4,40,50
802,7,7,25,28
803,8,8,24,31
804,7,6,30,32
805,6,6,30,28
806,8,9,27,31
807,6,6,29,33
808,6,6,29,29
809,6,6,29,24
810,7,6,29,36
811,10,10,26,20
812,5,5,35,31
813,4,4,40,40
814,8,8,23,22
815,8,12,26,18
816,10,12,23,18
817,10,11,23,19
818,5,5,36,33
819,7,10,26,23
820,9,9,22,21
821,4,4,43,54
822,9,9,24,21
823,5,7,36,41
824,8,10,26,22
825,7,7,26,23
826,7,7,27,27
827,8,7,25,25
828,7,6,30,32
829,4,4,39,45
830,8,8,25,24
831,6,6,36,50
832,8,8,23,22
833,6,6,31,34
834,7,8,26,26
835,7,7,30,26
836,7,7,28,29
837,9,9,28,25
838,5,5,36,39
839,7,7,26,26
840,6,6,29,24
841,8,7,24,25
842,7,7,26,23
843,6,9,28,25
844,7,6,33,40
845,10,9,22,21
846,9,10,22,20
847,10,10,22,20
848,5,5,32,29
849,6,6,32,40
850,4,4,39,42
851,7,9,24,21
852,7,7,29,31
853,9,9,22,23
854,9,9,23,21
855,7,10,28,24
856,6,7,29,25
857,2,2,70,47
858,5,5,36,42
859,7,7,26,32
860,7,7,26,23
861,9,9,23,21
862,8,9,27,27
863,7,8,26,26
864,9,9,28,21
865,8,8,24,28
866,7,7,27,32
867,7,6,30,28
868,5,5,34,35
869,6,6,32,32
870,6,5,33,35
871,5,6,42,54
872,7,7,27,33
873,7,10,25,22
874,9,9,23,23
875,9,9,22,21
876,7,7,27,23
877,9,14,24,18
878,6,6,29,34
879,7,7,30,29
880,9,9,23,21
881,5,5,32,25
882,6,6,32,34
883,5,6,30,26
884,7,7,24,25
885,5,8,31,27
886,9,9,23,21
887,6,6,30,28
888,8,8,23,22
889,6,6,29,30
890,10,12,23,18
891,10,9,21,21
892,5,5,34,27
893,9,9,22,21
894,6,6,30,30
895,8,8,23,22
896,6,6,30,42
897,7,7,27,30
898,10,13,22,17
899,6,6,31,30
900,8,8,25,28
901,7,7,27,25
902,8,8,23,22
903,6,5,32,43
904,4,15,43,21
905,3,6,48,51
906,5,5,32,36
907,5,4,42,68
908,7,7,30,29
909,7,6,31,32
910,3,3,44,51
911,5,5,30,29
912,7,6,28,34
913,8,8,24,22
914,7,7,25,23
915,9,8,22,28
916,8,8,25,28
917,8,8,24,22
918,6,6,29,31
919,4,4,44,49
920,7,7,26,25
921,5,5,36,41
922,9,9,23,23
923,9,10,22,20
924,7,8,27,26
925,7,7,29,33
926,5,5,34,39
927,5,4,40,36
928,7,7,28,37
929,8,8,23,28
930,4,4,38,38
931,9,9,23,23
932,9,9,22,21
933,10,14,21,16
934,7,8,27,26
935,8,8,26,25
936,6,6,29,24
937,7,7,26,29
938,8,9,25,21
939,8,8,25,27
940,7,7,26,26
941,7,7,26,26
942,9,9,22,21
943,6,6,32,28
944,8,7,24,23
945,7,7,28,31
946,5,5,33,31
947,9,8,24,22
948,8,11,23,20
949,4,6,37,34
950,9,11,24,19
951,8,9,25,26
952,8,9,29,21
953,8,9,23,21
954,8,10,26,24
955,10,12,21,18
956,7,7,27,31
957,8,8,23,22
958,10,10,24,22
959,10,13,23,17
960,8,10,24,22
961,6,3,50,51
962,5,5,35,35
963,6,6,32,31
964,7,8,27,28
965,7,7,26,29
966,6,6,28,29
967,6,6,28,24
968,7,7,27,30
969,7,8,25,24
970,7,7,27,28
971,7,9,24,23
972,7,7,26,27
973,9,8,23,22
974,7,9,28,25
975,9,9,23,21
976,4,4,35,40
977,9,8,22,25
978,6,6,29,29
979,10,11,22,21
980,10,9,23,21
981,7,8,26,30
982,7,7,29,31
983,6,6,31,39
984,7,7,28,28
985,9,10,22,20
986,6,8,29,22
987,8,10,26,22
988,5,5,34,42
989,8,9,26,26
990,7,8,28,31
991,6,9,30,33
992,7,6,29,36
993,6,6,30,24
994,8,10,23,22
995,9,11,22,19
996,7,7,27,31
997,5,5,32,25
998,7,8,25,32
999,4,3,47,45
1000,8,8,23,22
1001,7,9,26,21
1002,6,6,28,29
1003,10,10,22,22
1004,6,7,31,38
1005,10,11,21,19
1006,10,10,21,20
1007,5,5,32,35
1008,5,11,34,31
1009,9,9,22,23
1010,8,8,23,24
1011,7,6,31,24
1012,5,4,35,32
1013,9,9,24,21
1014,9,8,23,22
1015,7,8,32,28
1016,7,7,25,26
1017,7,7,26,25
1018,9,8,23,22
1019,7,7,28,27
1020,5,5,30,37
1021,6,5,31,33
1022,6,6,30,32
1023,4,4,39,39
1024,8,9,24,24
1025,7,6,29,33
1026,8,8,22,22
1027,7,8,27,30
1028,9,11,22,19
1029,8,8,24,22
1030,9,9,27,23
1031,10,10,23,24
1032,7,6,30,30
1033,3,8,49,40
1034,7,6,33,32
1035,6,5,33,31
1036,7,7,26,29
1037,9,10,21,20
1038,7,8,27,22
1039,6,6,32,36
1040,6,6,30,32
1041,10,10,24,24
1042,10,11,23,21
1043,9,8,23,23
1044,10,10,24,22
1045,7,7,27,23
1046,7,7,27,25
1047,10,9,22,21
1048,10,11,22,19
1049,8,8,23,22
1050,7,8,26,32
1051,10,10,22,21
1052,8,8,26,26
1053,5,5,33,34
1054,8,8,23,24
1055,10,11,23,19
1056,8,8,24,25
1057,7,7,28,27
1058,10,12,22,20
1059,7,8,26,22
1060,6,6,31,32
1061,10,11,23,22
1062,10,10,21,20
1063,7,10,33,26
1064,6,6,33,34
1065,5,7,37,38
1066,7,7,26,25
1067,10,11,23,19
1068,6,6,28,24
1069,8,8,24,26
1070,4,4,38,48
1071,9,11,21,19
1072,7,7,25,25
1073,7,9,29,25
1074,7,7,25,29
1075,9,9,22,21
1076,7,7,31,31
1077,9,8,23,22
1078,7,7,25,23
1079,4,4,37,46
1080,6,5,33,31
1081,6,6,31,33
1082,9,9,22,24
1083,6,6,32,31
1084,8,8,22,34
1085,8,8,24,25
1086,8,13,28,17
1087,8,8,24,25
1088,7,9,30,24
1089,6,6,29,32
1090,10,12,22,18
1091,8,8,23,26
1092,9,9,22,21
1093,7,9,28,27
1094,5,5,36,35
1095,9,10,23,21
1096,6,6,29,36
1097,10,12,28,18
1098,6,6,30,28
1099,8,8,23,26
1100,9,10,22,20
1101,7,8,25,22
1102,8,9,29,23
1103,8,8,32,28
1104,10,11,25,19
1105,9,9,23,21
1106,7,7,25,27
1107,7,7,27,26
1108,9,10,22,20
1109,7,7,26,27
1110,8,6,30,29
1111,6,6,31,27
1112,5,5,33,31
1113,5,5,34,30
1114,7,7,27,27
1115,7,7,27,29
1116,10,11,25,21
1117,7,7,27,36
1118,4,4,39,38
1119,6,9,28,23
1120,6,6,32,32
1121,10,10,21,20
1122,4,3,42,60
1123,7,7,26,27
1124,7,7,26,29
1125,7,7,25,23
1126,4,7,42,32
1127,6,6,29,36
1128,10,9,22,26
1129,6,5,33,35
1130,6,10,38,35
1131,4,7,40,43
1132,8,8,23,22
1133,9,10,22,20
1134,5,5,35,37
1135,7,7,26,35
1136,3,3,42,37
1137,4,4,41,45
1138,4,3,40,39
1139,8,8,25,26
1140,9,10,24,22
1141,9,9,21,21
1142,8,6,33,30
1143,10,10,23,20
1144,8,11,26,19
1145,7,7,25,23
1146,9,9,23,27
1147,7,7,27,29
1148,4,4,37,34
1149,7,7,29,23
1150,8,7,25,27
1151,7,8,26,28
1152,10,10,22,20
1153,7,6,28,38
1154,4,4,39,38
1155,7,7,26,27
1156,7,7,25,30
1157,4,4,40,34
1158,6,8,34,29
1159,9,9,22,21
1160,5,5,35,37
1161,9,9,29,21
1162,10,11,22,19
1163,7,7,27,26
1164,5,5,37,39
1165,7,7,26,29
1166,7,7,25,29
1167,6,5,33,27
1168,3,2,77,86
1169,7,9,28,25
1170,7,7,25,27
1171,7,7,26,35
1172,6,5,36,37
1173,8,8,24,25
1174,10,10,21,20
1175,8,10,26,22
1176,8,8,23,24
1177,7,8,35,32
1178,4,4,36,45
1179,7,7,25,25
1180,7,7,28,27
1181,5,5,31,27
1182,8,8,25,22
1183,4,7,35,31
1184,4,4,40,33
1185,9,11,24,19
1186,9,8,23,26
1187,6,6,32,33
1188,8,8,26,22
1189,6,8,29,26
1190,4,4,38,44
1191,7,8,28,25
1192,6,6,29,27
1193,7,9,27,21
1194,7,9,26,24
1195,7,8,26,24
1196,9,9,21,21
1197,6,6,31,34
1198,2,2,56,58
1199,8,8,27,26
1200,7,7,27,29
1201,9,9,22,21
1202,8,8,24,25
1203,8,8,23,22
1204,7,7,26,29
1205,5,5,32,37
1206,9,9,24,21
1207,7,8,25,28
1208,3,3,48,53
1209,9,9,24,25
1210,7,7,26,32
1211,5,5,33,45
1212,9,8,23,29
1213,7,7,26,27
1214,10,10,21,20
1215,7,7,32,31
1216,10,10,23,23
1217,5,5,34,35
1218,7,7,31,35
1219,9,12,23,18
1220,7,7,26,25
1221,5,7,34,35
1222,7,7,27,29
1223,7,7,26,35
1224,7,8,26,24
1225,6,7,29,31
1226,7,1,47,73
1227,2,2,68,66
1228,6,6,30,32
1229,8,8,23,24
1230,9,7,27,27
1231,4,4,35,34
1232,7,7,27,30
1233,10,9,22,21
1234,8,11,23,19
1235,7,7,26,27
1236,6,3,39,39
1237,9,9,23,23
1238,8,11,26,22
1239,9,9,24,24
1240,8,8,23,23
1241,7,11,25,19
1242,9,10,25,22
1243,4,4,39,38
1244,6,6,29,34
1245,5,5,36,41
1246,4,5,38,41
1247,7,7,27,30
1248,10,10,25,22
1249,6,6,29,30
1250,8,8,24,31
1251,8,8,23,24
1252,5,6,33,26
1253,9,9,23,24
1254,9,8,23,28
1255,9,11,23,19
1256,6,6,29,33
1257,9,10,23,20
1258,8,8,23,24
1259,10,10,23,20
1260,8,13,24,17
1261,8,11,24,21
1262,8,7,26,27
1263,7,9,28,25
1264,7,5,33,37
1265,9,9,23,21
1266,8,8,22,22
1267,7,6,28,30
1268,10,10,23,22
1269,10,12,22,18
1270,8,9,23,25
1271,7,7,27,25
1272,8,9,24,21
1273,9,10,23,20
1274,9,6,28,30
1275,7,8,29,26
1276,7,6,29,28
1277,10,9,23,27
1278,2,2,56,62
1279,3,3,48,53
1280,7,7,29,35
1281,5,5,35,35
1282,7,7,26,29
1283,5,5,29,31
1284,5,5,33,29
1285,6,6,30,32
1286,7,6,30,42
1287,7,7,32,37
1288,7,8,27,27
1289,10,10,24,22
1290,7,6,30,28
1291,7,7,25,23
1292,5,5,35,41
1293,7,7,24,27
1294,6,6,31,35
1295,6,6,31,29
1296,5,5,35,32
1297,5,5,35,33
1298,5,5,35,37
1299,6,7,32,33
1300,8,8,24,32
1301,7,8,26,26
1302,6,5,33,37
1303,8,10,26,20
1304,7,8,26,29
1305,5,5,35,44
1306,6,5,35,37
1307,8,9,29,22
1308,7,11,23,19
1309,7,6,33,50
1310,6,6,32,34
1311,7,6,29,31
1312,9,9,22,23
1313,7,7,27,34
1314,6,6,31,29
1315,9,9,22,21
1316,9,8,24,26
1317,9,11,23,19
1318,10,10,22,20
1319,6,7,31,33
1320,5,5,36,35
1321,8,8,24,25
1322,6,7,31,31
1323,6,6,28,28
1324,9,9,22,21
1325,5,5,35,37
1326,5,5,31,29
1327,9,8,24,22
1328,7,11,32,25
1329,7,7,26,29
1330,5,5,32,25
1331,9,8,23,23
1332,6,6,29,30
1333,6,6,29,35
1334,7,8,25,25
1335,8,9,29,25
1336,4,4,40,44
1337,7,7,25,29
1338,7,7,27,32
1339,6,6,30,27
1340,7,7,27,26
1341,4,4,38,32
1342,9,10,23,20
1343,6,6,28,28
1344,6,6,28,28
1345,7,6,30,30
1346,7,8,34,28
1347,7,7,25,33
1348,8,8,24,25
1349,9,9,24,25
1350,6,6,30,33
1351,9,10,24,20
1352,6,6,30,31
1353,7,9,24,23
1354,9,10,23,20
1355,10,9,22,21
1356,10,12,23,20
1357,5,5,33,33
1358,7,6,32,34
