,h11_pred,h11_true,h21_pred,h21_true
447,5,5,35,35
448,8,8,24,23
449,9,9,23,24
450,7,7,28,28
451,7,8,32,31
452,4,4,43,43
453,12,13,17,17
454,5,5,29,30
455,7,8,27,26
456,6,6,26,26
457,9,11,19,21
458,9,9,24,24
459,9,9,27,24
460,8,8,24,26
461,10,10,20,21
462,8,7,33,31
463,7,8,28,26
464,8,8,28,25
465,4,4,42,42
466,7,7,27,27
467,4,4,40,33
468,9,9,21,21
469,7,7,26,27
470,7,7,29,30
471,7,7,25,25
472,7,6,26,27
473,8,9,25,25
474,10,11,19,22
475,7,8,22,24
476,10,11,19,18
477,4,3,39,42
478,11,11,19,21
479,9,9,24,22
480,5,4,42,35
481,5,8,40,41
482,6,5,37,35
483,7,8,28,26
484,6,7,31,30
485,7,7,25,25
486,9,9,21,21
487,7,8,34,32
488,9,9,26,25
489,11,13,17,19
490,7,7,26,25
491,5,5,43,40
492,5,10,26,39
493,7,7,31,28
494,5,5,37,36
495,6,6,38,38
496,11,12,18,20
497,7,7,30,32
498,7,7,23,25
499,9,9,25,22
500,9,9,21,23
501,7,7,27,27
502,5,5,37,36
503,11,13,17,19
504,5,5,33,32
505,7,7,31,26
506,9,9,24,24
507,6,6,38,36
508,5,5,43,38
509,8,8,22,25
510,14,14,16,16
511,7,7,23,27
512,6,6,29,29
513,8,9,23,26
514,7,7,25,26
515,8,7,23,24
516,8,8,27,24
517,4,4,44,41
518,8,8,25,23
519,6,6,38,36
520,10,9,21,21
521,7,7,25,24
522,6,6,32,29
523,10,10,22,23
524,7,7,25,25
525,8,8,26,26
526,7,7,29,28
527,7,7,29,27
528,7,7,25,25
529,7,7,28,26
530,8,8,25,24
531,8,9,25,28
532,6,6,28,25
533,8,9,24,25
534,5,5,27,29
535,8,8,26,25
536,10,9,25,23
537,9,8,24,26
538,6,6,37,35
539,5,5,41,40
540,7,7,23,24
541,4,4,48,45
542,3,3,40,48
543,4,4,42,43
544,10,10,21,22
545,7,7,29,28
546,7,6,28,28
547,9,8,22,23
548,6,6,28,33
549,3,3,51,47
550,5,5,34,35
551,7,7,28,29
552,9,9,21,20
553,11,12,18,18
554,9,8,24,26
555,8,8,24,24
556,4,4,44,46
557,7,7,27,26
558,6,6,28,31
559,5,5,28,33
560,10,10,22,21
561,9,9,23,23
562,7,7,32,29
563,9,9,21,22
564,6,7,35,30
565,7,7,26,25
566,6,6,32,32
567,7,7,23,24
568,6,6,36,35
569,7,7,28,29
570,7,7,23,23
571,4,3,54,52
572,6,5,31,33
573,4,4,34,34
574,6,7,25,25
575,7,6,24,22
576,6,6,27,26
577,8,8,25,25
578,13,12,21,20
579,8,8,28,30
580,9,9,21,21
581,6,6,30,29
582,6,6,28,30
583,9,10,22,21
584,10,10,22,21
585,7,12,24,31
586,6,6,27,28
587,12,12,18,19
588,9,9,23,21
589,9,10,22,24
590,5,5,33,34
591,6,7,29,26
592,6,8,36,31
593,7,7,25,25
594,11,12,19,19
595,6,6,30,30
596,9,9,21,23
597,10,11,19,22
598,8,8,26,24
599,9,10,20,20
600,9,9,23,21
601,10,9,23,26
602,8,8,26,27
603,7,7,25,26
604,7,7,23,25
605,8,8,23,24
606,8,7,23,24
607,4,8,40,47
608,7,8,31,32
609,4,4,42,43
610,9,9,21,23
611,4,4,44,41
612,8,8,22,22
613,6,5,33,34
614,10,11,19,20
615,4,4,38,38
616,7,7,25,27
617,7,7,26,25
618,9,9,23,22
619,7,9,25,28
620,6,5,37,31
621,6,6,24,25
622,7,8,26,31
623,6,6,28,28
624,6,6,36,35
625,8,8,27,25
626,7,7,25,27
627,5,5,33,33
628,8,8,24,25
629,6,6,35,34
630,7,7,27,26
631,8,8,22,24
632,9,10,20,22
633,6,6,35,35
634,5,4,31,34
635,6,6,27,27
636,5,5,44,43
637,8,8,26,25
638,8,12,20,24
639,9,9,23,22
640,7,7,31,29
641,4,4,44,36
642,6,6,28,29
643,7,7,32,33
644,8,7,47,46
645,11,12,18,18
646,3,3,72,70
647,6,6,46,43
648,10,10,20,22
649,8,7,25,24
650,8,9,21,24
651,7,7,27,25
652,6,7,29,31
653,9,9,22,21
654,6,6,30,31
655,5,5,41,40
656,8,8,42,42
657,10,10,20,23
658,7,7,24,23
659,11,12,18,18
660,6,6,28,29
661,6,6,33,30
662,6,6,36,38
663,10,10,22,24
664,10,11,19,21
665,7,7,31,31
666,9,9,23,24
667,7,7,33,30
668,9,9,24,22
669,6,6,30,32
670,8,8,28,27
671,7,7,31,32
672,7,8,23,26
673,9,8,25,24
674,10,10,20,19
675,10,10,20,19
676,9,9,21,23
677,5,5,45,42
678,6,5,41,38
679,9,9,21,19
680,6,5,25,24
681,6,7,31,30
682,6,6,36,36
683,8,9,27,24
684,6,6,33,33
685,4,4,44,44
686,11,11,19,18
687,6,7,29,30
688,4,4,40,40
689,10,9,23,22
690,5,5,39,37
691,9,10,30,24
692,10,11,19,19
693,6,6,34,35
694,9,9,25,24
695,7,7,25,25
696,6,6,30,34
697,7,8,22,24
698,10,12,18,22
699,7,7,28,27
700,7,7,29,27
701,7,7,25,26
702,7,7,27,26
703,6,7,43,44
704,8,8,27,25
705,4,4,52,49
706,7,6,29,29
707,9,8,22,23
708,3,3,69,60
709,5,6,34,32
710,6,6,35,33
711,9,8,24,27
712,4,4,38,38
713,7,7,23,24
714,10,10,20,19
715,10,10,24,24
716,5,5,36,37
717,8,9,23,24
718,9,8,23,25
719,10,10,23,22
720,8,6,30,30
721,9,9,21,22
722,7,7,24,24
723,8,8,27,25
724,7,7,29,27
725,6,7,41,40
726,9,10,20,21
727,9,10,26,25
728,9,10,20,21
729,7,7,35,34
730,9,10,25,25
731,8,8,29,28
732,10,9,25,26
733,8,9,21,22
734,10,10,21,22
735,8,8,26,25
736,6,6,30,32
737,7,8,28,28
738,7,6,32,31
739,7,6,27,28
740,9,9,21,18
741,8,8,26,26
742,12,12,18,18
743,2,2,86,90
744,9,9,23,23
745,8,8,28,29
746,8,8,26,27
747,6,6,24,25
748,12,12,18,18
749,8,8,25,25
750,4,4,52,51
751,6,6,26,27
752,10,11,19,18
753,7,7,25,25
754,7,7,29,27
755,6,7,29,29
756,7,7,26,25
757,6,7,29,28
758,10,9,23,24
759,10,10,26,24
760,6,6,27,29
761,9,9,21,21
762,10,11,19,18
763,6,6,33,31
764,7,7,25,28
765,9,9,21,20
766,9,8,24,24
767,8,8,26,28
768,3,3,51,49
769,5,5,29,34
770,9,10,20,21
771,11,12,18,19
772,10,11,19,24
773,6,7,33,30
774,8,8,24,25
775,5,4,68,66
776,3,3,47,46
777,5,5,29,28
778,11,10,20,18
779,9,9,21,21
780,6,5,29,30
781,9,9,24,26
782,5,5,38,40
783,6,5,29,32
784,9,8,25,25
785,5,5,33,35
786,6,6,30,28
787,10,10,20,21
788,9,9,21,19
789,6,6,24,27
790,6,7,27,27
791,5,5,27,27
792,6,6,28,31
793,8,8,29,29
794,7,7,23,20
795,5,5,35,36
796,9,8,22,23
797,8,8,25,27
798,7,8,22,26
799,9,10,20,23
800,9,10,26,24
801,7,7,27,27
802,9,9,21,21
803,9,10,20,22
804,7,7,26,26
805,7,7,27,34
806,8,9,26,24
807,7,7,25,27
808,8,8,25,24
809,5,4,36,31
810,6,6,30,27
811,9,9,26,25
812,8,10,29,27
813,6,6,30,31
814,11,11,21,22
815,8,8,26,27
816,6,6,32,34
817,5,5,29,34
818,4,4,43,44
819,6,6,26,28
820,7,7,35,34
821,6,6,30,29
822,7,8,28,27
823,7,7,28,26
824,6,7,27,30
825,7,7,25,26
826,3,2,52,53
827,8,8,25,26
828,8,8,22,21
829,9,9,29,27
830,6,6,29,29
831,8,8,24,24
832,7,7,25,26
833,8,9,27,24
834,6,6,30,25
835,9,10,22,23
836,8,8,28,26
837,7,8,31,30
838,5,6,46,43
839,7,7,31,28
840,7,8,40,39
841,3,3,50,51
842,8,8,24,23
843,6,6,36,36
844,10,10,30,29
845,6,5,37,31
846,6,6,24,26
847,10,10,22,21
848,5,5,35,31
849,9,9,23,21
850,13,13,17,17
851,3,2,77,80
852,3,3,43,42
853,5,5,37,31
854,2,2,68,61
855,7,8,28,26
856,6,5,25,27
857,8,8,24,26
858,7,7,23,24
859,6,6,35,35
860,7,7,31,27
861,8,9,25,29
862,8,10,22,23
863,7,7,41,32
864,7,7,31,30
865,10,10,23,21
866,6,6,26,29
867,10,10,20,21
868,5,5,33,31
869,4,3,37,48
870,8,7,23,23
871,6,6,28,28
872,5,5,36,34
873,6,6,55,47
874,10,10,26,25
875,7,7,31,28
876,7,7,23,27
877,12,14,16,19
878,8,9,29,27
879,9,9,23,23
880,8,9,25,24
881,6,5,34,33
882,4,4,44,41
883,8,8,29,26
884,9,9,24,25
885,9,9,22,23
886,8,9,25,25
887,10,10,22,23
888,9,10,20,23
889,9,9,33,33
890,4,4,44,41
891,4,4,44,44
892,8,8,23,24
893,8,9,25,27
894,9,9,23,24
895,8,8,22,24
896,7,7,25,27
897,5,5,37,38
898,7,7,30,29
899,6,6,33,33
900,5,5,33,34
901,9,9,23,24
902,9,9,23,23
903,5,5,40,42
904,8,8,23,24
905,7,8,22,26
906,6,5,33,35
907,12,13,17,21
908,6,6,26,28
909,7,7,23,23
910,10,11,21,23
911,6,6,28,30
912,7,7,33,33
913,7,7,25,26
914,6,6,47,43
915,11,11,19,18
916,5,5,41,39
917,7,7,29,29
918,6,6,43,45
919,12,12,18,17
920,6,6,36,34
921,7,8,25,25
922,8,8,28,28
923,10,10,20,21
924,6,5,37,33
925,7,7,30,28
926,9,9,23,22
927,6,7,34,34
928,10,11,19,21
929,6,6,34,32
930,6,6,27,26
931,7,7,32,32
932,4,4,42,42
933,7,7,37,39
934,7,8,28,28
935,10,10,22,21
936,5,5,37,35
937,9,8,22,23
938,8,8,22,23
939,7,7,27,30
940,11,12,18,18
941,8,8,22,23
942,10,9,21,20
943,3,3,45,41
944,7,6,26,25
945,9,10,22,23
946,10,9,21,22
947,6,6,32,33
948,4,3,45,43
949,7,7,23,23
950,2,2,52,49
951,9,9,22,22
952,6,7,37,37
953,9,9,21,21
954,8,8,31,26
955,10,9,27,28
956,8,8,28,26
957,7,7,29,29
958,11,12,21,20
959,6,6,38,36
960,3,3,54,51
961,5,5,38,37
962,8,8,27,28
963,8,8,34,25
964,7,7,29,30
965,10,10,20,21
966,5,7,39,38
967,10,10,24,24
968,8,9,31,26
969,5,5,31,31
970,4,3,45,43
971,8,9,24,25
972,9,9,21,24
973,7,7,32,30
974,8,8,28,28
975,5,5,35,35
976,8,6,26,26
977,6,6,32,31
978,4,4,48,46
979,9,10,22,22
980,6,6,26,26
981,10,10,20,19
982,4,4,45,44
983,11,11,19,18
984,3,3,60,63
985,6,5,33,32
986,11,9,21,20
987,9,9,31,28
988,8,8,24,23
989,4,4,53,53
990,7,8,26,25
991,7,7,25,26
992,6,6,35,34
993,6,6,30,30
994,11,12,20,19
995,8,8,28,25
996,9,10,20,22
997,8,9,33,31
998,7,7,24,24
999,10,11,19,24
1000,7,7,29,27
1001,5,5,37,38
1002,7,7,29,30
1003,10,10,20,19
1004,8,8,24,23
1005,9,9,24,25
1006,8,8,24,24
1007,7,10,20,23
1008,7,8,25,25
1009,7,7,23,25
1010,7,7,23,26
1011,6,6,26,30
1012,7,7,23,25
1013,4,4,42,42
1014,6,6,30,31
1015,5,5,33,32
1016,10,10,22,20
1017,5,5,39,40
1018,4,4,44,42
1019,7,7,26,26
1020,5,5,35,33
1021,6,6,32,30
1022,5,5,45,44
1023,8,9,21,23
1024,8,9,25,23
1025,9,9,27,24
1026,7,7,27,30
1027,7,9,27,26
1028,7,7,29,31
1029,3,3,50,49
1030,7,7,29,30
1031,5,5,43,39
1032,6,6,34,34
1033,9,9,25,23
1034,5,5,39,35
1035,6,6,36,33
1036,7,7,24,25
1037,8,8,22,23
1038,6,7,47,46
1039,7,7,29,28
1040,6,6,37,36
1041,4,4,52,44
1042,9,9,22,23
1043,9,9,23,22
1044,7,7,24,26
1045,7,7,29,28
1046,8,8,25,25
1047,9,9,21,22
1048,5,4,48,43
1049,9,9,24,23
1050,5,5,37,34
1051,4,3,51,52
1052,7,7,25,28
1053,11,13,17,18
1054,6,6,32,30
1055,10,9,21,20
1056,12,12,18,17
1057,6,6,26,27
1058,9,10,23,22
1059,7,8,31,31
1060,10,9,23,21
1061,7,7,36,34
1062,9,10,22,21
1063,8,7,29,27
1064,5,5,29,31
1065,12,14,16,20
1066,9,9,25,23
1067,5,5,43,44
1068,6,6,30,29
1069,10,11,21,22
1070,11,11,22,18
1071,7,7,28,25
1072,6,6,32,31
1073,3,4,62,59
1074,10,10,22,22
1075,9,8,23,24
1076,6,7,26,27
1077,8,9,29,24
1078,8,7,31,25
1079,6,6,28,26
1080,9,10,20,22
1081,10,10,20,20
1082,6,5,43,35
1083,7,7,25,26
1084,8,8,26,24
1085,6,6,50,52
1086,9,11,23,22
1087,10,10,21,22
1088,8,8,22,22
1089,9,10,22,24
1090,7,8,28,28
1091,8,8,26,27
1092,6,5,30,32
1093,4,3,63,52
1094,6,6,38,41
1095,10,10,20,21
1096,9,9,21,23
1097,7,7,29,28
1098,8,9,24,25
1099,3,3,43,47
1100,5,5,31,30
1101,8,8,22,22
1102,5,5,45,41
1103,7,7,29,27
1104,5,4,32,32
1105,9,9,23,23
1106,6,5,41,43
1107,4,4,44,46
1108,8,9,27,27
1109,10,11,21,21
1110,6,6,32,37
1111,7,7,25,26
1112,9,9,23,21
1113,9,9,24,25
1114,9,9,27,26
1115,9,8,26,25
1116,8,8,25,23
1117,6,6,32,32
1118,7,6,29,29
1119,8,8,26,26
1120,8,8,25,25
1121,9,9,23,22
1122,7,8,24,24
1123,6,6,32,29
1124,8,8,22,23
1125,7,7,26,25
1126,9,10,24,25
1127,4,4,40,41
1128,6,6,32,33
1129,9,9,21,22
1130,5,5,35,34
1131,8,7,31,28
1132,3,3,48,47
1133,8,8,24,24
1134,7,7,26,26
1135,8,8,30,27
1136,4,4,37,37
1137,6,6,26,28
1138,12,11,19,20
1139,9,10,20,22
1140,4,4,50,49
1141,8,8,26,25
1142,5,5,39,34
1143,11,12,18,19
1144,7,7,31,26
1145,8,8,26,26
1146,7,6,24,24
1147,6,6,28,27
1148,5,5,37,36
1149,5,5,44,45
1150,7,7,35,35
1151,6,6,29,29
1152,8,8,24,26
1153,8,8,22,22
1154,6,6,36,34
1155,6,6,32,31
1156,7,7,29,26
1157,7,8,29,29
1158,8,8,29,26
1159,6,6,34,34
1160,8,7,25,27
1161,6,5,31,33
1162,10,10,20,24
1163,7,6,31,31
1164,9,10,20,20
1165,8,8,26,26
1166,6,6,34,34
1167,8,8,30,27
1168,10,12,18,19
1169,8,10,20,22
1170,6,6,45,43
1171,8,8,28,28
1172,8,8,28,28
1173,9,9,24,24
1174,8,10,26,24
1175,8,8,25,26
1176,7,7,28,27
1177,7,7,31,26
1178,7,6,40,40
1179,10,10,22,20
1180,9,9,21,22
1181,7,7,25,26
1182,6,6,36,37
1183,11,11,23,22
1184,5,5,41,42
1185,8,8,22,23
1186,5,4,38,35
1187,8,8,24,25
1188,6,6,24,25
1189,8,8,27,26
1190,7,7,37,31
1191,8,8,28,27
1192,11,11,19,20
1193,6,6,26,28
1194,10,10,22,22
1195,5,5,29,29
1196,9,8,22,23
1197,7,7,30,27
1198,10,10,22,22
1199,6,5,35,33
1200,9,9,21,21
1201,9,9,24,24
1202,8,9,25,23
1203,7,7,25,25
1204,9,9,21,21
1205,11,12,18,19
1206,4,4,38,36
1207,8,8,24,25
1208,10,11,21,21
1209,6,6,30,27
1210,5,5,38,36
1211,11,11,19,17
1212,5,5,35,35
1213,12,12,18,18
1214,7,7,32,32
1215,7,7,29,27
1216,8,8,24,23
1217,10,9,27,24
1218,9,9,21,21
1219,7,7,32,28
1220,8,8,24,24
1221,6,6,36,32
1222,7,7,26,25
1223,11,11,20,18
1224,7,7,26,26
1225,7,8,27,25
1226,9,10,22,25
1227,9,9,21,22
1228,10,10,22,24
1229,8,8,22,21
1230,5,6,36,41
1231,7,7,28,28
1232,7,5,37,31
1233,6,6,25,27
1234,7,8,28,27
1235,5,5,37,38
1236,7,7,29,25
1237,5,5,55,49
1238,7,7,26,24
1239,9,9,21,20
1240,5,5,25,26
1241,6,5,27,29
1242,3,3,47,46
1243,9,9,25,26
1244,11,11,19,19
1245,11,13,17,20
1246,6,8,28,27
1247,8,8,25,26
1248,11,11,19,18
1249,10,11,19,20
1250,5,5,37,36
1251,6,6,30,30
1252,7,6,24,25
1253,9,10,23,21
1254,8,9,25,24
1255,5,5,29,28
1256,5,5,28,29
1257,8,9,23,23
1258,7,7,29,28
1259,8,8,25,25
1260,7,7,23,25
1261,7,8,34,35
1262,7,12,18,21
1263,7,8,28,28
1264,6,7,32,31
1265,10,10,20,19
1266,6,5,41,39
1267,9,9,21,21
1268,6,6,48,46
1269,7,7,31,29
1270,10,11,19,17
1271,6,6,34,31
1272,9,9,21,20
1273,5,5,61,56
1274,7,7,25,26
1275,8,8,31,32
1276,9,9,27,27
1277,4,4,40,38
1278,7,8,28,31
1279,4,4,36,42
1280,7,7,23,26
1281,6,6,32,31
1282,12,13,17,21
1283,6,6,36,34
1284,6,6,24,28
1285,8,8,28,26
1286,10,10,22,20
1287,6,6,36,35
1288,8,9,23,25
1289,5,5,37,37
1290,7,7,23,25
1291,6,6,38,35
1292,8,8,23,24
1293,3,3,63,55
1294,8,8,22,23
1295,9,9,25,24
1296,6,5,35,34
1297,6,6,36,36
1298,5,5,29,30
1299,8,7,37,32
1300,8,9,21,21
1301,7,7,30,27
1302,6,6,33,30
1303,7,7,32,29
1304,9,9,25,24
1305,9,10,24,24
1306,9,8,23,22
1307,4,4,38,38
1308,6,6,26,26
1309,7,7,35,29
1310,10,9,21,22
1311,10,10,20,22
1312,10,10,20,19
1313,6,6,26,30
1314,7,7,28,28
1315,5,5,43,43
1316,7,8,37,38
1317,7,7,25,27
1318,9,8,26,26
1319,9,10,20,20
1320,7,7,29,28
1321,5,5,37,29
1322,5,5,43,42
1323,7,11,23,26
1324,10,10,22,21
1325,7,8,27,28
1326,8,8,25,25
1327,5,6,34,30
1328,7,7,23,25
1329,8,9,24,23
1330,7,7,31,29
1331,5,5,31,30
1332,6,5,29,30
1333,5,5,31,32
1334,5,6,26,29
1335,8,8,27,25
1336,7,7,25,26
1337,8,8,22,23
1338,5,5,29,29
1339,6,6,32,28
1340,5,6,34,32
1341,3,12,28,44
1342,8,8,22,23
1343,6,6,28,28
1344,11,11,19,20
1345,7,8,28,26
1346,8,8,24,25
1347,9,8,22,23
1348,5,5,41,36
1349,8,8,22,23
1350,8,8,24,24
1351,6,6,35,32
1352,8,9,21,24
1353,7,6,32,27
1354,10,11,19,19
1355,6,6,33,33
1356,9,9,23,22
1357,6,6,34,32
1358,8,9,22,21
