,h11_pred,h11_true,h21_pred,h21_true
253,5,5,27,28
254,5,5,25,27
255,7,7,29,30
256,8,8,28,27
257,6,6,40,38
258,8,7,26,24
259,10,10,20,20
260,3,3,49,46
261,9,9,21,22
262,8,9,27,27
263,8,8,24,24
264,8,8,26,26
265,5,5,35,35
266,8,8,28,28
267,6,6,28,28
268,9,9,22,23
269,7,7,23,24
270,7,7,25,24
271,9,9,21,22
272,7,7,28,26
273,8,8,35,35
274,6,6,34,34
275,10,9,27,27
276,4,4,52,51
277,7,7,26,24
278,7,7,29,30
279,8,8,28,27
280,5,5,42,39
281,9,10,22,22
282,9,9,21,22
283,7,7,29,29
284,6,6,36,37
285,11,11,19,19
286,5,5,29,30
287,4,5,43,41
288,5,5,28,29
289,12,12,18,18
290,7,7,29,27
291,4,4,37,36
292,11,12,20,20
293,6,6,29,30
294,6,5,25,25
295,10,11,19,20
296,6,6,34,33
297,7,8,26,26
298,8,8,22,21
299,6,6,32,35
300,9,9,35,33
301,5,5,34,34
302,11,10,20,21
303,2,1,73,66
304,6,6,36,34
305,7,6,28,27
306,11,10,22,25
307,7,7,37,37
308,12,9,23,22
309,6,6,32,32
310,7,7,25,24
311,6,7,35,37
312,4,4,46,42
313,7,7,32,31
314,11,11,19,18
315,6,6,26,28
316,7,7,34,34
317,7,7,47,46
318,5,5,45,45
319,9,9,24,24
320,3,5,43,44
321,6,6,31,32
322,7,7,23,26
323,5,4,36,35
324,5,5,27,30
325,7,7,28,27
326,8,8,26,27
327,5,5,32,34
328,11,10,22,22
329,7,7,30,32
330,8,8,36,37
331,10,10,22,22
332,9,9,21,23
333,4,4,68,66
334,8,8,26,27
335,7,6,28,25
336,9,9,25,24
337,10,11,19,21
338,12,12,18,18
339,7,7,25,25
340,7,7,32,34
341,6,6,34,36
342,6,7,35,36
343,5,5,35,35
344,7,7,28,28
345,7,7,23,23
346,9,9,21,23
347,5,5,45,41
348,8,8,24,25
349,7,7,32,29
350,8,8,24,26
351,11,11,25,23
352,7,7,31,30
353,5,5,29,31
354,7,7,27,26
355,7,7,31,30
356,8,8,22,24
357,9,9,23,22
358,10,10,20,21
359,5,5,37,37
360,6,6,34,34
361,5,5,39,38
362,8,8,24,25
363,8,8,27,29
364,5,5,35,34
365,7,7,29,28
366,11,11,19,21
367,10,10,22,20
368,3,3,27,33
369,7,7,27,28
370,8,9,25,27
371,5,5,45,43
372,7,7,27,27
373,10,10,20,22
374,11,11,19,19
375,8,8,22,22
376,9,8,24,23
377,10,10,22,21
378,9,9,27,25
379,8,8,29,29
380,9,9,23,23
381,9,9,21,22
382,6,6,24,25
383,9,8,28,26
384,6,6,33,34
385,6,6,30,31
386,6,6,30,30
387,7,7,27,27
388,7,7,27,27
389,8,9,25,26
390,8,8,26,25
391,6,5,31,36
392,9,11,19,21
393,4,4,43,43
394,7,7,26,27
395,7,7,28,28
396,9,9,21,21
397,9,9,23,23
398,8,8,22,23
399,8,8,24,23
400,12,12,18,21
401,5,5,33,37
402,5,6,46,44
403,6,6,32,34
404,3,3,55,58
405,8,8,24,25
406,6,6,37,37
407,3,3,60,61
408,3,3,41,41
409,7,7,30,30
410,11,12,20,20
411,8,8,26,25
412,6,6,35,35
413,5,5,38,40
414,7,7,35,33
415,9,9,24,24
416,6,6,24,25
417,10,10,22,23
418,8,8,28,28
419,7,7,23,23
420,7,7,23,32
421,9,9,23,23
422,7,9,21,28
423,7,7,25,25
424,7,7,32,32
425,9,9,23,22
426,5,5,34,38
427,7,7,27,28
428,4,4,33,34
429,9,9,21,20
430,4,4,48,48
431,8,8,26,25
432,6,6,28,29
433,9,10,22,23
434,8,8,26,26
435,4,4,45,44
436,6,6,36,35
437,2,2,86,91
438,3,3,75,74
439,5,5,51,49
440,8,8,22,25
441,6,6,25,25
442,9,9,23,23
443,6,6,30,28
444,8,8,27,27
445,9,10,21,24
446,5,6,34,32
447,9,9,21,22
448,4,4,38,39
449,9,9,21,21
450,6,6,29,28
451,7,7,29,30
452,6,6,30,33
453,6,6,33,29
454,5,5,31,31
455,10,10,26,25
456,9,9,21,22
457,9,9,23,25
458,6,6,33,35
459,6,6,32,31
460,6,6,26,26
461,4,4,44,41
462,11,11,19,18
463,6,6,33,33
464,6,6,26,27
465,5,5,31,32
466,7,7,26,28
467,5,5,35,33
468,11,11,20,23
469,7,7,31,29
470,5,5,39,38
471,5,5,43,43
472,11,11,21,23
473,9,9,25,25
474,6,6,32,30
475,9,10,23,23
476,8,8,34,33
477,10,10,30,25
478,10,10,24,23
479,11,12,21,22
480,7,7,28,29
481,7,7,25,24
482,6,6,30,28
483,10,11,19,22
484,11,10,20,21
485,8,8,26,26
486,7,7,33,32
487,12,13,17,19
488,12,13,17,18
489,9,10,24,24
490,6,6,29,29
491,4,4,40,38
492,9,9,24,23
493,9,9,21,21
494,8,9,27,28
495,5,5,41,38
496,6,6,27,28
497,8,8,28,27
498,7,6,35,33
499,11,9,27,26
500,10,9,21,23
501,6,6,24,27
502,9,13,17,20
503,9,9,21,20
504,7,7,25,25
505,6,6,32,31
506,5,5,41,39
507,8,9,25,25
508,7,9,27,26
509,4,4,44,45
510,6,6,32,31
511,6,6,27,29
512,9,10,30,29
513,9,9,22,23
514,9,8,25,25
515,5,5,43,47
516,6,6,36,34
517,3,2,62,58
518,6,6,31,30
519,11,13,17,18
520,9,8,25,26
521,8,8,32,29
522,6,6,32,29
523,5,5,41,41
524,7,6,30,30
525,8,8,24,24
526,6,6,29,29
527,6,7,37,36
528,7,7,23,25
529,5,5,45,42
530,4,4,60,62
531,6,7,47,44
532,4,4,45,45
533,7,7,25,26
534,5,5,47,48
535,8,8,24,23
536,6,6,45,45
537,7,7,27,28
538,9,10,28,29
539,8,8,23,23
540,5,5,29,31
541,6,6,36,35
542,5,5,28,31
543,4,4,38,40
544,6,6,34,36
545,7,7,43,41
546,10,10,22,23
547,8,8,28,26
548,7,8,32,35
549,3,3,45,46
550,7,7,37,38
551,8,8,29,29
552,8,9,21,24
553,10,10,22,19
554,7,7,23,24
555,10,10,23,21
556,4,4,38,39
557,7,7,31,31
558,5,5,37,36
559,5,5,55,52
560,8,8,22,22
561,8,8,32,30
562,6,6,29,29
563,11,11,19,19
564,4,4,38,39
565,9,10,20,22
566,9,9,23,23
567,8,8,26,25
568,6,6,29,27
569,9,10,20,26
570,7,7,23,26
571,5,5,31,32
572,10,9,21,21
573,12,12,18,16
574,5,5,39,43
575,8,8,22,23
576,6,6,32,29
577,10,10,22,23
578,9,9,25,25
579,10,10,20,21
580,6,6,32,30
581,9,9,21,21
582,9,9,27,25
583,11,11,19,18
584,7,7,29,28
585,3,3,33,35
586,9,9,24,24
587,6,6,34,32
588,7,7,33,32
589,8,8,24,25
590,7,7,29,27
591,5,5,46,47
592,8,8,25,25
593,5,5,37,38
594,6,5,27,29
595,6,8,40,39
596,10,10,20,20
597,5,5,37,34
598,6,6,32,27
599,7,7,29,27
600,10,10,21,21
601,9,9,21,21
602,8,8,22,23
603,9,9,27,27
604,8,9,25,29
605,10,10,20,22
606,6,6,38,38
607,7,7,30,29
608,5,5,37,36
609,3,3,53,55
610,8,8,28,28
611,4,4,44,44
612,10,10,26,25
613,10,9,21,21
614,4,4,34,37
615,5,5,43,41
616,8,8,22,23
617,7,7,36,37
618,9,9,23,26
619,12,13,17,21
620,5,5,29,29
621,9,9,21,23
622,9,9,23,23
623,9,9,21,22
624,9,11,28,29
625,4,4,38,39
626,8,8,31,29
627,9,9,26,25
628,6,6,24,25
629,7,7,27,27
630,6,6,34,34
631,3,3,45,44
632,8,8,22,22
633,6,6,33,36
634,10,10,24,26
635,8,8,28,28
636,6,6,30,30
637,8,8,34,32
638,10,9,21,21
639,5,5,39,38
640,7,7,37,36
641,7,7,29,28
642,10,10,22,22
643,8,10,23,22
644,5,5,59,58
645,8,6,30,28
646,6,9,25,27
647,7,7,27,26
648,9,9,25,24
649,8,14,22,32
650,10,10,20,20
651,6,6,30,30
652,6,6,34,31
653,11,12,18,19
654,12,12,18,18
655,9,9,21,21
656,6,6,40,39
657,4,4,40,43
658,10,11,21,23
659,8,7,25,25
660,4,4,40,40
661,8,8,29,27
662,6,6,27,28
663,6,6,24,26
664,9,8,28,26
665,9,9,21,22
666,10,12,18,19
667,6,6,30,28
668,6,6,32,30
669,7,7,34,33
670,10,9,21,22
671,8,8,23,23
672,10,11,19,21
673,10,9,21,20
674,6,6,36,39
675,12,12,22,22
676,7,7,28,32
677,7,7,31,29
678,9,9,21,20
679,6,6,28,29
680,4,4,60,61
681,7,7,24,25
682,8,8,22,23
683,5,5,27,27
684,6,5,29,34
685,9,9,23,23
686,9,9,21,21
687,6,6,30,29
688,6,6,32,31
689,7,7,29,29
690,6,6,32,31
691,10,10,20,22
692,5,5,42,42
693,14,13,17,16
694,11,10,20,18
695,8,8,26,31
696,9,11,23,23
697,7,7,23,25
698,7,6,28,28
699,9,9,21,23
700,7,7,26,27
701,7,7,25,24
702,8,8,30,29
703,7,7,23,23
704,7,7,29,27
705,10,11,19,20
706,7,6,26,27
707,8,7,23,24
708,7,8,26,28
709,8,8,27,25
710,6,6,32,30
711,8,8,23,24
712,4,4,50,53
713,9,10,26,32
714,9,9,21,22
715,9,8,24,25
716,9,9,21,21
717,5,5,25,28
718,9,10,20,21
719,8,8,28,26
720,9,9,23,21
721,9,9,26,23
722,9,9,27,26
723,9,8,22,22
724,6,6,26,27
725,9,8,29,28
726,6,6,30,29
727,9,9,24,23
728,8,8,25,25
729,9,9,21,23
730,7,6,24,26
731,8,8,26,26
732,8,9,29,28
733,6,6,28,28
734,10,10,20,21
735,6,6,35,35
736,6,10,26,42
737,8,8,24,24
738,11,11,19,20
739,10,9,21,22
740,5,5,35,34
741,8,8,27,27
742,10,10,20,20
743,10,11,19,19
744,7,7,23,23
745,6,6,31,30
746,7,7,33,32
747,6,6,33,33
748,6,6,32,31
749,9,9,21,21
750,7,7,29,29
751,9,9,21,21
752,6,6,28,28
753,9,9,21,22
754,8,10,22,24
755,9,9,23,23
756,4,4,44,39
757,8,7,27,28
758,7,6,28,29
759,5,5,37,36
760,6,6,27,28
761,10,10,22,24
762,8,8,22,21
763,8,8,24,23
764,8,9,25,26
765,7,7,39,37
766,8,8,25,26
767,4,4,38,36
768,8,8,22,22
769,9,9,25,23
770,8,8,22,22
771,8,8,26,25
772,7,7,26,27
773,7,7,37,35
774,9,9,25,27
775,8,8,22,21
776,9,9,25,27
777,8,8,30,29
778,10,9,21,21
779,8,8,28,28
780,7,7,38,37
781,10,11,21,21
782,5,5,35,31
783,4,4,36,36
784,12,15,21,29
785,5,5,27,27
