,h11_pred,h11_true,h21_pred,h21_true
279,5,8,35,28
280,8,9,28,25
281,7,7,24,25
282,4,4,46,60
283,8,8,23,23
284,5,4,42,44
285,6,6,30,35
286,4,4,43,44
287,7,11,25,19
288,7,7,29,26
289,8,8,23,22
290,6,6,31,34
291,7,7,31,47
292,8,8,32,26
293,6,7,29,31
294,8,8,25,22
295,6,8,28,28
296,6,6,29,24
297,6,6,30,30
298,8,11,23,19
299,3,3,45,45
300,6,4,39,26
301,5,5,35,40
302,6,6,32,35
303,7,7,25,31
304,10,13,22,17
305,7,7,25,25
306,7,8,26,35
307,7,8,30,26
308,8,10,24,30
309,7,8,31,22
310,8,8,23,22
311,4,4,45,50
312,8,13,24,17
313,9,9,23,24
314,6,6,29,30
315,6,6,32,36
316,8,8,24,24
317,7,7,32,29
318,6,5,35,37
319,6,7,29,34
320,8,7,27,31
321,7,6,27,30
322,9,9,23,27
323,8,8,24,24
324,7,6,31,30
325,6,6,31,34
326,7,7,26,32
327,8,8,24,24
328,7,7,26,30
329,8,8,23,24
330,5,5,31,33
331,6,6,29,27
332,4,4,38,42
333,8,10,26,21
334,3,3,50,50
335,5,5,35,43
336,6,6,31,28
337,6,6,32,32
338,9,13,21,17
339,10,10,21,20
340,4,4,51,51
341,9,9,22,21
342,6,6,29,30
343,8,8,23,24
344,4,4,44,53
345,5,4,41,44
346,6,6,31,33
347,9,9,23,24
348,7,7,26,29
349,8,8,24,24
350,8,8,23,28
351,9,10,22,20
352,8,8,24,31
353,7,7,24,23
354,7,6,29,26
355,7,6,32,36
356,8,9,27,21
357,6,5,30,39
358,7,7,25,26
359,8,8,23,26
360,5,5,32,45
361,7,7,27,28
362,7,8,25,26
363,6,6,30,33
364,9,9,22,21
365,7,8,25,26
366,5,5,35,43
367,3,3,62,60
368,4,4,39,46
369,8,9,23,21
370,8,11,24,19
371,8,12,27,20
372,8,11,24,21
373,10,10,22,23
374,8,10,26,23
375,8,7,24,29
376,7,12,28,18
377,7,9,26,27
378,9,9,23,21
379,9,11,25,19
380,8,9,24,25
381,5,5,37,45
382,7,10,26,20
383,6,6,31,31
384,7,8,26,26
385,6,6,32,34
386,9,11,23,23
387,8,9,24,25
388,7,7,25,23
389,10,11,22,22
390,6,4,40,38
391,6,6,31,28
392,6,6,30,27
393,6,6,28,30
394,7,8,24,26
395,4,3,41,43
396,9,8,25,25
397,6,6,31,37
398,7,7,25,25
399,6,5,34,34
400,7,7,29,35
401,8,8,24,28
402,9,9,22,21
403,9,11,23,21
404,6,6,30,37
405,6,5,34,35
406,4,4,41,44
407,6,8,29,30
408,6,6,31,36
409,7,7,24,27
410,7,7,30,37
411,8,8,34,32
412,8,8,24,25
413,6,6,31,36
414,6,6,30,30
415,6,8,28,26
416,7,7,25,23
417,7,10,29,20
418,6,6,30,29
419,8,10,27,23
420,5,4,37,36
421,9,9,23,25
422,6,6,30,31
423,6,6,30,30
424,9,9,23,21
425,8,9,30,25
426,10,10,22,26
427,9,9,22,26
428,6,6,30,32
429,6,6,28,24
430,9,12,25,21
431,8,11,29,25
432,6,6,30,32
433,8,10,24,20
434,5,5,34,45
435,6,6,30,32
436,8,8,23,22
437,8,10,23,20
438,9,10,25,24
439,7,7,26,37
440,5,5,31,36
441,4,4,41,45
442,6,6,30,32
443,10,9,22,23
444,6,6,31,32
445,6,8,34,32
446,5,5,34,39
447,8,8,26,32
448,6,5,36,37
449,6,6,30,33
450,10,11,25,19
451,7,7,32,31
452,6,6,29,28
453,6,6,29,26
454,5,5,33,42
455,8,9,28,25
456,8,8,23,25
457,8,8,27,40
458,6,6,30,32
459,8,8,23,25
460,10,9,22,23
461,9,9,21,21
462,8,8,24,24
463,9,9,23,23
464,6,5,32,34
465,6,6,29,28
466,5,5,33,31
467,4,5,48,59
468,6,6,28,25
469,9,10,29,20
470,5,5,31,27
471,5,5,37,51
472,5,5,31,27
473,5,5,37,41
474,6,8,30,30
475,7,9,31,29
476,5,4,43,46
477,7,7,26,31
478,7,7,26,23
479,6,6,29,26
480,8,11,22,19
481,4,3,49,55
482,3,3,45,41
483,6,6,31,37
484,5,5,34,37
485,7,8,26,26
486,8,8,23,24
487,6,6,31,34
488,9,8,24,25
489,7,8,26,28
490,6,6,31,29
491,8,7,27,29
492,9,12,24,18
493,5,5,35,43
494,5,5,37,33
495,5,5,33,42
496,8,11,22,19
497,7,7,27,25
498,6,6,29,32
499,7,8,28,25
500,7,7,29,29
501,6,6,30,38
502,6,6,29,30
503,5,5,34,39
504,4,4,43,44
505,10,11,23,19
506,8,8,24,24
507,10,10,23,20
508,7,8,26,30
509,3,2,57,56
510,8,8,26,28
511,7,7,27,25
512,4,4,50,60
513,6,6,30,42
514,6,5,32,37
515,8,8,23,23
516,6,7,29,43
517,8,8,24,22
518,6,6,30,26
519,7,7,26,26
520,7,7,29,27
521,9,8,25,31
522,5,7,31,35
523,7,7,25,29
524,7,7,26,27
525,5,5,34,39
526,5,5,39,43
527,8,8,23,22
528,7,7,35,32
529,9,10,22,20
530,6,6,29,28
531,9,10,25,22
532,7,5,34,44
533,9,9,22,23
534,5,4,39,52
535,5,5,36,43
536,10,13,21,17
537,6,7,33,23
538,7,6,29,28
539,9,9,22,23
540,9,11,22,19
541,10,12,23,18
542,6,6,33,30
543,6,6,32,31
544,4,4,40,48
545,9,10,26,24
546,5,4,41,34
547,8,9,29,25
548,8,7,30,37
549,9,13,24,17
550,9,9,29,25
551,7,7,27,27
552,6,5,37,41
553,7,6,32,36
554,8,8,23,23
555,10,11,23,19
556,8,8,23,27
557,8,8,25,26
558,9,9,21,21
559,8,7,25,24
560,9,9,22,21
561,7,5,32,29
562,7,9,28,21
563,9,10,22,22
564,10,10,21,20
565,7,8,26,27
566,10,10,22,20
567,7,7,29,29
568,4,4,46,56
569,7,7,30,31
570,4,4,42,54
571,5,5,35,46
572,7,10,26,20
573,9,9,22,21
574,7,6,30,24
575,9,11,26,19
576,6,13,33,17
577,9,14,24,18
578,7,7,26,23
579,6,6,29,32
580,8,9,24,24
581,8,8,23,29
582,5,5,34,31
583,4,3,47,60
584,7,7,25,23
585,9,8,24,22
586,7,7,27,29
587,9,13,23,21
588,8,8,25,24
589,7,7,26,27
590,9,8,22,28
591,10,9,23,21
592,10,9,21,23
593,8,10,28,25
594,8,12,28,22
595,9,10,22,23
596,7,7,25,31
597,6,8,37,34
598,7,8,27,26
599,7,14,27,16
600,9,9,24,23
601,7,7,32,41
602,9,10,22,22
603,6,7,31,27
604,8,10,33,26
605,7,7,29,37
606,8,8,24,26
607,9,9,21,21
608,7,8,26,28
609,8,10,28,26
610,6,6,28,30
611,10,11,22,19
612,8,8,24,25
613,8,12,30,20
614,8,10,26,28
615,5,5,35,35
616,6,6,29,30
617,4,3,44,27
618,7,7,26,29
619,6,6,31,38
620,8,8,24,25
621,5,5,35,31
622,8,8,24,27
623,9,9,21,22
624,9,9,22,21
625,5,5,33,33
626,7,7,27,23
627,4,4,38,28
628,6,6,31,34
629,9,9,23,27
630,8,8,34,30
631,7,7,26,27
632,6,5,34,37
633,8,8,25,26
634,5,11,46,31
635,5,5,34,40
636,3,3,52,55
637,5,5,35,34
638,7,6,28,26
639,5,8,36,25
640,5,5,34,41
641,7,7,28,23
642,9,9,33,25
643,6,6,29,26
644,8,8,23,22
645,8,10,25,22
646,6,6,30,32
647,9,7,25,27
648,7,8,26,31
649,8,8,25,24
650,7,6,30,26
651,6,4,47,50
652,8,8,23,30
653,8,8,26,26
654,8,10,24,22
655,5,5,36,34
656,7,7,26,27
657,4,4,43,48
658,8,8,24,23
659,7,7,24,26
660,6,6,30,29
661,6,6,29,24
662,7,6,29,32
663,6,6,27,26
664,9,9,23,23
665,8,8,25,24
666,6,8,30,25
667,5,7,36,30
668,5,5,34,31
669,5,5,31,29
670,7,7,25,24
671,6,6,31,34
672,8,8,30,27
673,9,9,23,23
674,6,6,28,29
675,9,11,24,21
676,7,9,29,25
677,10,13,30,17
678,6,6,30,34
679,9,11,24,19
680,7,9,25,27
681,10,9,22,21
682,4,4,42,60
683,9,14,25,16
684,8,10,24,22
685,6,6,30,26
686,7,6,31,40
687,10,11,23,21
688,7,6,29,30
689,7,7,25,35
690,7,7,27,41
691,10,9,22,24
692,7,7,25,23
693,9,9,24,21
694,5,6,34,34
695,8,8,23,22
696,9,11,23,19
697,9,8,23,26
698,7,8,25,22
699,7,6,26,26
700,7,7,29,29
701,7,7,26,28
702,6,6,30,33
703,9,10,21,22
704,6,5,32,55
705,8,9,24,25
706,8,8,24,27
707,7,6,26,30
708,7,7,27,26
709,10,10,22,20
710,8,8,25,28
711,7,7,26,31
712,3,3,46,49
713,5,5,33,33
714,5,5,33,39
715,5,5,36,37
716,6,6,28,30
717,8,8,30,28
718,7,6,29,30
719,6,6,29,28
720,7,7,29,26
721,8,8,25,26
722,9,9,23,21
723,6,7,32,35
724,9,9,22,21
725,6,6,29,26
726,9,11,23,19
727,9,9,23,21
728,7,9,25,24
729,7,9,30,27
730,6,6,28,24
731,8,8,23,22
732,8,8,24,25
733,4,4,39,42
734,8,10,22,20
735,8,8,23,24
736,6,6,29,30
737,9,10,23,31
738,9,9,21,21
739,5,5,35,51
740,8,8,25,25
741,7,7,25,29
742,8,8,24,22
743,10,11,22,19
744,8,9,24,28
745,10,12,22,18
746,10,11,21,21
747,8,7,24,27
748,10,9,21,23
749,9,9,24,23
750,8,10,23,23
751,7,5,32,31
752,5,4,37,32
753,7,7,27,29
754,8,9,27,27
755,8,7,29,31
756,5,5,32,28
757,8,8,23,22
758,5,5,35,29
759,3,3,45,33
760,10,10,25,20
761,8,12,27,20
762,3,3,50,53
763,7,7,27,30
764,10,13,22,17
765,8,10,28,20
766,9,8,23,28
767,9,12,22,18
768,9,9,22,22
769,5,4,41,42
770,6,6,29,28
771,6,6,31,36
772,9,9,29,23
773,7,7,27,27
774,7,9,25,25
775,9,10,22,22
776,10,12,23,18
777,6,6,29,34
778,4,4,45,46
779,8,9,31,23
780,5,5,37,37
781,6,8,28,28
782,10,10,21,20
783,8,8,31,24
784,7,8,29,25
785,8,8,24,36
786,6,6,30,33
787,6,6,29,33
788,8,5,32,45
789,5,8,38,40
790,9,12,27,18
791,7,7,26,27
792,6,8,37,28
793,9,8,25,34
794,5,5,38,35
795,10,12,23,18
796,9,10,23,22
797,5,5,33,41
798,9,10,24,30
799,6,6,28,27
800,7,7,26,25
801,4,4,38,50
802,7,7,25,28
803,8,8,24,31
804,6,6,30,32
805,6,6,30,28
806,9,9,29,31
807,6,6,30,33
808,6,6,28,29
809,6,6,29,24
810,7,6,30,36
811,9,10,27,20
812,5,5,34,31
813,4,4,40,40
814,8,8,23,22
815,7,12,30,18
816,9,12,24,18
817,9,11,24,19
818,5,5,36,33
819,7,10,25,23
820,9,9,22,21
821,4,4,42,54
822,9,9,24,21
823,5,7,43,41
824,8,10,26,22
825,7,7,27,23
826,7,7,26,27
827,8,7,25,25
828,7,6,30,32
829,4,4,39,45
830,8,8,24,24
831,6,6,37,50
832,8,8,24,22
833,6,6,31,34
834,8,8,26,26
835,7,7,29,26
836,7,7,29,29
837,9,9,29,25
838,5,5,34,39
839,7,7,26,26
840,6,6,30,24
841,7,7,24,25
842,7,7,28,23
843,7,9,28,25
844,6,6,32,40
845,9,9,22,21
846,8,10,28,20
847,10,10,23,20
848,5,5,32,29
849,6,6,31,40
850,4,4,37,42
851,7,9,24,21
852,7,7,30,31
853,9,9,22,23
854,9,9,23,21
855,8,10,28,24
856,6,7,30,25
857,3,2,57,47
858,5,5,35,42
859,7,7,26,32
860,7,7,26,23
861,9,9,23,21
862,8,9,28,27
863,7,8,25,26
864,8,9,27,21
865,8,8,24,28
866,7,7,27,32
867,7,6,31,28
868,5,5,34,35
869,6,6,30,32
870,6,5,32,35
871,5,6,41,54
872,7,7,27,33
873,8,10,25,22
874,8,9,24,23
875,9,9,24,21
876,7,7,28,23
877,9,14,24,18
878,6,6,28,34
879,7,7,30,29
880,9,9,24,21
881,5,5,30,25
882,6,6,31,34
883,6,6,32,26
884,8,7,24,25
885,5,8,30,27
886,9,9,24,21
887,6,6,29,28
888,8,8,23,22
889,6,6,29,30
890,9,12,23,18
891,10,9,22,21
892,6,5,36,27
893,9,9,22,21
894,6,6,30,30
895,8,8,23,22
896,6,6,29,42
897,7,7,28,30
898,9,13,22,17
899,6,6,31,30
900,8,8,24,28
901,7,7,27,25
902,8,8,24,22
903,6,5,32,43
904,4,15,54,21
905,4,6,56,51
906,5,5,32,36
907,5,4,46,68
908,6,7,31,29
909,7,6,31,32
910,3,3,48,51
911,6,5,30,29
912,7,6,28,34
913,8,8,24,22
914,7,7,25,23
915,8,8,22,28
916,8,8,24,28
917,8,8,24,22
918,6,6,29,31
919,4,4,44,49
920,7,7,26,25
921,5,5,34,41
922,9,9,24,23
923,9,10,21,20
924,7,8,28,26
925,7,7,30,33
926,5,5,33,39
927,6,4,38,36
928,8,7,29,37
929,8,8,24,28
930,5,4,37,38
931,9,9,22,23
932,9,9,22,21
933,11,14,21,16
934,6,8,29,26
935,8,8,25,25
936,6,6,27,24
937,8,7,26,29
938,9,9,23,21
939,8,8,24,27
940,7,7,26,26
941,7,7,26,26
942,9,9,22,21
943,6,6,32,28
944,8,7,25,23
945,7,7,28,31
946,5,5,33,31
947,8,8,24,22
948,9,11,23,20
949,4,6,37,34
950,9,11,25,19
951,8,9,25,26
952,8,9,27,21
953,8,9,23,21
954,9,10,27,24
955,10,12,22,18
956,7,7,27,31
957,9,8,23,22
958,10,10,24,22
959,10,13,23,17
960,8,10,25,22
961,6,3,42,51
962,5,5,34,35
963,6,6,31,31
964,7,8,27,28
965,7,7,26,29
966,6,6,29,29
967,6,6,27,24
968,7,7,26,30
969,7,8,24,24
970,7,7,27,28
971,8,9,24,23
972,7,7,25,27
973,8,8,23,22
974,7,9,29,25
975,9,9,22,21
976,5,4,38,40
977,9,8,22,25
978,6,6,30,29
979,9,11,23,21
980,10,9,23,21
981,7,8,26,30
982,7,7,29,31
983,6,6,32,39
984,7,7,28,28
985,9,10,22,20
986,6,8,27,22
987,9,10,26,22
988,5,5,33,42
989,8,9,28,26
990,7,8,29,31
991,7,9,33,33
992,6,6,29,36
993,6,6,29,24
994,8,10,24,22
995,10,11,23,19
996,7,7,27,31
997,6,5,32,25
998,8,8,24,32
999,4,3,44,45
1000,8,8,22,22
1001,7,9,26,21
1002,6,6,31,29
1003,10,10,23,22
1004,6,7,31,38
1005,10,11,22,19
1006,10,10,21,20
1007,5,5,32,35
1008,7,11,30,31
1009,9,9,22,23
1010,8,8,24,24
1011,6,6,30,24
1012,6,4,36,32
1013,9,9,26,21
1014,8,8,23,22
1015,6,8,35,28
1016,7,7,25,26
1017,7,7,26,25
1018,8,8,23,22
1019,7,7,27,27
1020,5,5,30,37
1021,7,5,30,33
1022,6,6,31,32
1023,4,4,43,39
1024,9,9,23,24
1025,6,6,30,33
1026,8,8,22,22
1027,7,8,28,30
1028,9,11,22,19
1029,8,8,24,22
1030,9,9,27,23
1031,9,10,23,24
1032,6,6,31,30
1033,3,8,50,40
1034,6,6,32,32
1035,6,5,31,31
1036,7,7,25,29
1037,10,10,23,20
1038,8,8,27,22
1039,6,6,31,36
1040,6,6,30,32
1041,9,10,25,24
1042,9,11,23,21
1043,8,8,23,23
1044,9,10,25,22
1045,7,7,27,23
1046,7,7,26,25
1047,9,9,22,21
1048,10,11,21,19
1049,8,8,22,22
1050,7,8,25,32
1051,9,10,23,21
1052,8,8,24,26
1053,5,5,32,34
1054,8,8,23,24
1055,10,11,24,19
1056,8,8,24,25
1057,7,7,30,27
1058,10,12,22,20
1059,7,8,25,22
1060,6,6,30,32
1061,10,11,22,22
1062,10,10,22,20
1063,6,10,31,26
1064,6,6,34,34
1065,6,7,36,38
1066,7,7,26,25
1067,9,11,22,19
1068,6,6,28,24
1069,8,8,24,26
1070,4,4,37,48
1071,9,11,22,19
1072,7,7,25,25
1073,7,9,32,25
1074,7,7,25,29
1075,9,9,22,21
1076,7,7,32,31
1077,9,8,25,22
1078,7,7,25,23
1079,5,4,36,46
1080,6,5,33,31
1081,6,6,30,33
1082,9,9,22,24
1083,6,6,31,31
1084,9,8,22,34
1085,8,8,24,25
1086,6,13,35,17
1087,8,8,24,25
1088,7,9,30,24
1089,6,6,30,32
1090,9,12,22,18
1091,8,8,24,26
1092,9,9,23,21
1093,7,9,29,27
1094,6,5,37,35
1095,9,10,22,21
1096,6,6,29,36
1097,8,12,28,18
1098,6,6,30,28
1099,8,8,23,26
1100,10,10,22,20
1101,7,8,25,22
1102,8,9,28,23
1103,7,8,33,28
1104,9,11,24,19
1105,9,9,23,21
1106,7,7,26,27
1107,7,7,27,26
1108,10,10,22,20
1109,7,7,26,27
1110,8,6,29,29
1111,6,6,30,27
1112,5,5,32,31
1113,5,5,36,30
1114,7,7,26,27
1115,7,7,27,29
1116,9,11,25,21
1117,7,7,27,36
1118,5,4,37,38
1119,7,9,29,23
1120,6,6,31,32
1121,9,10,21,20
1122,5,3,45,60
1123,7,7,27,27
1124,7,7,28,29
1125,8,7,25,23
1126,4,7,45,32
1127,6,6,30,36
1128,10,9,22,26
1129,6,5,33,35
1130,5,10,41,35
1131,4,7,40,43
1132,8,8,23,22
1133,10,10,24,20
1134,5,5,34,37
1135,7,7,26,35
1136,4,3,44,37
1137,5,4,41,45
1138,5,3,40,39
1139,8,8,25,26
1140,8,10,25,22
1141,10,9,21,21
1142,7,6,33,30
1143,10,10,23,20
1144,7,11,30,19
1145,7,7,24,23
1146,9,9,24,27
1147,7,7,27,29
1148,6,4,37,34
1149,7,7,29,23
1150,6,7,33,27
1151,7,8,25,28
1152,9,10,25,20
1153,6,6,29,38
1154,6,4,39,38
1155,7,7,26,27
1156,7,7,26,30
1157,4,4,45,34
1158,6,8,37,29
1159,9,9,22,21
1160,6,5,33,37
1161,9,9,29,21
1162,9,11,22,19
1163,7,7,28,26
1164,5,5,36,39
1165,7,7,27,29
1166,7,7,25,29
1167,6,5,33,27
1168,5,2,50,86
1169,8,9,29,25
1170,7,7,25,27
1171,7,7,26,35
1172,6,5,35,37
1173,8,8,24,25
1174,10,10,23,20
1175,8,10,26,22
1176,8,8,23,24
1177,8,8,33,32
1178,5,4,36,45
1179,7,7,25,25
1180,7,7,28,27
1181,5,5,31,27
1182,8,8,25,22
1183,5,7,38,31
1184,4,4,41,33
1185,9,11,22,19
1186,8,8,23,26
1187,6,6,31,33
1188,8,8,24,22
1189,6,8,28,26
1190,4,4,39,44
1191,6,8,29,25
1192,6,6,30,27
1193,7,9,29,21
1194,7,9,26,24
1195,7,8,26,24
1196,9,9,22,21
1197,6,6,31,34
1198,3,2,53,58
1199,8,8,26,26
1200,7,7,27,29
1201,9,9,23,21
1202,8,8,24,25
1203,8,8,24,22
1204,7,7,26,29
1205,5,5,33,37
1206,9,9,23,21
1207,7,8,24,28
1208,3,3,50,53
1209,8,9,26,25
1210,7,7,27,32
1211,6,5,35,45
1212,8,8,23,29
1213,7,7,26,27
1214,10,10,22,20
1215,7,7,31,31
1216,9,10,25,23
1217,5,5,36,35
1218,7,7,31,35
1219,9,12,24,18
1220,7,7,26,25
1221,6,7,37,35
1222,7,7,29,29
1223,7,7,26,35
1224,7,8,25,24
1225,6,7,30,31
1226,6,1,40,73
1227,3,2,58,66
1228,7,6,30,32
1229,8,8,24,24
1230,8,7,29,27
1231,5,4,35,34
1232,7,7,27,30
1233,9,9,23,21
1234,8,11,22,19
1235,7,7,26,27
1236,5,3,36,39
1237,9,9,23,23
1238,8,11,25,22
1239,9,9,24,24
1240,8,8,24,23
1241,8,11,25,19
1242,8,10,25,22
1243,4,4,37,38
1244,6,6,30,34
1245,5,5,34,41
1246,5,5,39,41
1247,7,7,28,30
1248,9,10,25,22
1249,6,6,29,30
1250,8,8,24,31
1251,8,8,23,24
1252,6,6,33,26
1253,9,9,24,24
1254,9,8,22,28
1255,9,11,23,19
1256,6,6,30,33
1257,9,10,23,20
1258,8,8,23,24
1259,10,10,23,20
1260,9,13,26,17
1261,9,11,24,21
1262,8,7,26,27
1263,8,9,29,25
1264,7,5,31,37
1265,9,9,23,21
1266,8,8,23,22
1267,7,6,29,30
1268,10,10,23,22
1269,10,12,22,18
1270,8,9,24,25
1271,7,7,27,25
1272,8,9,24,21
1273,9,10,23,20
1274,8,6,29,30
1275,7,8,30,26
1276,6,6,28,28
1277,9,9,23,27
1278,4,2,51,62
1279,3,3,50,53
1280,7,7,31,35
1281,5,5,37,35
1282,7,7,26,29
1283,5,5,30,31
1284,5,5,36,29
1285,6,6,29,32
1286,7,6,31,42
1287,6,7,32,37
1288,7,8,26,27
1289,9,10,25,22
1290,7,6,29,28
1291,7,7,25,23
1292,5,5,39,41
1293,8,7,24,27
1294,6,6,31,35
1295,6,6,29,29
1296,5,5,33,32
1297,5,5,34,33
1298,5,5,34,37
1299,6,7,31,33
1300,8,8,25,32
1301,7,8,25,26
1302,6,5,34,37
1303,8,10,27,20
1304,7,8,25,29
1305,5,5,35,44
1306,6,5,33,37
1307,8,9,27,22
1308,7,11,24,19
1309,6,6,32,50
1310,6,6,31,34
1311,6,6,30,31
1312,9,9,23,23
1313,7,7,27,34
1314,6,6,30,29
1315,9,9,22,21
1316,8,8,24,26
1317,8,11,28,19
1318,9,10,22,20
1319,6,7,30,33
1320,5,5,35,35
1321,8,8,23,25
1322,6,7,32,31
1323,6,6,30,28
1324,9,9,23,21
1325,5,5,32,37
1326,5,5,31,29
1327,8,8,24,22
1328,6,11,35,25
1329,7,7,26,29
1330,5,5,31,25
1331,8,8,23,23
1332,6,6,29,30
1333,6,6,29,35
1334,7,8,26,25
1335,8,9,30,25
1336,4,4,40,44
1337,7,7,25,29
1338,7,7,27,32
1339,6,6,32,27
1340,7,7,27,26
1341,4,4,37,32
1342,9,10,24,20
1343,6,6,30,28
1344,6,6,28,28
1345,7,6,29,30
1346,8,8,31,28
1347,7,7,26,33
1348,8,8,23,25
1349,8,9,24,25
1350,6,6,31,33
1351,9,10,23,20
1352,6,6,30,31
1353,8,9,24,23
1354,9,10,24,20
1355,10,9,22,21
1356,9,12,24,20
1357,5,5,31,33
1358,6,6,31,34
