,h11_pred,h11_true
377,8,9
378,9,9
379,12,11
380,10,9
381,6,5
382,8,10
383,6,6
384,8,8
385,6,6
386,10,11
387,7,9
388,7,7
389,12,11
390,5,4
391,6,6
392,6,6
393,6,6
394,8,8
395,4,3
396,8,8
397,6,6
398,7,7
399,5,5
400,7,7
401,9,8
402,9,9
403,10,11
404,6,6
405,4,5
406,4,4
407,6,8
408,6,6
409,8,7
410,6,7
411,7,8
412,8,8
413,6,6
414,6,6
415,6,8
416,7,7
417,9,10
418,6,6
419,8,10
420,5,4
421,8,9
422,6,6
423,6,6
424,9,9
425,8,9
426,10,10
427,9,9
428,6,6
429,6,6
430,10,12
431,9,11
432,6,6
433,9,10
434,5,5
435,7,6
436,8,8
437,8,10
438,9,10
439,7,7
440,5,5
441,2,4
442,6,6
443,10,9
444,6,6
445,6,8
446,5,5
447,8,8
448,5,5
449,6,6
450,9,11
451,7,7
452,6,6
453,6,6
454,5,5
455,9,9
456,9,8
457,8,8
458,6,6
459,8,8
460,10,9
461,9,9
462,8,8
463,9,9
464,5,5
465,6,6
466,4,5
467,6,5
468,6,6
469,11,10
470,6,5
471,6,5
472,6,5
473,5,5
474,6,8
475,8,9
476,5,4
477,7,7
478,8,7
479,7,6
480,10,11
481,3,3
482,3,3
483,6,6
484,4,5
485,8,8
486,8,8
487,6,6
488,8,8
489,7,8
490,6,6
491,8,7
492,9,12
493,5,5
494,5,5
495,6,5
496,9,11
497,7,7
498,6,6
499,6,8
500,7,7
501,6,6
502,6,6
503,5,5
504,4,4
505,10,11
506,8,8
507,10,10
508,7,8
509,2,2
510,8,8
511,7,7
512,4,4
513,6,6
514,5,5
515,8,8
516,7,7
517,8,8
518,6,6
519,7,7
520,7,7
521,8,8
522,5,7
523,7,7
524,7,7
525,5,5
526,5,5
527,9,8
528,7,7
529,10,10
530,6,6
531,9,10
532,5,5
533,10,9
534,4,4
535,5,5
536,12,13
537,6,7
538,7,6
539,9,9
540,11,11
541,12,12
542,6,6
543,6,6
544,4,4
545,9,10
546,4,4
547,8,9
548,6,7
549,11,13
550,8,9
551,8,7
552,5,5
553,6,6
554,8,8
555,11,11
556,9,8
557,8,8
558,9,9
559,7,7
560,9,9
561,7,5
562,8,9
563,10,10
564,10,10
565,7,8
566,11,10
567,7,7
568,4,4
569,8,7
570,3,4
571,5,5
572,8,10
573,9,9
574,7,6
575,8,11
576,8,13
577,11,14
578,7,7
579,6,6
580,9,9
581,8,8
582,5,5
583,2,3
584,7,7
585,8,8
586,7,7
587,11,13
588,8,8
589,7,7
590,9,8
591,9,9
592,10,9
593,9,10
594,10,12
595,10,10
596,9,7
597,6,8
598,8,8
599,11,14
600,10,9
601,7,7
602,9,10
603,5,7
604,9,10
605,7,7
606,9,8
607,9,9
608,7,8
609,8,10
610,6,6
611,11,11
612,8,8
613,9,12
614,8,10
615,5,5
616,6,6
617,4,3
618,7,7
619,7,6
620,8,8
621,6,5
622,8,8
623,9,9
624,9,9
625,5,5
626,7,7
627,5,4
628,6,6
629,10,9
630,7,8
631,8,7
632,5,5
633,9,8
634,5,11
635,5,5
636,3,3
637,5,5
638,6,6
639,6,8
640,5,5
641,7,7
642,9,9
643,7,6
644,7,8
645,9,10
646,6,6
647,8,7
648,8,8
649,9,8
650,6,6
651,3,4
652,7,8
653,9,8
654,9,10
655,5,5
656,7,7
657,5,4
658,9,8
659,8,7
660,6,6
661,7,6
662,6,6
663,6,6
664,9,9
665,8,8
666,6,8
667,4,7
668,5,5
669,6,5
670,8,7
671,6,6
672,8,8
673,9,9
674,6,6
675,10,11
676,7,9
677,12,13
678,6,6
679,10,11
680,9,9
681,10,9
682,4,4
683,9,14
684,9,10
685,6,6
686,7,6
687,11,11
688,7,6
689,8,7
690,7,7
691,9,9
692,8,7
693,9,9
694,5,6
695,8,8
696,10,11
697,8,8
698,8,8
699,7,6
700,7,7
701,7,7
702,6,6
703,11,10
704,6,5
705,8,9
706,8,8
707,6,6
708,8,7
709,10,10
710,9,8
711,7,7
712,3,3
713,4,5
714,5,5
715,5,5
716,6,6
717,7,8
718,7,6
719,6,6
720,7,7
721,8,8
722,9,9
723,7,7
724,9,9
725,7,6
726,11,11
727,9,9
728,8,9
729,8,9
730,7,6
731,8,8
732,7,8
733,4,4
734,9,10
735,8,8
736,6,6
737,9,10
738,9,9
739,6,5
740,8,8
741,7,7
742,8,8
743,11,11
744,8,9
745,11,12
746,10,11
747,8,7
748,9,9
749,9,9
750,8,10
751,7,5
752,5,4
753,7,7
754,9,9
755,8,7
756,5,5
757,8,8
758,5,5
759,3,3
760,10,10
761,9,12
762,4,3
763,7,7
764,12,13
765,7,10
766,9,8
767,10,12
768,10,9
769,4,4
770,6,6
771,6,6
772,8,9
773,7,7
774,8,9
775,10,10
776,11,12
777,6,6
778,4,4
779,8,9
780,5,5
781,6,8
782,11,10
783,9,8
784,8,8
785,8,8
786,6,6
787,6,6
788,7,5
789,6,8
790,12,12
791,7,7
792,6,8
793,8,8
794,7,5
795,10,12
796,10,10
797,5,5
798,9,10
799,6,6
800,7,7
801,4,4
802,7,7
803,8,8
804,5,6
805,6,6
806,9,9
807,7,6
808,7,6
809,6,6
810,7,6
811,9,10
812,5,5
813,4,4
814,9,8
815,9,12
816,11,12
817,11,11
818,6,5
819,8,10
820,9,9
821,5,4
822,9,9
823,6,7
824,8,10
825,8,7
826,7,7
827,7,7
828,6,6
829,4,4
830,8,8
831,6,6
832,8,8
833,6,6
834,8,8
835,7,7
836,7,7
837,8,9
838,5,5
839,7,7
840,6,6
841,7,7
842,7,7
843,8,9
844,6,6
845,10,9
846,11,10
847,9,10
848,6,5
849,6,6
850,4,4
851,8,9
852,7,7
853,9,9
854,11,9
855,8,10
856,7,7
857,2,2
858,5,5
859,7,7
860,8,7
861,10,9
862,8,9
863,8,8
864,8,9
865,9,8
866,7,7
867,7,6
868,5,5
869,6,6
870,5,5
871,6,6
872,7,7
873,8,10
874,9,9
875,9,9
876,7,7
877,10,14
878,6,6
879,7,7
880,9,9
881,5,5
882,7,6
883,7,6
884,7,7
885,6,8
886,9,9
887,6,6
888,8,8
889,7,6
890,9,12
891,9,9
892,6,5
893,8,9
894,7,6
895,8,8
896,6,6
897,7,7
898,12,13
899,6,6
900,8,8
901,8,7
902,8,8
903,6,5
904,6,15
905,5,6
906,6,5
907,6,4
908,6,7
909,6,6
910,4,3
911,6,5
912,7,6
913,8,8
914,8,7
915,8,8
916,8,8
917,8,8
918,6,6
919,4,4
920,8,7
921,5,5
922,10,9
923,10,10
924,7,8
925,7,7
926,5,5
927,6,4
928,7,7
929,8,8
930,3,4
931,9,9
932,10,9
933,12,14
934,7,8
935,8,8
936,6,6
937,8,7
938,9,9
939,8,8
940,7,7
941,7,7
942,9,9
943,6,6
944,8,7
945,7,7
946,5,5
947,8,8
948,9,11
949,5,6
950,10,11
951,8,9
952,8,9
953,8,9
954,8,10
955,11,12
956,7,7
957,8,8
958,9,10
959,11,13
960,9,10
961,6,3
962,5,5
963,6,6
964,7,8
965,8,7
966,6,6
967,6,6
968,7,7
969,8,8
970,7,7
971,8,9
972,7,7
973,8,8
974,8,9
975,9,9
976,4,4
977,9,8
978,6,6
979,11,11
980,10,9
981,8,8
982,6,7
983,6,6
984,7,7
985,9,10
986,6,8
987,8,10
988,5,5
989,8,9
990,7,8
991,8,9
992,6,6
993,7,6
994,9,10
995,12,11
996,8,7
997,6,5
998,7,8
999,4,3
1000,8,8
1001,8,9
1002,6,6
1003,10,10
1004,7,7
1005,11,11
1006,10,10
1007,6,5
1008,10,11
1009,9,9
1010,8,8
1011,7,6
1012,6,4
1013,9,9
1014,7,8
1015,7,8
1016,7,7
1017,7,7
1018,8,8
1019,7,7
1020,6,5
1021,5,5
1022,6,6
1023,5,4
1024,9,9
1025,6,6
1026,8,8
1027,7,8
1028,9,11
1029,8,8
1030,8,9
1031,9,10
1032,6,6
1033,5,8
1034,6,6
1035,5,5
1036,7,7
1037,10,10
1038,8,8
1039,6,6
1040,6,6
1041,9,10
1042,10,11
1043,9,8
1044,9,10
1045,8,7
1046,7,7
1047,9,9
1048,11,11
1049,8,8
1050,8,8
1051,10,10
1052,8,8
1053,6,5
1054,8,8
1055,11,11
1056,8,8
1057,8,7
1058,11,12
1059,8,8
1060,6,6
1061,11,11
1062,10,10
1063,8,10
1064,8,6
1065,6,7
1066,7,7
1067,10,11
1068,6,6
1069,9,8
1070,5,4
1071,11,11
1072,7,7
1073,8,9
1074,7,7
1075,9,9
1076,8,7
1077,8,8
1078,7,7
1079,5,4
1080,6,5
1081,7,6
1082,9,9
1083,6,6
1084,10,8
1085,8,8
1086,9,13
1087,8,8
1088,8,9
1089,6,6
1090,11,12
1091,8,8
1092,9,9
1093,8,9
1094,5,5
1095,10,10
1096,5,6
1097,10,12
1098,7,6
1099,8,8
1100,10,10
1101,8,8
1102,8,9
1103,7,8
1104,10,11
1105,9,9
1106,7,7
1107,7,7
1108,10,10
1109,7,7
1110,8,6
1111,6,6
1112,6,5
1113,5,5
1114,7,7
1115,7,7
1116,10,11
1117,7,7
1118,6,4
1119,7,9
1120,6,6
1121,10,10
1122,5,3
1123,8,7
1124,7,7
1125,8,7
1126,5,7
1127,6,6
1128,9,9
1129,5,5
1130,7,10
1131,5,7
1132,8,8
1133,10,10
1134,5,5
1135,7,7
1136,4,3
1137,3,4
1138,3,3
1139,8,8
1140,9,10
1141,9,9
1142,7,6
1143,10,10
1144,8,11
1145,8,7
1146,10,9
1147,7,7
1148,5,4
1149,8,7
1150,7,7
1151,8,8
1152,10,10
1153,6,6
1154,6,4
1155,7,7
1156,7,7
1157,4,4
1158,6,8
1159,9,9
1160,5,5
1161,8,9
1162,10,11
1163,8,7
1164,5,5
1165,8,7
1166,7,7
1167,6,5
1168,5,2
1169,9,9
1170,7,7
1171,7,7
1172,5,5
1173,8,8
1174,11,10
1175,9,10
1176,8,8
1177,8,8
1178,5,4
1179,8,7
1180,7,7
1181,6,5
1182,8,8
1183,6,7
1184,4,4
1185,11,11
1186,9,8
1187,7,6
1188,8,8
1189,6,8
1190,4,4
1191,6,8
1192,7,6
1193,7,9
1194,8,9
1195,8,8
1196,9,9
1197,6,6
1198,1,2
1199,8,8
1200,7,7
1201,9,9
1202,8,8
1203,8,8
1204,7,7
1205,5,5
1206,8,9
1207,8,8
1208,2,3
1209,9,9
1210,7,7
1211,6,5
1212,8,8
1213,8,7
1214,11,10
1215,7,7
1216,9,10
1217,5,5
1218,7,7
1219,10,12
1220,7,7
1221,6,7
1222,7,7
1223,7,7
1224,8,8
1225,6,7
1226,4,1
1227,2,2
1228,7,6
1229,8,8
1230,9,7
1231,4,4
1232,7,7
1233,9,9
1234,9,11
1235,7,7
1236,3,3
1237,9,9
1238,11,11
1239,9,9
1240,8,8
1241,8,11
1242,9,10
1243,5,4
1244,6,6
1245,5,5
1246,5,5
1247,7,7
1248,9,10
1249,6,6
1250,8,8
1251,8,8
1252,7,6
1253,9,9
1254,8,8
1255,11,11
1256,6,6
1257,10,10
1258,8,8
1259,10,10
1260,12,13
1261,9,11
1262,7,7
1263,8,9
1264,7,5
1265,9,9
1266,8,8
1267,8,6
1268,10,10
1269,12,12
1270,9,9
1271,7,7
1272,9,9
1273,10,10
1274,8,6
1275,6,8
1276,7,6
1277,9,9
1278,3,2
1279,2,3
1280,8,7
1281,5,5
1282,8,7
1283,5,5
1284,6,5
1285,6,6
1286,6,6
1287,7,7
1288,8,8
1289,9,10
1290,7,6
1291,7,7
1292,6,5
1293,8,7
1294,6,6
1295,6,6
1296,5,5
1297,6,5
1298,6,5
1299,6,7
1300,9,8
1301,8,8
1302,5,5
1303,9,10
1304,7,8
1305,5,5
1306,4,5
1307,7,9
1308,11,11
1309,7,6
1310,6,6
1311,7,6
1312,9,9
1313,7,7
1314,6,6
1315,9,9
1316,9,8
1317,10,11
1318,9,10
1319,7,7
1320,5,5
1321,8,8
1322,7,7
1323,6,6
1324,9,9
1325,5,5
1326,5,5
1327,8,8
1328,7,11
1329,7,7
1330,6,5
1331,8,8
1332,6,6
1333,6,6
1334,9,8
1335,8,9
1336,4,4
1337,7,7
1338,7,7
1339,6,6
1340,7,7
1341,4,4
1342,9,10
1343,6,6
1344,6,6
1345,7,6
1346,7,8
1347,7,7
1348,9,8
1349,8,9
1350,6,6
1351,10,10
1352,6,6
1353,8,9
1354,10,10
1355,9,9
1356,11,12
1357,6,5
1358,6,6
1359,10,12
1360,10,9
1361,4,4
1362,6,6
1363,3,2
1364,12,12
1365,7,6
1366,8,9
1367,8,8
1368,7,6
1369,8,9
1370,10,10
1371,5,6
1372,7,7
1373,8,8
1374,10,9
1375,6,3
1376,7,14
1377,7,7
1378,8,8
1379,9,9
1380,8,10
1381,6,6
1382,7,8
1383,8,7
1384,5,6
1385,8,8
1386,10,10
1387,7,7
1388,9,9
1389,7,7
1390,5,5
1391,7,9
1392,8,10
1393,9,9
1394,6,6
1395,5,4
1396,9,7
1397,7,4
1398,6,6
1399,5,5
1400,8,8
1401,9,8
1402,5,5
1403,10,13
1404,4,4
1405,8,8
1406,8,7
1407,7,7
1408,8,9
1409,10,11
1410,5,7
1411,3,3
1412,6,8
1413,7,7
1414,7,7
1415,7,7
1416,7,7
1417,5,4
1418,9,7
1419,6,6
1420,8,8
1421,6,6
1422,10,10
1423,8,9
1424,6,6
1425,6,6
1426,9,9
1427,8,7
1428,7,5
1429,3,3
1430,5,5
1431,5,4
1432,8,9
1433,7,7
1434,11,9
1435,6,7
1436,8,8
1437,8,8
1438,9,8
1439,8,7
1440,10,11
1441,7,6
1442,5,5
1443,9,7
1444,9,9
1445,5,6
1446,8,9
1447,10,9
1448,6,6
1449,9,7
1450,9,9
1451,10,9
1452,8,8
1453,7,7
1454,8,9
1455,10,10
1456,8,8
1457,9,9
1458,5,5
1459,4,4
1460,8,7
1461,4,4
1462,8,9
1463,9,8
1464,10,8
1465,7,7
1466,8,9
1467,10,10
1468,10,11
1469,8,8
1470,8,7
1471,5,5
1472,5,5
1473,10,8
1474,9,8
1475,7,7
1476,7,7
1477,9,11
1478,7,8
1479,8,8
1480,5,5
1481,8,9
1482,7,7
1483,10,9
1484,7,7
1485,8,7
1486,11,10
1487,8,9
1488,7,7
1489,8,7
1490,6,6
1491,8,8
1492,9,10
1493,8,8
1494,8,8
1495,9,9
1496,7,7
1497,7,7
1498,5,7
1499,4,4
1500,9,9
1501,8,6
1502,7,8
1503,5,5
1504,5,5
1505,6,6
1506,7,6
1507,11,11
1508,12,15
1509,10,10
1510,6,6
1511,7,5
1512,7,7
1513,8,7
1514,11,11
1515,9,15
1516,5,4
1517,5,5
1518,7,6
1519,5,5
1520,11,15
1521,8,7
1522,6,5
1523,8,8
1524,9,9
1525,8,8
1526,6,6
1527,7,7
1528,3,5
1529,9,9
1530,9,11
1531,12,12
1532,6,5
1533,8,8
1534,8,9
1535,9,8
1536,9,9
1537,7,7
1538,9,9
1539,8,10
1540,9,9
1541,8,8
1542,3,3
1543,8,7
1544,6,6
1545,7,7
1546,8,9
1547,6,5
1548,8,9
1549,6,7
1550,8,8
1551,8,10
1552,7,7
1553,4,4
1554,3,4
1555,9,10
1556,7,5
1557,12,12
1558,5,5
1559,4,4
1560,11,11
1561,8,8
1562,5,4
1563,6,6
1564,10,11
1565,7,7
1566,8,8
1567,4,4
1568,4,3
1569,8,7
1570,10,11
1571,6,6
1572,6,3
1573,9,9
1574,5,5
1575,7,8
1576,4,5
1577,9,9
1578,8,8
1579,7,9
1580,10,10
1581,7,7
1582,10,10
1583,8,12
1584,8,8
1585,9,9
1586,8,7
1587,8,8
1588,5,5
1589,5,5
1590,9,11
1591,4,4
1592,9,9
1593,9,10
1594,4,4
1595,3,4
1596,5,5
1597,9,9
1598,8,7
1599,8,7
1600,7,7
1601,8,9
1602,5,6
1603,9,8
1604,7,7
1605,9,8
1606,5,4
1607,10,10
1608,9,10
1609,4,4
1610,3,3
1611,8,8
1612,8,8
1613,5,5
1614,10,9
1615,8,7
1616,4,4
1617,6,6
1618,6,6
1619,7,7
1620,7,8
1621,5,5
1622,7,6
1623,9,9
1624,8,7
1625,7,7
1626,6,7
1627,7,7
1628,8,8
1629,5,5
1630,11,11
1631,8,8
1632,6,6
1633,6,6
1634,11,11
1635,11,11
1636,11,12
1637,6,6
1638,7,9
1639,7,7
1640,4,5
1641,9,10
1642,7,6
1643,8,8
1644,9,11
1645,5,3
1646,8,7
1647,9,8
1648,5,5
1649,7,7
1650,8,9
1651,7,9
1652,7,7
1653,7,8
1654,9,9
1655,9,9
1656,8,8
1657,9,11
1658,8,8
1659,7,6
1660,7,7
1661,10,10
1662,11,11
1663,5,5
1664,9,10
1665,8,8
1666,12,12
1667,7,10
1668,8,10
1669,6,6
1670,9,8
1671,10,9
1672,7,8
1673,7,7
1674,9,11
1675,5,4
1676,8,8
1677,9,8
1678,10,9
1679,7,8
1680,8,6
1681,7,7
1682,5,4
1683,8,10
1684,7,6
1685,8,7
1686,8,8
1687,7,8
1688,6,6
1689,6,6
1690,8,8
1691,5,5
1692,5,5
1693,8,9
1694,7,7
1695,8,7
1696,6,6
1697,8,10
1698,10,11
1699,7,7
1700,5,6
1701,10,11
1702,12,11
1703,5,5
1704,9,8
1705,7,7
1706,6,6
1707,8,8
1708,12,11
1709,8,8
1710,7,7
1711,6,6
1712,8,8
1713,9,8
1714,5,5
1715,6,5
1716,8,8
1717,8,7
1718,4,5
1719,6,6
1720,4,3
1721,6,6
1722,7,11
1723,4,4
1724,5,7
1725,9,11
1726,6,5
1727,7,7
1728,7,8
1729,5,5
1730,8,8
1731,5,5
1732,6,6
1733,5,5
1734,4,4
1735,5,5
1736,9,10
1737,9,8
1738,6,6
1739,8,9
1740,8,9
1741,6,8
1742,7,6
1743,9,9
1744,6,6
1745,8,8
1746,8,8
1747,8,7
1748,6,6
1749,5,5
1750,8,8
1751,11,11
1752,6,6
1753,9,9
1754,6,6
1755,6,6
1756,10,11
1757,4,5
1758,8,10
1759,8,9
1760,10,10
1761,12,13
1762,6,6
1763,9,8
1764,10,8
1765,7,7
1766,7,7
1767,7,8
1768,8,7
1769,9,8
1770,8,7
1771,7,6
1772,8,8
1773,9,9
1774,7,6
1775,5,5
1776,8,8
1777,9,9
1778,4,7
1779,7,7
1780,6,7
1781,7,8
1782,6,7
1783,8,8
1784,9,9
1785,10,11
1786,6,5
1787,10,10
1788,9,9
1789,10,11
1790,5,5
1791,8,10
1792,10,11
1793,8,7
1794,8,8
1795,9,11
1796,6,5
1797,10,10
1798,5,5
1799,9,8
1800,7,7
1801,7,7
1802,6,6
1803,5,5
1804,5,5
1805,10,11
1806,8,10
1807,6,8
1808,7,8
1809,8,10
1810,11,11
1811,9,9
1812,5,5
1813,11,12
1814,12,13
1815,9,9
1816,9,10
1817,9,9
1818,6,5
1819,10,10
1820,8,6
1821,8,8
1822,6,6
1823,6,6
1824,10,9
1825,3,3
1826,6,9
1827,10,10
1828,9,10
1829,7,7
1830,6,6
1831,6,6
1832,8,10
1833,8,7
1834,9,9
1835,9,9
1836,9,9
1837,5,5
1838,7,5
1839,7,8
1840,4,4
1841,3,4
1842,8,7
1843,7,7
1844,7,7
1845,6,7
1846,11,11
1847,7,6
1848,5,5
1849,7,7
1850,6,16
1851,7,7
1852,8,8
1853,4,4
1854,3,3
1855,11,10
1856,5,5
1857,9,8
1858,7,7
1859,10,10
1860,7,7
1861,7,5
1862,8,9
1863,9,8
1864,10,10
1865,8,8
1866,9,8
1867,7,7
1868,8,11
1869,7,7
1870,7,7
1871,6,8
1872,8,8
1873,8,7
1874,6,6
1875,9,11
1876,8,8
1877,7,7
1878,8,8
1879,11,11
1880,8,8
1881,5,5
1882,6,7
1883,4,4
1884,6,6
1885,5,5
1886,9,9
1887,7,7
1888,4,4
1889,7,7
1890,7,7
1891,10,11
1892,11,11
1893,6,8
1894,4,4
1895,4,3
1896,6,5
1897,6,6
1898,7,7
1899,12,13
1900,6,6
1901,9,6
1902,5,5
1903,8,7
1904,9,8
1905,9,9
1906,6,5
1907,7,5
1908,6,6
1909,7,7
1910,9,10
1911,3,3
1912,6,6
1913,3,3
1914,6,6
1915,8,8
1916,5,5
1917,6,5
1918,9,9
1919,10,9
1920,4,5
1921,6,8
1922,9,9
1923,4,4
1924,8,8
1925,7,7
1926,8,8
1927,7,7
1928,8,8
1929,9,9
1930,10,8
1931,9,10
1932,11,12
1933,7,8
1934,10,11
1935,10,10
1936,3,3
1937,10,11
1938,7,7
1939,7,6
1940,5,5
1941,9,9
1942,9,9
1943,6,6
1944,9,11
1945,9,9
1946,10,10
1947,4,8
1948,8,8
1949,8,8
1950,12,10
1951,9,8
1952,9,8
1953,10,10
1954,9,9
1955,7,7
1956,7,7
1957,8,8
1958,5,5
1959,5,5
1960,6,6
1961,5,7
1962,8,8
1963,4,4
1964,7,8
1965,7,7
1966,5,5
1967,12,12
1968,8,9
1969,6,6
1970,8,8
1971,7,7
1972,5,5
1973,5,5
1974,5,5
1975,7,7
1976,7,7
1977,10,10
1978,7,7
1979,9,9
1980,9,9
1981,7,8
1982,5,7
1983,8,8
1984,7,7
1985,4,4
1986,7,7
1987,10,10
1988,10,13
1989,7,6
1990,10,10
1991,5,7
1992,5,5
1993,6,6
1994,9,9
1995,5,5
1996,3,3
1997,7,8
1998,6,6
1999,6,6
2000,6,6
2001,4,4
2002,10,9
2003,7,7
2004,8,9
2005,9,9
2006,7,7
2007,2,3
2008,5,7
2009,7,6
2010,5,5
2011,4,6
2012,6,6
2013,10,12
2014,11,9
2015,6,6
2016,9,9
2017,8,8
2018,9,11
2019,7,6
2020,10,10
2021,8,10
2022,5,4
2023,7,7
2024,6,7
2025,8,9
2026,10,10
2027,11,11
2028,11,11
2029,6,6
2030,7,7
2031,8,9
2032,6,6
2033,9,7
2034,8,10
2035,8,7
2036,7,7
2037,10,10
2038,9,9
2039,8,9
2040,8,10
2041,8,10
2042,6,6
2043,11,12
2044,10,10
2045,10,11
2046,7,6
2047,6,5
2048,2,3
2049,6,6
2050,8,7
2051,7,7
2052,10,8
2053,4,4
2054,6,5
2055,11,10
2056,2,2
2057,10,9
2058,10,10
2059,7,6
2060,11,9
2061,6,5
2062,8,8
2063,7,7
2064,6,5
2065,11,10
2066,5,5
2067,9,14
2068,1,2
2069,5,5
2070,6,6
2071,10,9
2072,6,6
2073,7,7
2074,9,8
2075,7,7
2076,5,5
2077,9,8
2078,9,9
2079,9,10
2080,9,8
2081,5,5
2082,8,7
2083,6,6
2084,6,5
2085,8,9
2086,7,8
2087,8,7
2088,9,9
2089,6,8
2090,8,8
2091,8,8
2092,6,6
2093,7,6
2094,5,6
2095,8,7
2096,7,7
2097,10,11
2098,7,8
2099,10,9
2100,8,8
2101,5,4
2102,5,5
2103,7,8
2104,10,9
2105,7,7
2106,10,10
2107,8,8
2108,6,6
2109,8,8
2110,8,7
2111,7,7
2112,5,5
2113,11,13
2114,6,6
2115,8,9
2116,6,6
2117,5,3
2118,4,4
2119,3,3
2120,9,9
2121,7,7
2122,8,8
2123,9,13
2124,6,6
2125,7,7
2126,4,4
2127,10,11
2128,7,7
2129,6,6
2130,3,3
2131,7,7
2132,10,9
2133,7,8
2134,8,8
2135,8,8
2136,7,8
2137,5,7
2138,8,8
