,h11_pred,h11_true,h21_pred,h21_true
361,9,9,21,21
362,9,9,21,22
363,9,9,21,19
364,4,4,46,45
365,7,7,29,29
366,7,7,29,27
367,11,14,16,18
368,10,9,21,22
369,10,7,27,24
370,8,9,25,26
371,12,12,18,18
372,6,6,38,38
373,9,9,21,22
374,7,7,23,22
375,5,5,27,29
376,9,9,25,23
377,6,6,32,32
378,11,13,17,20
379,7,8,22,23
380,6,8,23,21
381,5,5,41,44
382,7,7,25,25
383,10,10,22,23
384,6,7,27,29
385,8,8,25,25
386,8,8,26,25
387,9,10,22,20
388,8,9,25,26
389,9,9,28,24
390,9,9,25,24
391,7,8,28,29
392,7,7,25,25
393,8,8,24,25
394,6,6,36,36
395,8,8,27,24
396,8,9,27,27
397,10,10,26,24
398,7,7,31,31
399,7,9,23,27
400,1,0,0,13
401,9,9,21,23
402,8,8,22,24
403,5,5,37,40
404,6,6,34,30
405,7,10,24,25
406,3,2,56,49
407,9,9,33,29
408,7,7,37,38
409,6,6,34,33
410,8,8,24,24
411,9,10,26,27
412,7,7,25,28
413,6,6,31,32
414,11,10,22,20
415,11,11,21,21
416,7,7,25,23
417,8,8,23,23
418,8,10,20,22
419,10,10,23,22
420,9,10,20,23
421,7,7,27,27
422,7,7,28,30
423,9,9,24,23
424,7,7,31,31
425,9,8,22,21
426,8,8,22,23
427,7,9,23,23
428,8,8,26,29
429,6,6,34,35
430,8,8,23,20
431,6,6,34,35
432,6,6,30,31
433,8,9,27,29
434,10,10,20,22
435,9,10,20,23
436,6,6,29,27
437,10,10,20,20
438,8,8,28,25
439,8,9,26,26
440,8,8,24,25
441,8,6,26,21
442,5,6,30,31
443,7,7,35,33
444,6,6,30,30
445,8,9,31,31
446,7,8,26,25
447,9,9,25,22
448,8,8,25,26
449,7,7,27,24
450,8,8,26,27
451,12,12,19,19
452,10,10,21,22
453,6,7,23,25
454,8,9,21,21
455,7,7,25,27
456,9,8,24,26
457,7,7,28,26
458,11,13,17,21
459,4,4,45,43
460,6,4,48,42
461,7,7,27,29
462,8,10,26,30
463,9,11,19,23
464,9,9,22,22
465,5,5,37,39
466,5,5,41,44
467,6,6,30,31
468,8,7,29,27
469,11,10,23,24
470,9,10,20,22
471,10,10,20,21
472,5,5,39,36
473,9,9,24,27
474,10,10,20,19
475,8,9,24,23
476,4,4,44,40
477,6,6,32,32
478,9,9,28,25
479,11,11,19,17
480,8,7,25,22
481,5,5,33,31
482,9,9,21,22
483,8,9,24,24
484,11,11,19,20
485,5,5,29,33
486,3,3,47,42
487,8,8,23,25
488,6,6,34,28
489,10,10,20,21
490,9,10,20,21
491,10,9,21,21
492,9,9,23,22
493,5,5,37,37
494,3,4,56,59
495,7,8,26,20
496,11,12,18,18
497,9,9,25,25
498,9,9,23,22
499,9,10,24,23
500,6,6,30,31
501,3,3,75,71
502,10,11,22,21
503,8,8,22,23
504,6,6,28,30
505,10,10,22,19
506,6,6,34,36
507,10,10,22,22
508,8,9,25,25
509,7,7,29,33
510,7,7,35,34
511,6,6,24,28
512,7,6,28,27
513,7,7,25,25
514,8,7,35,28
515,6,5,47,30
516,5,5,37,38
517,9,10,20,24
518,5,5,28,27
519,6,7,25,25
520,6,6,24,23
521,5,5,31,32
522,8,9,24,23
523,5,5,43,45
524,7,7,23,23
525,5,5,35,31
526,8,8,28,26
527,7,7,27,27
528,5,5,46,45
529,8,8,24,25
530,7,8,27,27
531,7,6,24,26
532,6,5,41,40
533,6,6,29,27
534,10,11,19,18
535,9,10,20,21
536,6,5,35,28
537,7,8,30,30
538,9,10,22,23
539,7,8,26,26
540,6,6,26,33
541,5,5,41,37
542,6,7,35,34
543,10,10,20,21
544,7,7,25,27
545,4,4,50,50
546,13,12,20,20
547,10,9,21,22
548,8,8,27,24
549,9,10,21,22
550,5,4,36,32
551,5,5,49,52
552,10,10,22,22
553,9,11,19,23
554,6,6,24,25
555,6,6,29,29
556,9,8,24,30
557,7,7,29,27
558,6,6,37,42
559,6,5,38,33
560,8,8,22,21
561,7,7,25,26
562,8,9,23,23
563,8,8,31,33
564,7,6,30,26
565,7,8,24,26
566,7,6,30,28
567,5,5,37,37
568,8,10,23,23
569,5,5,31,31
570,6,6,44,37
571,6,6,36,33
572,8,8,28,30
573,5,5,35,35
574,6,5,27,29
575,6,7,29,31
576,9,9,23,25
577,6,6,34,36
578,8,9,21,22
579,7,7,26,27
580,11,11,19,18
581,8,8,23,25
582,7,8,22,24
583,11,11,19,18
584,7,7,47,44
585,8,8,29,27
586,8,7,23,23
587,7,7,26,27
588,6,6,39,36
589,12,13,17,20
590,6,8,22,25
591,7,9,27,31
592,5,5,32,30
593,8,9,21,23
594,2,2,59,58
595,13,13,17,17
596,7,7,23,26
597,5,5,31,30
598,9,10,20,20
599,10,9,25,23
600,6,6,30,28
601,10,9,21,23
602,8,8,29,27
603,7,6,30,32
604,9,9,23,23
605,7,8,24,23
606,9,9,24,26
607,9,8,26,26
608,5,5,41,45
609,10,11,19,21
610,4,4,44,39
611,5,6,31,30
612,9,11,19,21
613,5,7,43,44
614,8,8,24,24
615,9,10,22,23
616,5,5,33,32
617,9,10,24,27
618,11,11,23,21
619,4,4,38,38
620,10,9,23,23
621,10,10,26,26
622,7,7,28,29
623,6,6,30,29
624,8,7,25,28
625,7,7,25,26
626,7,6,27,24
627,8,8,32,26
628,5,5,31,31
629,7,8,34,31
630,5,5,35,34
631,6,6,31,31
632,5,5,50,43
633,6,5,42,40
634,8,8,29,26
635,7,8,29,29
636,5,5,29,31
637,6,6,34,34
638,10,11,19,20
639,6,6,34,34
640,8,8,24,24
641,8,7,31,29
642,6,6,36,35
643,7,7,31,33
644,8,8,24,23
645,12,13,17,18
646,5,5,47,49
647,9,10,20,22
648,9,8,22,22
649,5,11,29,47
650,5,5,29,29
651,5,5,33,32
652,7,11,23,23
653,7,8,28,22
654,10,10,24,26
655,6,6,30,33
656,8,8,25,24
657,6,7,31,29
658,5,5,30,31
659,8,8,28,27
660,11,11,19,19
661,5,5,49,41
662,6,7,34,37
663,7,7,32,29
664,6,6,24,24
665,3,3,44,44
666,10,10,20,20
667,4,4,38,43
668,10,19,19,32
669,10,10,20,19
670,10,12,24,23
671,5,5,28,30
672,7,7,37,38
673,10,11,21,19
674,8,8,22,24
675,6,7,32,30
676,7,7,27,27
677,7,7,29,28
678,10,9,21,22
679,8,8,24,27
680,7,7,31,30
681,9,9,21,23
682,11,12,18,21
683,5,8,40,42
684,7,6,32,31
685,11,10,20,19
686,7,7,26,29
687,6,5,33,31
688,7,7,23,25
689,10,10,23,22
690,6,6,32,32
691,6,7,29,26
692,6,7,27,29
693,9,9,24,24
694,10,10,20,21
695,10,11,19,23
696,7,7,33,30
697,10,9,21,20
698,6,5,27,29
699,10,9,23,23
700,8,8,28,30
701,6,4,43,40
702,7,7,27,26
703,5,6,50,53
704,9,10,23,27
705,10,9,27,22
706,10,11,19,18
707,7,6,26,24
708,5,6,35,38
709,7,7,27,28
710,7,9,25,26
711,10,10,20,22
712,11,11,19,19
713,6,6,26,26
714,12,13,17,19
715,4,4,48,43
716,8,9,25,23
717,8,9,23,23
718,9,9,21,23
719,8,8,28,26
720,9,10,20,21
721,6,7,33,33
722,8,8,24,23
723,7,7,23,26
724,12,14,16,18
725,5,5,36,35
726,8,10,35,27
727,7,8,28,32
728,10,19,19,24
729,9,9,22,22
730,12,11,20,17
731,5,6,30,31
732,7,7,26,27
733,9,9,24,27
734,7,8,28,31
735,7,7,31,28
736,6,7,25,26
737,7,7,25,28
738,5,5,43,42
739,6,6,34,33
740,6,6,26,27
741,9,10,20,20
742,10,10,20,20
743,11,11,23,22
744,7,5,37,30
745,7,7,25,24
746,8,8,28,25
747,5,5,33,33
748,10,10,26,24
749,5,5,33,34
750,10,9,25,21
751,5,5,37,39
752,9,9,22,24
753,10,9,21,19
754,9,10,20,20
755,12,13,17,19
756,5,5,43,41
757,8,8,31,29
758,10,11,21,21
759,8,10,21,22
760,7,8,24,25
761,6,6,26,29
762,7,7,25,27
763,4,4,44,44
764,8,10,26,28
765,7,8,26,26
766,3,3,31,35
767,9,9,27,25
768,8,9,25,30
769,8,9,21,25
770,7,8,35,33
771,5,5,34,33
772,6,7,27,29
773,7,7,30,31
774,9,9,21,23
775,6,7,30,32
776,10,8,22,22
777,4,4,47,50
778,5,5,33,27
779,6,7,26,26
780,11,11,21,18
781,4,2,86,48
782,8,8,25,24
783,8,8,28,29
784,8,8,26,26
785,6,6,24,28
786,5,5,47,49
787,8,8,25,24
788,5,6,39,35
789,7,7,30,29
790,7,6,26,25
791,6,6,34,32
792,4,4,42,44
793,6,6,26,30
794,10,11,19,20
795,6,7,27,29
796,5,5,49,47
797,7,7,26,30
798,7,7,32,29
799,8,8,22,23
800,6,6,30,29
801,6,6,28,29
802,4,4,43,42
803,10,11,19,21
804,9,7,23,23
805,7,8,28,27
806,10,10,20,21
807,7,7,25,27
808,4,4,54,58
809,7,7,29,33
810,3,3,39,42
811,8,6,28,27
812,7,7,26,29
813,6,6,28,28
814,11,11,19,20
815,6,6,30,33
816,3,3,53,52
817,9,10,20,24
818,5,5,45,40
819,6,6,35,40
820,7,7,23,25
821,9,9,23,22
822,10,10,20,20
823,8,6,30,25
824,6,7,26,30
825,5,5,39,37
826,8,8,40,32
827,6,7,27,26
828,10,10,22,24
829,6,5,41,38
830,5,5,36,37
831,9,10,22,25
832,6,7,35,31
833,6,6,24,23
834,9,9,21,24
835,6,8,32,29
836,11,11,23,22
837,7,7,23,23
838,8,9,23,25
839,8,7,27,28
840,14,14,16,17
841,3,4,64,67
842,8,10,23,27
843,7,8,28,27
844,4,2,68,48
845,6,6,34,40
846,3,3,55,48
847,10,11,19,19
848,4,4,51,56
849,7,7,35,33
850,6,6,36,39
851,7,7,29,28
852,7,7,27,27
853,7,7,26,30
854,8,9,25,23
855,10,11,19,25
856,10,10,20,20
857,6,6,28,33
858,8,7,25,25
859,13,11,19,17
860,8,8,29,27
861,7,7,27,29
862,7,7,25,27
863,6,6,27,29
864,6,8,23,27
865,6,6,33,32
866,7,7,35,25
867,8,7,25,27
868,8,8,27,27
869,3,4,52,56
870,3,4,62,62
871,6,6,30,30
872,8,8,24,26
873,5,6,34,33
874,11,11,23,21
875,9,9,24,22
876,7,7,29,30
877,6,6,39,44
878,8,7,25,30
879,9,9,21,24
880,9,10,26,25
881,3,3,45,45
882,8,8,22,23
883,1,2,86,70
884,10,10,20,20
885,6,6,32,32
886,4,5,41,47
887,8,9,35,33
888,4,4,44,38
889,7,7,29,29
890,4,4,44,44
891,11,10,23,23
892,9,9,23,24
893,10,10,20,20
894,7,12,28,35
895,8,9,27,26
896,7,7,24,26
897,8,8,25,25
898,6,6,34,33
899,6,6,26,25
900,9,9,21,22
901,5,6,28,25
902,8,8,25,23
903,7,7,32,28
904,7,8,30,27
905,6,6,35,35
906,6,6,36,36
907,12,12,21,21
908,8,8,26,23
909,8,9,24,25
910,12,12,18,20
911,10,11,19,21
912,6,6,28,36
913,6,7,27,29
914,6,5,27,29
915,6,6,26,28
916,5,5,37,40
917,7,8,28,27
918,7,8,28,26
919,8,8,24,28
920,5,5,36,36
921,6,6,26,23
922,10,10,23,21
923,7,7,26,26
924,7,7,25,25
925,8,8,23,26
926,8,8,25,27
927,8,8,22,22
928,6,6,26,30
929,7,7,41,36
930,10,13,17,23
931,7,7,36,30
932,7,8,29,30
933,4,5,33,31
934,5,5,31,32
935,9,10,26,22
936,5,7,38,43
937,11,11,21,23
938,6,6,30,30
939,8,8,32,36
940,4,4,60,61
941,7,7,29,29
942,5,6,28,30
943,6,6,28,30
944,3,3,46,48
945,7,9,23,24
946,8,8,28,30
947,11,0,0,13
948,5,5,44,38
949,8,8,28,29
950,9,8,26,25
951,6,6,32,31
952,11,12,18,20
953,8,8,25,26
954,6,7,23,28
955,9,9,25,25
956,6,6,29,30
957,10,9,27,25
958,7,7,27,26
959,9,10,21,24
960,6,6,34,33
961,5,5,29,31
962,9,9,24,23
963,10,11,19,23
964,3,4,42,41
965,9,9,21,21
966,5,5,39,38
967,7,7,25,24
968,8,8,28,23
969,8,8,24,24
970,5,5,30,29
971,3,3,53,46
972,8,8,28,28
973,6,6,28,30
974,8,8,26,25
975,8,9,21,22
976,8,10,29,27
977,8,8,22,23
978,6,6,50,47
979,5,4,29,33
980,9,9,25,25
981,9,10,26,24
982,7,7,23,25
983,8,8,24,25
984,7,7,28,28
985,10,9,23,22
986,6,6,31,30
987,8,9,25,25
988,6,6,30,32
989,10,10,22,20
990,7,6,26,28
991,9,10,22,26
992,6,6,54,53
993,7,8,25,25
994,7,7,27,25
995,5,6,36,40
996,6,6,35,35
997,6,6,32,37
998,4,4,34,36
999,8,8,25,24
1000,6,6,27,25
1001,8,9,25,24
1002,11,14,18,20
1003,7,8,28,28
1004,5,5,41,38
1005,7,7,27,27
1006,6,7,29,29
1007,8,8,34,37
1008,7,8,22,24
1009,10,12,18,22
1010,6,6,37,37
1011,7,7,23,25
1012,8,8,25,24
1013,6,6,32,35
1014,8,8,23,25
1015,6,6,38,39
1016,6,6,38,36
1017,7,7,33,30
1018,6,6,34,38
1019,8,8,26,25
1020,7,7,27,27
1021,9,9,23,20
1022,8,9,27,27
1023,10,11,19,17
1024,8,9,21,25
1025,6,6,33,34
1026,7,7,26,28
1027,7,7,36,31
1028,8,7,27,25
1029,10,10,20,20
1030,8,7,27,30
1031,9,10,20,23
1032,7,7,29,27
1033,6,14,22,33
1034,6,6,26,27
1035,9,9,21,23
1036,10,10,20,18
1037,7,7,23,25
1038,4,4,46,45
1039,10,11,21,20
1040,1,2,76,74
1041,10,11,19,20
1042,7,6,30,28
1043,7,6,38,33
1044,5,5,39,38
1045,8,7,27,26
1046,7,7,26,28
1047,6,7,31,28
1048,6,6,30,31
1049,3,2,52,48
1050,6,6,33,31
1051,2,3,66,70
1052,7,7,32,30
1053,9,9,21,22
1054,8,8,27,25
1055,8,7,26,26
1056,8,8,25,25
1057,6,6,30,28
1058,8,8,26,23
1059,8,7,26,27
1060,9,9,24,28
1061,6,5,49,38
1062,7,7,23,23
1063,4,5,55,59
1064,5,5,36,34
1065,8,8,27,28
1066,10,11,19,21
1067,10,10,23,25
1068,12,12,20,23
1069,7,7,26,25
1070,12,11,19,17
1071,4,4,42,41
1072,7,7,23,25
1073,6,7,31,31
1074,4,4,38,40
1075,3,3,57,54
1076,13,12,18,18
1077,8,7,27,28
1078,7,7,29,29
1079,8,8,25,25
1080,8,9,23,23
1081,10,10,22,22
1082,9,9,25,24
1083,7,7,23,28
1084,7,7,32,29
1085,6,9,27,31
1086,8,8,25,25
1087,6,6,46,41
1088,5,5,37,33
1089,6,8,24,28
1090,6,6,28,27
1091,7,7,23,24
1092,4,4,44,43
1093,8,8,26,25
1094,6,7,23,27
1095,9,9,27,27
1096,7,7,29,31
1097,10,10,20,20
1098,10,10,20,19
1099,6,6,31,33
1100,8,9,21,22
1101,7,10,20,27
1102,7,7,25,26
1103,8,8,25,23
1104,11,11,19,20
1105,5,8,40,40
1106,8,8,26,25
1107,7,8,30,31
1108,5,5,31,32
1109,9,10,23,24
1110,7,7,29,27
1111,7,8,36,37
1112,5,4,46,48
1113,8,8,25,25
1114,9,9,23,23
1115,8,8,27,29
1116,4,4,49,51
1117,9,10,20,22
1118,8,8,24,25
1119,9,11,19,23
1120,8,9,27,26
1121,4,4,40,34
1122,8,8,22,22
1123,8,9,21,21
1124,5,6,28,27
1125,6,6,46,46
1126,5,5,37,34
1127,4,4,50,51
1128,8,8,22,22
1129,13,12,18,18
1130,6,6,31,30
1131,7,7,29,25
1132,7,7,31,31
1133,6,6,35,36
1134,7,8,25,26
1135,12,0,0,26
1136,6,5,27,28
1137,8,14,22,30
1138,6,6,32,32
1139,9,12,20,25
1140,9,9,21,24
1141,6,7,23,27
1142,9,8,28,27
1143,8,9,25,26
1144,10,10,21,20
1145,9,9,23,23
1146,5,5,37,36
1147,6,7,31,31
1148,7,9,27,28
1149,5,5,42,46
1150,6,6,39,40
1151,8,9,21,21
1152,10,10,20,21
1153,5,4,32,32
1154,10,9,23,22
1155,9,9,21,20
1156,7,8,22,22
1157,11,12,18,19
1158,4,4,52,59
1159,7,8,28,30
1160,7,7,25,26
1161,8,8,28,28
1162,8,10,20,21
1163,8,7,27,30
1164,6,7,23,24
1165,9,9,22,22
1166,3,4,60,61
1167,6,6,28,26
1168,8,8,25,25
1169,9,8,40,29
1170,11,11,19,18
1171,9,10,20,21
1172,6,6,27,28
1173,6,6,38,35
1174,6,6,26,27
1175,6,6,38,36
1176,6,6,33,34
1177,7,7,26,27
1178,10,11,22,21
1179,8,11,19,21
1180,5,5,36,33
1181,5,4,40,39
1182,9,9,21,23
1183,9,9,27,27
1184,5,5,29,28
1185,9,10,20,20
1186,4,4,36,41
1187,6,7,29,25
1188,5,5,45,47
1189,11,12,18,19
1190,4,5,49,51
1191,5,5,37,35
1192,6,6,36,38
1193,4,4,46,45
1194,10,10,20,19
1195,8,8,32,31
1196,6,6,28,31
1197,8,8,36,35
1198,8,8,24,25
1199,6,8,28,33
1200,8,10,22,22
1201,5,3,39,33
1202,8,9,23,24
1203,7,7,31,30
1204,8,8,22,22
1205,6,6,45,39
1206,7,7,26,27
1207,7,7,31,27
1208,6,6,24,25
1209,8,8,22,24
1210,7,9,21,28
1211,7,9,21,25
1212,7,7,29,28
1213,7,7,27,29
1214,8,8,27,26
1215,4,4,48,44
1216,9,9,24,25
1217,6,6,31,31
1218,8,8,24,22
1219,8,8,22,22
1220,8,8,28,26
1221,11,12,18,20
1222,8,8,28,29
1223,6,6,27,25
1224,6,6,26,29
1225,8,8,29,34
1226,8,9,25,25
1227,4,4,37,38
1228,5,5,29,27
1229,6,6,29,31
1230,9,9,24,29
1231,6,6,42,42
1232,10,9,21,22
1233,8,7,27,28
1234,5,6,54,52
1235,6,6,26,25
1236,9,9,21,23
1237,7,8,22,23
1238,8,9,25,25
1239,9,9,25,26
1240,11,10,23,23
1241,8,7,25,28
1242,5,7,30,31
1243,3,3,61,58
1244,8,8,24,25
1245,6,6,26,28
1246,9,9,21,23
1247,8,8,31,27
1248,8,9,23,25
1249,3,3,41,46
1250,8,8,31,31
1251,5,4,44,36
1252,5,5,35,33
1253,5,6,27,27
1254,8,7,25,25
1255,5,5,37,43
1256,4,5,41,41
1257,6,6,24,29
1258,5,5,35,33
1259,5,5,39,39
1260,9,9,27,25
1261,7,7,29,27
1262,5,5,57,58
1263,7,8,22,21
1264,8,8,24,25
1265,7,7,25,26
1266,9,10,23,25
1267,6,6,38,35
1268,8,8,28,26
1269,5,4,26,31
1270,10,9,22,22
1271,8,9,23,26
1272,7,7,29,27
1273,6,5,25,27
1274,5,5,25,25
1275,9,9,21,26
1276,8,8,25,24
1277,4,4,67,67
1278,10,11,19,19
1279,8,8,29,34
1280,7,8,28,26
1281,6,5,37,35
1282,9,9,24,24
1283,10,10,20,23
1284,11,10,22,23
1285,8,8,25,26
1286,5,5,47,51
1287,8,8,33,33
1288,3,2,58,52
1289,5,4,30,36
1290,9,11,20,21
1291,8,8,22,24
1292,8,8,37,36
1293,9,10,20,19
1294,9,9,23,22
1295,4,4,49,47
1296,5,5,37,37
1297,9,10,24,22
1298,7,7,23,23
1299,9,9,21,22
1300,7,7,23,25
1301,8,9,37,37
1302,8,9,21,23
1303,10,10,20,19
1304,7,7,23,25
1305,11,13,17,21
1306,5,5,40,39
1307,7,7,27,27
1308,6,6,32,34
1309,9,9,25,25
1310,5,5,28,28
1311,4,3,39,34
1312,7,7,38,35
1313,7,9,22,24
1314,8,8,25,25
1315,8,9,24,24
1316,8,7,23,22
1317,7,7,32,30
1318,6,6,32,33
1319,5,6,32,34
1320,8,8,27,28
1321,7,7,26,26
1322,5,5,45,41
1323,7,7,25,30
1324,9,9,25,25
1325,8,7,23,22
1326,10,9,21,25
1327,7,9,27,28
1328,6,6,32,29
1329,7,7,29,31
1330,5,5,37,41
1331,7,7,32,35
1332,8,8,24,22
1333,6,6,40,42
1334,3,4,64,68
1335,7,7,25,27
1336,7,8,22,24
1337,9,9,21,22
1338,6,6,32,33
1339,8,9,21,25
1340,8,8,24,22
1341,10,12,18,22
1342,11,10,20,22
1343,8,8,23,26
1344,12,11,19,20
1345,7,8,28,29
1346,7,8,27,28
1347,8,11,25,25
1348,9,10,20,20
1349,9,9,27,26
1350,6,6,35,40
1351,8,8,29,26
1352,6,6,32,33
1353,3,3,41,38
1354,5,5,37,40
1355,8,8,22,22
1356,7,7,29,27
1357,10,12,18,20
1358,11,12,18,18
