,h11_pred,h11_true,h21_pred,h21_true
102,8,8,26,27
103,6,6,29,28
104,10,10,24,23
105,7,7,29,28
106,8,8,34,33
107,5,5,41,42
108,6,6,36,36
109,5,5,34,34
110,9,9,21,22
111,6,6,26,27
112,9,9,23,23
113,7,7,27,27
114,9,9,21,20
115,10,10,20,20
116,8,9,27,28
117,9,9,21,21
118,9,9,23,23
119,9,9,25,25
120,6,6,54,53
121,8,8,24,24
122,8,8,24,24
123,6,6,30,31
124,5,5,37,36
125,5,5,55,55
126,9,9,22,22
127,10,10,20,21
128,7,7,29,30
129,16,15,15,15
130,6,6,32,32
131,9,9,21,22
132,9,9,25,25
133,13,13,17,17
134,6,6,29,28
135,8,8,24,24
136,7,7,30,29
137,6,6,26,25
138,7,7,29,28
139,6,6,35,36
140,9,10,23,23
141,8,8,24,23
142,8,8,28,28
143,5,5,35,34
144,9,9,21,20
145,6,6,24,25
146,8,8,32,32
147,5,6,42,37
148,4,4,34,34
149,4,4,40,40
150,7,7,29,29
151,8,8,23,23
152,6,6,46,46
153,6,6,31,31
154,8,8,31,30
155,5,5,40,40
156,3,2,68,65
157,6,6,24,25
158,8,8,28,28
159,4,4,46,46
160,11,11,21,21
161,4,4,42,42
162,9,10,23,24
163,6,6,36,36
164,12,13,17,19
165,5,5,43,42
166,10,10,22,22
167,8,8,24,23
168,5,5,41,41
169,7,7,27,28
170,6,6,28,28
171,7,7,25,25
172,8,8,37,35
173,9,9,23,23
174,8,8,25,27
175,7,7,29,28
176,11,11,19,20
177,8,8,35,39
178,5,5,43,42
179,3,3,53,52
180,8,8,31,30
181,9,9,21,22
182,9,9,21,21
183,8,8,28,28
184,7,7,27,27
185,9,9,24,23
186,5,5,47,47
187,6,6,40,40
188,5,5,37,34
189,7,7,27,27
190,7,7,27,27
191,6,6,33,33
192,6,6,26,26
193,6,6,33,32
194,7,7,23,24
195,9,9,23,23
196,5,5,37,34
197,10,10,22,20
198,12,12,18,19
199,14,19,19,25
200,6,6,45,45
201,9,9,21,21
202,12,12,18,20
203,7,7,25,24
204,6,6,30,30
205,8,8,22,22
206,9,9,23,24
207,5,5,38,37
208,8,8,22,23
209,7,7,25,26
210,4,4,44,44
211,5,5,30,30
212,7,7,29,28
213,7,7,29,29
214,8,8,22,21
215,5,5,31,31
216,10,10,20,21
217,10,10,22,21
218,6,6,28,29
219,8,8,40,34
220,7,7,32,29
221,9,9,23,23
222,6,6,32,31
223,9,9,23,23
224,7,7,33,32
225,9,9,27,26
226,7,7,29,29
227,7,7,24,24
228,7,7,31,33
229,4,4,36,35
230,6,6,28,29
231,9,9,25,25
232,7,7,36,35
233,6,6,24,25
234,5,5,41,40
235,7,7,35,34
236,7,7,33,33
237,6,6,26,26
238,6,6,33,33
239,7,8,26,30
240,5,5,29,29
241,8,8,22,21
242,8,8,22,23
243,8,8,22,23
244,13,14,16,17
245,8,8,30,31
246,7,7,27,29
247,8,8,25,25
248,8,8,22,22
249,9,9,23,23
250,8,8,33,31
251,8,8,24,25
252,7,7,29,30
253,7,7,32,33
254,6,6,27,28
255,6,6,28,28
256,7,7,35,34
257,5,5,29,30
258,12,12,21,20
259,7,7,25,25
260,9,9,21,21
261,3,3,47,45
262,5,5,30,30
263,10,10,22,23
264,11,11,19,19
265,6,6,28,28
266,6,6,27,27
267,6,6,36,37
268,6,6,26,26
269,10,10,26,28
270,8,8,28,28
271,6,6,37,37
272,8,8,22,22
273,10,10,22,21
274,8,8,27,28
275,7,7,29,30
276,8,8,26,24
277,3,3,56,55
278,6,6,36,36
279,5,5,31,32
280,6,6,31,32
281,8,8,31,32
282,5,5,39,39
283,4,4,44,44
284,9,9,25,24
285,8,8,22,22
286,8,8,22,23
287,11,12,21,21
288,7,7,30,30
289,10,10,20,20
290,7,7,29,28
291,5,5,35,34
292,11,12,18,17
293,7,7,23,23
294,7,7,25,25
295,10,10,20,22
296,6,6,30,30
297,7,7,30,30
298,5,5,43,42
299,7,7,29,31
300,6,6,36,36
301,7,7,47,47
302,8,8,22,23
303,8,8,24,24
304,8,8,22,22
305,8,8,28,26
306,8,8,23,23
307,6,6,31,29
308,10,10,20,20
309,11,11,19,19
310,4,4,43,42
311,8,8,25,24
312,9,10,29,31
313,8,8,26,25
314,8,8,28,27
315,3,3,60,59
316,5,5,34,35
317,6,6,30,31
318,6,6,39,38
319,6,6,25,25
320,7,7,24,24
321,8,8,28,27
322,7,7,23,23
323,5,5,53,52
324,8,8,22,23
325,5,5,35,35
326,9,9,24,23
327,9,9,24,23
328,8,9,29,29
329,4,4,47,46
330,6,6,45,44
331,6,6,54,52
332,8,8,26,27
333,9,9,25,25
334,6,6,34,34
335,8,8,34,34
336,8,8,24,25
337,7,7,29,28
338,5,5,45,45
339,6,6,28,29
340,10,10,21,21
341,8,8,22,24
342,6,6,36,35
343,8,8,24,24
344,9,9,27,28
345,11,11,19,19
346,7,7,29,28
347,6,6,32,32
348,10,10,23,23
349,7,7,23,23
350,5,5,35,35
351,10,10,20,21
352,10,10,22,22
353,4,4,36,36
354,9,9,25,24
355,7,7,27,28
356,9,9,22,22
357,8,9,21,24
358,8,8,29,27
359,3,3,69,69
360,7,7,29,29
361,8,8,24,23
362,7,7,37,37
363,8,8,28,29
364,12,12,18,18
365,7,7,35,35
366,10,10,20,20
367,4,4,32,32
368,11,11,19,20
369,10,10,22,22
370,4,4,34,34
371,10,10,22,22
372,12,12,21,20
373,10,10,22,23
374,10,10,22,22
375,10,10,20,21
376,14,14,16,17
377,7,7,29,29
378,7,7,35,34
379,9,9,21,21
380,10,10,22,22
381,8,8,22,22
382,8,8,30,30
383,8,8,24,24
384,10,10,20,20
385,10,11,19,21
386,7,7,27,26
387,8,8,27,26
388,3,3,45,48
389,6,6,32,32
390,8,8,26,28
391,6,6,30,31
392,8,8,23,23
393,6,6,29,29
394,10,10,20,20
395,8,8,24,24
396,5,5,35,35
397,8,8,32,30
398,7,7,26,26
399,10,10,20,20
400,6,6,25,25
401,8,8,22,21
402,10,11,31,28
403,8,8,22,23
404,7,7,28,27
405,8,8,28,28
406,8,8,42,37
407,5,5,27,27
408,7,7,33,33
409,8,8,34,35
410,11,11,19,19
411,8,8,28,28
412,9,9,21,24
413,11,11,22,21
414,9,9,21,21
415,6,6,34,35
416,9,9,25,25
417,11,11,23,21
418,4,4,68,69
419,8,8,25,25
420,6,6,32,30
421,10,11,19,19
422,9,9,26,27
423,8,8,25,25
424,7,7,23,22
425,8,8,31,31
426,9,9,22,22
427,9,9,21,22
428,6,6,32,35
429,10,11,23,26
430,8,8,31,30
431,4,4,43,43
432,7,7,30,29
433,9,9,24,23
434,5,5,26,27
435,7,8,24,24
436,12,13,17,17
437,7,7,37,35
438,7,7,27,26
439,8,8,22,24
440,6,6,28,28
441,6,6,36,35
442,6,6,28,26
443,5,5,34,34
444,10,10,22,21
445,6,6,34,33
446,8,8,28,26
447,10,10,22,23
448,7,7,31,31
449,7,7,26,26
450,6,6,28,29
451,9,9,21,22
452,6,6,27,26
453,5,5,35,35
454,9,9,23,22
455,4,4,42,41
456,7,7,23,24
457,6,6,29,28
458,10,10,20,20
459,8,9,29,27
460,8,8,24,25
461,8,8,28,27
462,6,6,34,34
463,4,4,59,58
464,8,8,28,28
465,6,6,36,35
466,2,2,58,56
467,5,5,43,42
468,8,8,25,24
469,7,7,28,30
470,7,7,25,26
471,7,7,37,35
472,7,7,28,27
473,9,9,27,27
474,7,7,30,29
475,10,10,24,25
476,9,9,28,26
477,6,6,38,36
478,10,10,23,22
479,8,8,22,22
480,5,5,37,36
481,4,4,29,30
482,5,5,35,35
483,10,10,23,24
484,7,7,33,32
485,8,8,34,33
486,8,8,22,22
487,4,4,32,33
488,7,7,33,32
489,9,9,27,27
490,6,6,27,26
491,7,7,31,31
492,12,12,18,19
493,9,9,24,24
494,5,5,39,39
495,8,8,28,28
496,7,7,29,29
497,11,11,19,19
498,8,8,25,25
499,11,11,21,21
500,9,9,25,28
501,9,9,23,24
502,11,11,19,19
503,7,7,23,23
504,8,8,23,24
505,5,5,32,32
506,4,4,46,45
507,8,8,27,26
508,7,7,28,27
509,7,7,27,27
510,5,5,45,46
511,7,8,44,41
512,3,3,50,50
513,11,11,25,25
514,12,13,17,18
515,6,6,28,28
516,9,9,24,24
517,8,8,26,25
518,7,7,37,39
519,7,7,33,32
520,4,4,26,27
521,10,10,20,21
522,9,9,23,23
523,5,5,31,32
524,5,5,43,42
525,6,6,42,42
526,8,8,24,24
527,7,7,26,26
528,9,9,24,24
529,9,9,21,22
530,8,8,26,27
531,7,7,23,24
532,6,9,27,26
533,5,5,39,39
534,5,5,31,31
535,10,10,23,23
536,7,7,48,48
537,4,4,50,48
538,8,8,23,23
539,3,3,55,55
540,9,9,21,21
541,5,5,37,36
542,8,8,25,24
543,8,8,34,33
544,7,7,33,32
545,6,6,36,35
546,6,6,32,32
547,5,5,31,30
548,6,6,29,29
549,11,11,22,23
550,6,6,36,34
551,12,12,18,18
552,8,8,23,24
553,7,7,27,27
554,4,4,44,44
555,8,8,22,24
556,7,7,28,26
557,6,6,30,31
558,8,8,31,27
559,13,13,21,19
560,6,6,54,54
561,8,8,25,25
562,10,10,24,23
563,7,7,23,23
564,3,3,43,43
565,13,13,21,18
566,11,11,19,19
567,7,7,41,41
568,11,11,19,21
569,10,10,20,21
570,0,0,0,0
571,9,9,23,23
572,6,6,30,29
573,9,9,21,21
574,8,8,24,24
575,5,5,47,47
576,6,6,30,29
577,9,9,21,22
578,5,5,37,37
579,13,14,22,23
580,5,5,41,38
581,7,7,25,25
582,8,8,29,29
583,7,7,29,28
584,9,9,21,23
585,11,11,19,20
586,7,7,29,28
587,6,6,26,25
588,6,6,38,37
589,5,5,33,33
590,11,11,19,19
591,8,8,24,24
592,8,8,24,24
593,8,8,24,23
594,7,7,32,31
595,6,6,34,35
596,6,6,30,30
597,8,8,25,24
598,12,12,18,19
599,7,7,31,31
600,0,1,101,86
601,10,10,22,22
602,5,5,38,38
603,14,14,16,16
604,6,6,35,35
605,7,7,29,29
606,8,8,34,34
607,6,6,30,31
608,9,9,31,32
609,6,6,30,31
610,5,5,39,38
611,9,9,21,21
612,8,8,26,26
613,3,3,61,61
614,6,6,44,44
615,10,10,22,22
616,7,7,26,27
617,9,9,24,24
618,6,6,30,30
619,8,9,25,26
620,7,7,24,23
621,9,9,29,31
622,5,5,31,32
623,7,7,23,24
624,6,6,28,28
625,8,8,24,24
626,7,7,29,30
627,5,5,41,40
628,2,2,50,51
629,3,3,51,48
630,3,3,60,61
631,9,9,24,24
632,6,6,30,29
633,7,7,23,23
634,9,9,21,21
635,0,0,0,0
636,4,4,30,31
637,9,9,21,22
638,10,10,23,23
639,7,7,25,23
640,3,3,43,43
641,9,10,20,21
642,8,8,23,24
643,8,8,29,28
644,9,9,21,22
645,7,7,29,28
646,7,7,29,29
647,8,8,22,23
648,8,8,26,26
649,6,6,27,29
650,7,7,27,25
651,10,10,20,21
652,8,8,25,25
653,6,6,32,35
654,9,9,27,25
655,6,6,26,25
656,8,8,24,24
657,8,8,30,30
658,8,8,22,22
659,7,7,29,29
660,7,7,41,40
661,8,8,30,28
662,7,7,28,28
663,7,7,33,33
664,10,10,22,24
665,4,4,40,40
666,8,8,26,25
667,9,9,21,21
668,9,9,27,25
669,7,7,37,37
670,8,8,24,24
671,6,6,34,34
672,9,9,22,22
673,6,6,33,34
674,5,5,35,34
675,12,12,18,18
676,4,4,52,53
677,11,11,19,20
678,10,10,22,22
679,4,4,35,36
680,9,9,27,25
681,7,7,25,25
682,6,6,31,31
683,10,10,28,25
684,8,8,34,34
685,8,8,26,26
686,10,10,22,22
687,10,10,20,19
688,3,4,32,31
689,7,7,23,23
690,6,6,32,32
691,10,10,24,21
692,5,5,31,31
693,11,11,23,23
694,8,8,22,23
695,4,4,46,46
696,9,9,25,25
697,8,8,25,25
698,9,9,33,33
699,7,7,25,25
700,7,7,27,27
701,8,8,25,25
702,11,11,19,19
703,4,4,34,33
704,5,5,49,48
705,9,8,22,23
706,7,7,24,24
707,13,13,17,19
708,8,8,25,25
709,15,15,15,15
710,9,9,24,23
711,7,7,29,29
712,10,9,26,25
713,8,9,21,23
714,12,13,17,18
715,8,8,30,31
716,8,8,22,22
717,6,6,34,33
718,8,8,24,25
719,4,4,43,43
720,7,7,28,28
721,3,3,49,50
722,10,10,24,22
723,9,9,24,24
724,7,7,31,31
725,8,8,24,25
726,6,6,40,41
727,6,6,26,26
728,17,19,19,23
729,9,9,30,27
730,6,6,26,27
731,6,6,30,29
732,10,10,22,23
733,9,9,25,25
734,10,10,22,23
735,7,7,30,29
736,9,9,21,20
737,10,10,22,21
738,10,10,20,22
739,8,8,22,23
740,10,11,19,20
741,10,10,20,20
742,6,6,27,27
743,3,3,75,76
744,6,6,24,24
745,8,7,23,23
746,7,7,29,27
747,8,7,25,26
748,7,8,32,30
749,8,8,25,25
750,11,11,19,19
751,8,8,30,29
752,8,8,25,24
753,9,9,25,25
754,9,9,21,21
755,11,11,20,21
756,7,7,32,31
757,5,5,33,31
758,8,8,32,31
759,7,7,27,27
760,4,4,44,44
761,4,4,56,55
762,2,2,52,49
763,8,8,22,23
764,10,10,22,22
765,6,6,28,28
766,9,9,21,21
767,9,9,23,24
768,8,8,24,25
769,10,10,20,21
770,9,9,33,32
771,10,10,23,22
772,5,5,31,31
773,6,6,28,28
774,7,7,23,24
775,6,6,29,29
776,7,7,35,34
777,6,6,27,27
778,8,8,22,24
779,8,8,22,22
780,6,6,36,36
781,11,12,18,18
782,12,11,19,18
783,5,5,34,34
784,8,8,28,28
785,9,9,21,22
786,7,7,23,25
787,7,7,29,29
788,5,5,52,52
