,h11_pred,h11_true,h21_pred,h21_true
253,6,6,31,32
254,4,4,36,38
255,11,10,22,24
256,7,6,34,33
257,6,6,28,28
258,8,8,28,28
259,6,6,32,35
260,5,5,37,37
261,7,6,33,28
262,10,10,22,21
263,7,7,26,25
264,7,7,26,26
265,10,10,21,22
266,8,8,35,33
267,8,14,22,27
268,7,6,28,30
269,9,9,25,25
270,6,6,34,33
271,6,5,35,34
272,11,10,20,20
273,12,13,17,23
274,6,5,27,30
275,9,9,21,22
276,4,4,36,38
277,10,9,25,26
278,7,7,31,29
279,5,5,33,31
280,5,5,36,34
281,11,11,19,23
282,8,8,31,28
283,8,8,26,24
284,7,6,32,33
285,5,5,34,33
286,4,4,44,38
287,5,5,28,31
288,5,5,45,46
289,9,9,21,21
290,6,5,33,29
291,5,4,40,38
292,11,10,20,21
293,6,6,26,27
294,7,7,29,28
295,10,9,25,24
296,5,5,43,39
297,6,6,36,35
298,6,6,27,27
299,6,6,34,34
300,8,6,28,27
301,5,5,34,32
302,10,9,21,20
303,8,10,24,26
304,6,6,36,37
305,4,4,50,49
306,9,9,26,23
307,4,4,42,41
308,7,8,28,25
309,6,5,37,38
310,9,9,25,27
311,12,11,21,21
312,11,11,19,18
313,8,7,23,22
314,14,14,18,19
315,10,10,22,23
316,11,10,22,22
317,4,4,44,43
318,12,11,19,20
319,5,4,36,39
320,9,8,28,29
321,7,8,25,26
322,11,13,17,21
323,11,11,21,20
324,6,7,31,33
325,8,8,24,26
326,5,6,35,35
327,8,8,26,23
328,9,10,24,24
329,8,8,22,25
330,11,11,23,22
331,5,5,45,42
332,9,8,28,26
333,8,8,22,23
334,6,6,43,39
335,6,6,28,30
336,7,7,29,28
337,10,12,18,20
338,6,6,30,29
339,6,5,36,36
340,5,5,27,28
341,7,6,29,30
342,4,4,44,48
343,11,11,19,21
344,8,7,26,25
345,9,9,23,24
346,5,4,35,33
347,8,7,23,24
348,7,6,30,31
349,7,7,25,25
350,7,7,26,27
351,6,6,30,30
352,12,14,18,20
353,13,13,17,18
354,10,11,19,20
355,9,9,21,20
356,8,7,23,22
357,8,8,28,26
358,7,6,30,31
359,6,7,31,28
360,5,5,27,28
361,10,11,20,21
362,6,6,29,28
363,4,4,30,30
364,7,7,27,31
365,8,8,25,25
366,5,5,37,37
367,12,11,19,20
368,5,4,34,34
369,8,8,30,31
370,6,6,31,32
371,9,9,21,22
372,10,11,19,17
373,7,6,42,40
374,9,7,23,23
375,9,9,23,24
376,11,12,18,18
377,8,8,22,23
378,12,12,18,20
379,10,10,20,19
380,7,7,31,31
381,8,7,29,33
382,6,5,37,40
383,11,11,19,17
384,8,8,24,25
385,4,4,52,50
386,9,9,22,22
387,5,5,31,31
388,9,8,24,26
389,11,11,19,23
390,6,6,33,33
391,6,6,30,29
392,7,7,29,27
393,10,10,22,19
394,7,6,34,35
395,7,7,31,28
396,6,6,30,31
397,8,9,33,32
398,10,11,19,21
399,7,7,37,34
400,4,4,40,37
401,7,6,38,38
402,6,6,34,30
403,7,7,30,30
404,5,5,29,30
405,9,8,28,27
406,9,9,21,22
407,8,8,23,22
408,8,7,25,27
409,6,6,43,45
410,7,7,37,36
411,8,8,34,28
412,6,6,36,32
413,8,8,28,26
414,7,7,33,33
415,9,9,23,23
416,8,7,29,26
417,8,8,30,27
418,6,6,34,33
419,6,5,41,43
420,10,10,21,22
421,7,9,29,29
422,9,10,21,21
423,5,5,43,40
424,6,6,31,30
425,8,8,22,23
426,5,8,40,51
427,7,7,27,26
428,6,6,30,33
429,8,7,24,24
430,5,5,36,38
431,10,11,19,18
432,7,7,25,24
433,6,6,36,27
434,7,7,23,26
435,8,7,27,30
436,7,7,24,24
437,10,9,24,25
438,8,8,22,23
439,6,6,36,35
440,6,6,34,32
441,8,8,24,22
442,7,7,33,30
443,9,9,21,21
444,9,8,26,27
445,6,6,42,40
446,5,4,30,30
447,6,5,35,35
448,8,8,24,26
449,9,9,23,23
450,8,7,28,28
451,7,8,32,31
452,5,4,43,44
453,12,13,17,16
454,6,5,29,30
455,8,8,27,24
456,7,6,26,24
457,10,11,19,21
458,9,9,24,23
459,9,9,27,24
460,8,8,24,26
461,10,10,20,20
462,7,7,33,31
463,8,8,28,27
464,8,8,28,27
465,5,4,42,42
466,7,7,27,28
467,5,4,40,35
468,9,9,21,22
469,8,7,26,27
470,7,7,29,31
471,7,7,25,25
472,8,6,26,30
473,9,9,25,27
474,11,11,19,22
475,7,8,22,26
476,10,11,19,19
477,4,3,39,41
478,11,11,19,20
479,10,9,24,22
480,6,4,42,33
481,6,8,40,42
482,5,5,37,35
483,8,8,28,27
484,6,7,31,30
485,8,7,25,25
486,9,9,21,22
487,8,8,34,33
488,8,9,26,26
489,12,13,17,18
490,7,7,26,25
491,6,5,43,42
492,5,10,26,38
493,7,7,31,28
494,5,5,37,34
495,6,6,38,38
496,11,12,18,21
497,7,7,30,33
498,7,7,23,25
499,8,9,25,27
500,9,9,21,22
501,7,7,27,27
502,5,5,37,37
503,13,13,17,18
504,5,5,33,32
505,7,7,31,28
506,9,9,24,24
507,6,6,38,39
508,5,5,43,37
509,8,8,22,25
510,13,14,16,18
511,7,7,23,26
512,6,6,29,27
513,8,9,23,27
514,7,7,25,28
515,8,7,23,23
516,9,8,27,24
517,4,4,44,44
518,8,8,25,25
519,6,6,38,37
520,9,9,21,21
521,7,7,25,24
522,6,6,32,31
523,10,10,22,22
524,7,7,25,24
525,9,8,26,26
526,7,7,29,25
527,7,7,29,27
528,7,7,25,24
529,7,7,28,26
530,8,8,25,24
531,8,9,25,27
532,6,6,28,29
533,9,9,24,21
534,5,5,27,28
535,9,8,26,28
536,10,9,25,25
537,10,8,24,27
538,6,6,37,35
539,5,5,41,39
540,7,7,23,23
541,4,4,48,46
542,3,3,40,47
543,5,4,42,44
544,10,10,21,23
545,7,7,29,30
546,7,6,28,29
547,8,8,22,24
548,6,6,28,33
549,3,3,51,47
550,6,5,34,35
551,7,7,28,28
552,9,9,21,21
553,11,12,18,20
554,9,8,24,28
555,9,8,24,23
556,4,4,44,46
557,7,7,27,26
558,5,6,28,31
559,6,5,28,34
560,10,10,22,20
561,10,9,23,24
562,7,7,32,32
563,9,9,21,21
564,6,7,35,33
565,7,7,26,25
566,6,6,32,31
567,7,7,23,25
568,6,6,36,34
569,7,7,28,29
570,7,7,23,24
571,3,3,54,52
572,6,5,31,31
573,4,4,34,36
574,7,7,25,22
575,7,6,24,22
576,6,6,27,27
577,8,8,25,26
578,10,12,21,22
579,8,8,28,31
580,9,9,21,21
581,6,6,30,27
582,7,6,28,30
583,10,10,22,23
584,11,10,22,20
585,8,12,24,28
586,7,6,27,30
587,12,12,18,18
588,9,9,23,21
589,10,10,22,25
590,5,5,33,31
591,7,7,29,25
592,7,8,36,31
593,8,7,25,24
594,12,12,19,19
595,6,6,30,33
596,9,9,21,22
597,11,11,19,21
598,8,8,26,26
599,10,10,20,20
600,9,9,23,22
601,9,9,23,27
602,8,8,26,27
603,8,7,25,24
604,7,7,23,23
605,8,8,23,23
606,8,7,23,25
607,4,8,40,46
608,7,8,31,30
609,4,4,42,41
610,9,9,21,22
611,4,4,44,39
612,8,8,22,22
613,6,5,33,33
614,9,11,19,22
615,4,4,38,38
616,8,7,25,26
617,7,7,26,26
618,9,9,23,22
619,9,9,25,25
620,6,5,37,32
621,7,6,24,23
622,8,8,26,29
623,6,6,28,26
624,6,6,36,33
625,8,8,27,27
626,7,7,25,26
627,5,5,33,35
628,8,8,24,23
629,6,6,35,34
630,7,7,27,27
631,8,8,22,23
632,10,10,20,20
633,6,6,35,34
634,5,4,31,34
635,6,6,27,28
636,5,5,44,45
637,8,8,26,25
638,8,12,20,24
639,9,9,23,23
640,8,7,31,30
641,4,4,44,38
642,7,6,28,29
643,7,7,32,32
644,7,7,47,46
645,12,12,18,17
646,2,3,72,72
647,6,6,46,42
648,10,10,20,20
649,7,7,25,25
650,9,9,21,23
651,7,7,27,25
652,6,7,29,31
653,9,9,22,21
654,6,6,30,28
655,5,5,41,41
656,8,8,42,41
657,10,10,20,23
658,8,7,24,25
659,11,12,18,19
660,6,6,28,28
661,6,6,33,32
662,6,6,36,38
663,10,10,22,24
664,10,11,19,23
665,7,7,31,31
666,9,9,23,24
667,7,7,33,29
668,9,9,24,23
669,7,6,30,32
670,10,8,28,24
671,7,7,31,31
672,8,8,23,25
673,8,8,25,24
674,9,10,20,21
675,10,10,20,19
676,9,9,21,22
677,5,5,45,49
678,5,5,41,35
679,9,9,21,21
680,6,5,25,22
681,7,7,31,29
682,6,6,36,36
683,9,9,27,26
684,6,6,33,33
685,4,4,44,46
686,10,11,19,21
687,7,7,29,28
688,4,4,40,42
689,9,9,23,23
690,5,5,39,38
691,10,10,30,25
692,11,11,19,19
693,6,6,34,34
694,9,9,25,24
695,7,7,25,24
696,6,6,30,34
697,8,8,22,23
698,12,12,18,20
699,7,7,28,27
700,8,7,29,25
701,7,7,25,26
702,7,7,27,28
703,4,7,43,47
704,9,8,27,25
705,4,4,52,49
706,6,6,29,29
707,9,8,22,22
708,3,3,69,59
709,7,6,34,34
710,7,6,35,32
711,8,8,24,27
712,4,4,38,39
713,7,7,23,24
714,10,10,20,21
715,10,10,24,23
716,5,5,36,38
717,8,9,23,25
718,8,8,23,25
719,10,10,23,22
720,9,6,30,26
721,9,9,21,21
722,8,7,24,24
723,9,8,27,24
724,7,7,29,27
725,6,7,41,41
726,9,10,20,22
727,10,10,26,26
728,9,10,20,23
729,8,7,35,34
730,9,10,25,25
731,8,8,29,28
732,10,9,25,25
733,8,9,21,21
734,10,10,21,21
735,8,8,26,26
736,7,6,30,31
737,7,8,28,29
738,7,6,32,32
739,8,6,27,29
740,9,9,21,19
741,8,8,26,24
742,12,12,18,19
743,3,2,86,91
744,9,9,23,23
745,9,8,28,29
746,8,8,26,28
747,6,6,24,24
748,11,12,18,21
749,9,8,25,24
750,4,4,52,46
751,7,6,26,28
752,11,11,19,19
753,8,7,25,26
754,7,7,29,27
755,6,7,29,29
756,7,7,26,26
757,7,7,29,28
758,8,9,23,25
759,9,10,26,26
760,6,6,27,28
761,9,9,21,23
762,10,11,19,20
763,6,6,33,33
764,8,7,25,28
765,8,9,21,22
766,8,8,24,26
767,8,8,26,29
768,3,3,51,50
769,6,5,29,32
770,9,10,20,21
771,11,12,18,21
772,10,11,19,21
773,7,7,33,26
774,8,8,24,25
775,5,4,68,68
776,3,3,47,46
777,5,5,29,29
778,10,10,20,20
779,8,9,21,23
780,7,5,29,31
781,8,9,24,26
782,6,5,38,41
783,6,5,29,33
784,8,8,25,26
785,5,5,33,32
786,6,6,30,29
787,9,10,20,23
788,9,9,21,21
789,7,6,24,28
790,7,7,27,29
791,5,5,27,28
792,6,6,28,33
793,9,8,29,27
794,8,7,23,23
795,5,5,35,36
796,9,8,22,22
797,8,8,25,25
798,6,8,22,25
799,10,10,20,23
800,10,10,26,23
801,7,7,27,30
802,10,9,21,22
803,10,10,20,22
804,7,7,26,27
805,7,7,27,34
806,9,9,26,25
807,8,7,25,28
808,8,8,25,25
809,5,4,36,31
810,7,6,30,26
811,10,9,26,24
812,9,10,29,29
813,6,6,30,31
814,10,11,21,24
815,9,8,26,25
816,6,6,32,34
817,5,5,29,33
818,4,4,43,44
819,6,6,26,28
820,7,7,35,35
821,6,6,30,29
822,6,8,28,29
823,7,7,28,27
824,6,7,27,27
825,7,7,25,26
826,3,2,52,56
827,9,8,25,27
828,9,8,22,22
829,9,9,29,28
830,6,6,29,29
831,8,8,24,24
832,7,7,25,25
833,8,9,27,25
834,6,6,30,26
835,9,10,22,22
836,8,8,28,30
837,7,8,31,29
838,5,6,46,46
839,7,7,31,28
840,8,8,40,37
841,3,3,50,48
842,8,8,24,23
843,6,6,36,34
844,11,10,30,27
845,5,5,37,33
846,6,6,24,25
847,10,10,22,21
848,4,5,35,33
849,9,9,23,21
850,13,13,17,17
851,3,2,77,78
852,3,3,43,43
853,6,5,37,31
854,1,2,68,66
855,8,8,28,27
856,6,5,25,28
857,9,8,24,25
858,7,7,23,23
859,6,6,35,35
860,7,7,31,28
861,8,9,25,27
862,9,10,22,22
863,7,7,41,34
864,8,7,31,29
865,9,10,23,23
866,6,6,26,30
867,10,10,20,22
868,6,5,33,31
869,3,3,37,45
870,8,7,23,24
871,7,6,28,28
872,7,5,36,35
873,6,6,55,47
874,10,10,26,26
875,6,7,31,29
876,7,7,23,26
877,12,14,16,21
878,9,9,29,27
879,9,9,23,24
880,8,9,25,24
881,6,5,34,34
882,4,4,44,45
883,8,8,29,26
884,9,9,24,25
885,9,9,22,23
886,8,9,25,24
887,11,10,22,22
888,10,10,20,21
889,8,9,33,34
890,4,4,44,42
891,4,4,44,48
892,9,8,23,23
893,8,9,25,25
894,9,9,23,26
895,8,8,22,26
896,7,7,25,27
897,5,5,37,39
898,7,7,30,29
899,6,6,33,33
900,5,5,33,35
901,9,9,23,24
902,9,9,23,23
903,5,5,40,40
904,9,8,23,25
905,10,8,22,23
906,6,5,33,33
907,11,13,17,22
908,6,6,26,27
909,7,7,23,23
910,10,11,21,21
911,7,6,28,30
912,7,7,33,32
913,7,7,25,25
914,6,6,47,43
915,11,11,19,19
916,5,5,41,40
917,7,7,29,29
918,6,6,43,45
919,10,12,18,19
920,6,6,36,33
921,9,8,25,24
922,9,8,28,26
923,10,10,20,19
924,6,5,37,34
925,7,7,30,30
926,9,9,23,23
927,6,7,34,33
928,12,11,19,21
929,6,6,34,34
930,6,6,27,27
931,7,7,32,32
932,4,4,42,43
933,8,7,37,40
934,8,8,28,29
935,10,10,22,20
936,6,5,37,37
937,8,8,22,24
938,9,8,22,25
939,8,7,27,30
940,13,12,18,17
941,8,8,22,23
942,11,9,21,22
943,3,3,45,44
944,6,6,26,26
945,9,10,22,25
946,9,9,21,22
947,6,6,32,31
948,3,3,45,47
949,7,7,23,23
950,2,2,52,49
951,10,9,22,23
952,6,7,37,43
953,9,9,21,21
954,8,8,31,26
955,10,9,27,29
956,9,8,28,27
957,7,7,29,31
958,10,12,21,22
959,6,6,38,38
960,4,3,54,50
961,6,5,38,35
962,8,8,27,27
963,9,8,34,24
964,7,7,29,30
965,11,10,20,20
966,5,7,39,38
967,10,10,24,25
968,9,9,31,27
969,5,5,31,33
970,3,3,45,44
971,8,9,24,27
972,10,9,21,25
973,7,7,32,29
974,8,8,28,28
975,5,5,35,35
976,8,6,26,23
977,6,6,32,31
978,4,4,48,44
979,11,10,22,20
980,6,6,26,28
981,10,10,20,19
982,5,4,45,42
983,10,11,19,20
984,3,3,60,70
985,6,5,33,34
986,10,9,21,23
987,9,9,31,28
988,8,8,24,24
989,4,4,53,51
990,7,8,26,26
991,7,7,25,24
992,6,6,35,34
993,7,6,30,30
994,11,12,20,19
995,8,8,28,26
996,10,10,20,23
997,9,9,33,28
998,7,7,24,25
999,12,11,19,21
1000,7,7,29,27
1001,6,5,37,37
1002,7,7,29,30
1003,11,10,20,21
1004,8,8,24,24
1005,9,9,24,25
1006,8,8,24,23
1007,8,10,20,22
1008,7,8,25,26
1009,7,7,23,26
1010,7,7,23,25
1011,6,6,26,29
1012,8,7,23,26
1013,4,4,42,41
1014,7,6,30,33
1015,5,5,33,31
1016,10,10,22,21
1017,6,5,39,40
1018,4,4,44,41
1019,7,7,26,26
1020,5,5,35,34
1021,6,6,32,29
1022,5,5,45,43
1023,9,9,21,25
1024,8,9,25,24
1025,9,9,27,25
1026,7,7,27,29
1027,7,9,27,25
1028,8,7,29,32
1029,3,3,50,51
1030,7,7,29,30
1031,6,5,43,39
1032,6,6,34,33
1033,9,9,25,28
1034,5,5,39,35
1035,6,6,36,34
1036,8,7,24,25
1037,9,8,22,23
1038,7,7,47,44
1039,7,7,29,28
1040,6,6,37,35
1041,5,4,52,42
1042,9,9,22,22
1043,10,9,23,21
1044,7,7,24,26
1045,7,7,29,28
1046,8,8,25,25
1047,9,9,21,23
1048,4,4,48,42
1049,9,9,24,24
1050,5,5,37,36
1051,3,3,51,53
1052,7,7,25,27
1053,10,13,17,19
1054,7,6,32,31
1055,11,9,21,21
1056,11,12,18,17
1057,6,6,26,28
1058,9,10,23,23
1059,7,8,31,31
1060,10,9,23,22
1061,7,7,36,35
1062,10,10,22,21
1063,7,7,29,27
1064,5,5,29,29
1065,13,14,16,18
1066,9,9,25,26
1067,5,5,43,43
1068,7,6,30,29
1069,12,11,21,23
1070,11,11,22,20
1071,8,7,28,25
1072,6,6,32,35
1073,4,4,62,62
1074,10,10,22,24
1075,8,8,23,23
1076,7,7,26,27
1077,9,9,29,22
1078,7,7,31,27
1079,6,6,28,26
1080,10,10,20,24
1081,10,10,20,19
1082,6,5,43,39
1083,7,7,25,27
1084,8,8,26,27
1085,6,6,50,52
1086,10,11,23,22
1087,11,10,21,20
1088,8,8,22,23
1089,9,10,22,25
1090,7,8,28,29
1091,8,8,26,27
1092,6,5,30,32
1093,4,3,63,51
1094,7,6,38,37
1095,10,10,20,22
1096,9,9,21,26
1097,7,7,29,28
1098,9,9,24,25
1099,3,3,43,45
1100,5,5,31,31
1101,8,8,22,22
1102,5,5,45,43
1103,7,7,29,27
1104,5,4,32,32
1105,9,9,23,22
1106,5,5,41,40
1107,5,4,44,44
1108,9,9,27,27
1109,11,11,21,20
1110,6,6,32,36
1111,7,7,25,25
1112,9,9,23,23
1113,9,9,24,23
1114,10,9,27,25
1115,8,8,26,26
1116,8,8,25,23
1117,7,6,32,34
1118,8,6,29,30
1119,8,8,26,27
1120,8,8,25,25
1121,10,9,23,23
1122,7,8,24,24
1123,6,6,32,31
1124,8,8,22,23
1125,8,7,26,24
1126,10,10,24,26
1127,5,4,40,42
1128,6,6,32,32
1129,9,9,21,22
1130,5,5,35,36
1131,8,7,31,28
1132,3,3,48,47
1133,8,8,24,23
1134,7,7,26,26
1135,8,8,30,28
1136,4,4,37,39
1137,6,6,26,27
1138,10,11,19,24
1139,9,10,20,22
1140,4,4,50,49
1141,8,8,26,28
1142,6,5,39,35
1143,11,12,18,19
1144,7,7,31,27
1145,8,8,26,26
1146,7,6,24,25
1147,7,6,28,28
1148,5,5,37,35
1149,5,5,44,46
1150,7,7,35,35
1151,6,6,29,31
1152,8,8,24,27
1153,8,8,22,23
1154,6,6,36,37
1155,7,6,32,30
1156,8,7,29,27
1157,8,8,29,29
1158,8,8,29,28
1159,6,6,34,35
1160,7,7,25,28
1161,7,5,31,32
1162,9,10,20,23
1163,7,6,31,31
1164,9,10,20,23
1165,8,8,26,26
1166,6,6,34,35
1167,8,8,30,26
1168,11,12,18,19
1169,8,10,20,23
1170,6,6,45,43
1171,9,8,28,29
1172,8,8,28,28
1173,10,9,24,23
1174,9,10,26,25
1175,8,8,25,27
1176,7,7,28,26
1177,7,7,31,24
1178,7,6,40,40
1179,10,10,22,20
1180,9,9,21,23
1181,7,7,25,28
1182,6,6,36,35
1183,11,11,23,20
1184,5,5,41,42
1185,8,8,22,25
1186,4,4,38,37
1187,8,8,24,26
1188,6,6,24,25
1189,8,8,27,26
1190,8,7,37,28
1191,8,8,28,28
1192,11,11,19,18
1193,6,6,26,27
1194,10,10,22,22
1195,6,5,29,29
1196,8,8,22,21
1197,7,7,30,27
1198,10,10,22,22
1199,6,5,35,36
1200,9,9,21,23
1201,9,9,24,25
1202,9,9,25,28
1203,7,7,25,26
1204,9,9,21,21
1205,11,12,18,22
1206,5,4,38,37
1207,8,8,24,26
1208,12,11,21,19
1209,6,6,30,28
1210,5,5,38,34
1211,11,11,19,22
1212,5,5,35,33
1213,13,12,18,17
1214,7,7,32,33
1215,7,7,29,26
1216,9,8,24,22
1217,10,9,27,25
1218,9,9,21,22
1219,7,7,32,31
1220,8,8,24,24
1221,6,6,36,31
1222,8,7,26,27
1223,10,11,20,20
1224,7,7,26,28
1225,8,8,27,24
1226,10,10,22,22
1227,9,9,21,22
1228,10,10,22,23
1229,9,8,22,22
1230,4,6,36,42
1231,7,7,28,27
1232,8,5,37,37
1233,7,6,25,27
1234,8,8,28,29
1235,5,5,37,38
1236,7,7,29,24
1237,5,5,55,52
1238,8,7,26,25
1239,9,9,21,20
1240,6,5,25,24
1241,6,5,27,30
1242,3,3,47,47
1243,10,9,25,26
1244,10,11,19,21
1245,15,13,17,18
1246,7,8,28,27
1247,8,8,25,26
1248,12,11,19,19
1249,11,11,19,20
1250,5,5,37,36
1251,6,6,30,31
1252,7,6,24,28
1253,10,10,23,21
1254,8,9,25,25
1255,5,5,29,29
1256,5,5,28,29
1257,9,9,23,22
1258,7,7,29,27
1259,8,8,25,26
1260,7,7,23,24
1261,8,8,34,37
1262,9,12,18,18
1263,8,8,28,27
1264,7,7,32,34
1265,11,10,20,20
1266,6,5,41,39
1267,9,9,21,22
1268,6,6,48,45
1269,6,7,31,30
1270,11,11,19,17
1271,6,6,34,34
1272,9,9,21,20
1273,5,5,61,61
1274,7,7,25,26
1275,8,8,31,30
1276,9,9,27,27
1277,4,4,40,38
1278,8,8,28,29
1279,5,4,36,42
1280,7,7,23,25
1281,7,6,32,33
1282,11,13,17,21
1283,6,6,36,35
1284,7,6,24,27
1285,8,8,28,29
1286,10,10,22,21
1287,6,6,36,36
1288,10,9,23,24
1289,5,5,37,37
1290,7,7,23,25
1291,6,6,38,37
1292,8,8,23,23
1293,3,3,63,56
1294,8,8,22,23
1295,9,9,25,25
1296,6,5,35,31
1297,6,6,36,35
1298,5,5,29,27
1299,7,7,37,32
1300,9,9,21,23
1301,7,7,30,28
1302,7,6,33,30
1303,7,7,32,32
1304,9,9,25,25
1305,9,10,24,25
1306,8,8,23,23
1307,4,4,38,39
1308,6,6,26,25
1309,7,7,35,29
1310,9,9,21,22
1311,11,10,20,21
1312,10,10,20,20
1313,6,6,26,28
1314,8,7,28,27
1315,5,5,43,43
1316,8,8,37,37
1317,7,7,25,29
1318,8,8,26,29
1319,9,10,20,22
1320,7,7,29,28
1321,5,5,37,33
1322,5,5,43,39
1323,8,11,23,27
1324,10,10,22,21
1325,8,8,27,30
1326,8,8,25,25
1327,5,6,34,31
1328,8,7,23,25
1329,9,9,24,25
1330,8,7,31,32
1331,5,5,31,32
1332,5,5,29,30
1333,5,5,31,33
1334,6,6,26,27
1335,8,8,27,25
1336,7,7,25,25
1337,8,8,22,23
1338,5,5,29,30
1339,7,6,32,30
1340,7,6,34,33
1341,5,12,28,42
1342,8,8,22,22
1343,6,6,28,29
1344,10,11,19,20
1345,8,8,28,25
1346,8,8,24,25
1347,9,8,22,22
1348,5,5,41,36
1349,8,8,22,25
1350,8,8,24,25
1351,6,6,35,35
1352,9,9,21,23
1353,7,6,32,27
1354,11,11,19,20
1355,6,6,33,34
1356,9,9,23,22
1357,6,6,34,31
1358,8,9,22,22
