,h11_pred,h11_true,h21_pred,h21_true
168,9,8,24,28
169,8,9,23,23
170,9,9,23,23
171,6,6,30,30
172,5,5,36,33
173,9,8,23,27
174,8,8,32,28
175,5,5,36,47
176,9,10,24,20
177,8,13,26,17
178,10,13,25,21
179,5,5,33,35
180,6,6,32,34
181,8,11,25,19
182,9,11,21,19
183,7,7,25,25
184,7,7,27,27
185,9,9,23,23
186,8,9,23,23
187,7,7,26,29
188,9,9,21,24
189,7,6,31,38
190,6,8,36,28
191,10,10,21,20
192,6,8,29,31
193,6,10,29,20
194,6,6,28,29
195,8,11,26,22
196,6,6,30,32
197,8,8,23,28
198,4,4,41,46
199,4,4,40,44
200,7,7,28,33
201,7,8,29,26
202,8,11,31,19
203,9,9,24,23
204,5,5,36,29
205,7,6,30,34
206,9,9,22,21
207,7,7,26,32
208,10,9,21,24
209,4,4,36,26
210,7,7,25,23
211,9,9,31,25
212,9,8,23,28
213,7,7,25,25
214,8,9,28,22
215,7,7,30,31
216,9,11,22,19
217,5,5,32,40
218,10,12,23,18
219,6,6,31,28
220,7,10,25,20
221,7,5,33,27
222,6,6,31,32
223,7,7,26,29
224,7,6,30,30
225,9,9,23,24
226,7,7,26,26
227,7,10,23,20
228,7,7,26,23
229,10,10,21,20
230,5,8,35,28
231,9,8,23,22
232,10,9,22,21
233,10,11,22,19
234,7,8,31,26
235,7,6,29,30
236,6,7,24,24
237,8,8,24,32
238,10,9,22,27
239,3,3,46,47
240,7,8,26,25
241,6,6,29,32
242,8,8,23,22
243,7,7,27,30
244,6,6,30,36
245,7,7,25,23
246,9,8,24,22
247,4,4,36,40
248,7,7,29,31
249,9,10,28,22
250,8,8,24,24
251,7,6,31,30
252,10,14,21,16
253,9,8,22,23
254,8,8,24,24
255,8,8,23,25
256,8,10,26,20
257,5,6,34,32
258,9,9,30,25
259,7,7,26,25
260,7,9,29,25
261,6,9,29,21
262,5,5,34,45
263,7,7,25,27
264,6,6,29,32
265,8,8,23,32
266,4,4,39,46
267,8,8,23,25
268,6,8,28,22
269,10,11,23,19
270,7,7,27,35
271,9,9,22,21
272,5,5,36,49
273,10,9,22,26
274,6,6,28,26
275,8,9,23,21
276,9,11,23,20
277,5,5,33,34
278,9,10,23,20
279,10,10,22,20
280,7,7,29,35
281,7,7,25,25
282,5,9,38,27
283,7,9,24,37
284,3,3,50,47
285,5,4,42,68
286,7,7,25,25
287,7,7,28,26
288,7,7,29,31
289,7,7,31,29
290,9,11,21,19
291,5,5,37,39
292,8,10,25,21
293,7,7,26,29
294,5,5,35,37
295,7,7,27,25
296,7,7,25,28
297,7,7,26,25
298,7,6,30,24
299,4,4,40,30
300,9,9,22,21
301,5,5,35,33
302,8,8,25,24
303,8,8,23,26
304,7,7,27,30
305,7,7,26,23
306,8,8,24,31
307,9,8,24,25
308,7,7,27,33
309,8,8,23,22
310,7,7,27,37
311,8,8,25,24
312,7,8,27,28
313,10,12,25,20
314,7,6,32,33
315,6,6,27,26
316,8,8,24,24
317,7,7,26,32
318,3,3,50,61
319,9,12,22,18
320,6,6,31,33
321,10,10,22,20
322,9,10,23,20
323,4,4,40,50
324,8,8,24,29
325,7,0,31,0
326,7,8,31,31
327,7,8,27,30
328,9,9,22,21
329,6,8,37,36
330,6,7,30,31
331,5,5,34,43
332,9,10,24,22
333,9,14,24,16
334,9,9,22,21
335,8,8,25,28
336,9,11,22,19
337,6,5,36,33
338,8,8,23,24
339,7,9,25,27
340,7,7,25,29
341,6,8,27,24
342,7,6,27,26
343,10,10,22,20
344,3,3,48,49
345,7,6,31,38
346,7,6,31,36
347,9,9,22,23
348,8,8,25,24
349,6,6,30,24
350,6,8,28,28
351,7,6,31,33
352,4,4,38,34
353,9,10,26,22
354,7,7,27,28
355,7,7,28,37
356,8,9,25,21
357,7,7,26,23
358,7,6,27,25
359,8,8,24,22
360,10,10,24,22
361,7,7,29,27
362,10,13,23,17
363,7,8,24,24
364,8,10,25,24
365,7,5,34,35
366,7,7,28,32
367,7,6,31,54
368,6,6,28,28
369,7,7,26,25
370,6,6,29,27
371,8,8,23,23
372,10,9,22,21
373,7,7,29,31
374,7,7,27,29
375,5,5,34,38
376,9,9,22,22
377,10,11,22,25
378,7,8,26,25
379,5,5,33,28
380,7,6,30,30
381,7,6,30,36
382,9,9,22,21
383,7,7,27,30
384,8,5,32,31
385,6,6,29,24
386,4,4,43,49
387,9,9,22,21
388,7,7,26,23
389,5,5,36,37
390,9,11,22,19
391,6,5,32,37
392,7,7,26,29
393,7,11,25,23
394,5,5,34,30
395,7,7,25,23
396,10,12,21,18
397,10,11,25,19
398,5,7,33,33
399,5,5,36,39
400,7,7,25,25
401,8,8,23,26
402,9,12,23,18
403,4,4,36,32
404,5,5,35,53
405,8,12,25,21
406,7,7,25,23
407,9,9,22,23
408,6,6,28,30
409,9,9,22,21
410,9,8,23,23
411,5,5,35,41
412,7,7,24,24
413,10,10,25,22
414,9,10,22,22
415,7,6,32,46
416,6,6,29,24
417,7,6,30,28
418,9,9,23,23
419,7,6,30,30
420,8,10,26,22
421,5,5,32,33
422,6,6,35,45
423,9,9,27,27
424,5,4,37,35
425,8,8,24,22
426,7,6,31,34
427,4,4,39,42
428,9,9,23,24
429,9,9,23,21
430,9,8,23,22
431,6,5,35,43
432,7,6,29,28
433,4,7,40,31
434,9,8,23,22
435,4,4,42,29
436,9,9,22,21
437,7,7,25,26
438,9,10,23,20
439,9,11,23,19
440,5,5,34,25
441,8,11,24,21
442,5,5,35,35
443,9,9,23,24
444,6,5,39,37
445,7,6,29,32
446,7,7,27,26
447,7,7,27,23
448,8,10,25,22
449,9,9,23,27
450,7,6,26,30
451,7,7,28,29
452,7,6,30,28
453,8,8,25,28
454,6,6,29,30
455,7,8,31,26
456,9,9,23,21
457,9,11,22,19
458,9,10,23,22
459,10,11,21,19
460,4,4,37,48
461,5,5,35,45
462,4,4,41,47
463,4,4,40,48
464,5,7,41,47
465,6,6,28,28
466,8,9,24,30
467,7,7,26,27
468,9,9,24,25
469,7,10,26,20
470,9,8,22,22
471,6,6,29,31
472,8,8,25,26
473,7,7,26,25
474,7,9,26,27
475,6,5,32,35
476,7,7,26,27
477,10,13,24,21
478,7,6,33,34
479,6,6,31,30
480,7,6,31,28
481,5,5,35,41
482,7,9,25,25
483,6,5,32,37
484,9,9,23,27
485,6,6,31,36
486,9,8,22,22
487,7,7,26,27
488,6,10,33,20
489,6,5,31,39
490,9,9,24,21
491,7,7,24,26
492,7,6,29,30
493,7,8,25,28
494,9,11,22,19
495,5,5,32,37
496,4,4,40,42
497,6,6,28,29
498,9,9,23,21
499,5,8,31,22
500,9,8,23,22
501,7,7,25,25
502,7,7,26,27
503,9,9,25,21
504,7,7,27,23
505,6,7,31,29
506,3,3,48,56
507,8,8,26,27
508,5,7,33,28
509,9,9,23,25
510,9,12,22,18
511,7,9,27,21
512,9,9,23,21
513,4,4,36,34
514,6,6,29,30
515,7,7,32,31
516,5,5,33,31
517,9,12,23,18
518,5,6,37,54
519,9,8,23,22
520,5,5,35,35
521,7,6,31,26
522,9,8,24,26
523,6,5,36,33
524,10,11,22,19
525,8,9,27,23
526,9,9,27,25
527,8,8,26,28
528,7,7,26,23
529,7,7,26,24
530,8,8,22,22
531,5,5,36,42
532,9,8,24,26
533,2,2,55,52
534,6,9,28,23
535,5,5,34,32
536,7,7,24,25
537,10,11,23,21
538,9,9,22,23
539,8,8,23,25
540,6,5,34,37
541,10,12,24,18
542,7,8,26,30
543,6,8,36,40
544,6,5,32,43
545,5,5,36,39
546,2,2,61,68
547,8,9,25,27
548,9,9,23,21
549,7,6,29,28
550,7,6,28,28
551,7,10,29,22
552,9,10,24,23
553,8,9,31,27
554,8,8,24,24
555,4,0,17,0
556,7,6,30,26
557,7,8,28,26
558,2,2,54,50
559,8,12,23,18
560,9,12,23,18
561,8,8,24,25
562,7,7,25,27
563,7,6,32,30
564,8,8,25,33
565,7,9,28,27
566,8,8,24,25
567,6,6,29,27
568,10,13,26,17
569,9,9,22,21
570,7,7,27,36
571,9,7,29,32
572,10,10,21,20
573,7,8,27,29
574,9,11,24,19
575,7,7,27,26
576,8,8,26,26
577,6,6,30,37
578,7,8,25,26
579,9,8,23,22
580,6,6,29,30
581,9,9,21,21
582,9,8,23,22
583,7,7,25,28
584,9,9,22,23
585,8,8,30,27
586,8,11,22,20
587,5,5,35,35
588,7,6,28,30
589,7,7,27,35
590,10,9,22,28
591,7,7,27,33
592,8,8,25,25
593,9,9,24,24
594,7,7,25,25
595,6,6,29,27
596,5,14,30,22
597,8,14,26,16
598,9,13,21,17
599,9,8,25,31
600,7,7,27,36
601,7,6,30,33
602,9,9,22,21
603,10,10,24,22
604,5,5,35,38
605,7,7,29,29
606,6,6,29,31
607,5,5,34,31
608,10,11,25,19
609,6,9,31,25
610,8,8,24,22
611,8,8,24,28
612,6,5,37,37
613,9,9,24,24
614,8,8,23,27
615,7,7,25,29
616,9,8,24,25
617,8,8,23,31
618,6,8,34,26
619,9,9,22,21
620,6,19,37,19
621,7,6,29,28
622,7,8,31,30
623,7,8,27,23
624,9,9,23,21
625,9,9,22,23
626,7,7,25,28
627,7,8,27,27
628,8,11,25,19
629,7,11,29,25
630,7,8,24,25
631,7,6,30,28
632,9,11,23,19
633,4,4,35,40
634,9,11,22,19
635,5,5,33,42
636,6,10,27,23
637,9,9,23,21
638,7,6,28,30
639,5,5,34,36
640,7,7,26,29
641,7,7,26,27
642,5,5,33,43
643,8,9,30,21
644,6,5,34,37
645,7,7,26,25
646,5,5,32,29
647,9,10,22,20
648,7,7,27,26
649,7,7,26,37
650,9,9,22,21
651,7,6,29,27
652,7,7,26,23
653,9,9,25,22
654,8,10,26,23
655,5,5,33,29
656,7,5,35,32
657,7,8,25,27
658,6,8,28,28
659,7,8,27,26
660,8,8,23,23
661,6,7,32,37
662,5,7,31,41
663,3,11,37,31
664,6,6,29,29
665,3,3,51,49
666,6,6,29,28
667,8,5,34,41
668,8,8,23,24
669,4,6,35,24
670,7,7,27,29
671,9,10,22,22
672,5,8,35,31
673,9,8,23,22
674,9,8,25,28
675,7,7,27,25
676,7,9,24,35
677,7,6,29,26
678,8,8,33,26
679,5,6,36,38
680,3,3,46,43
681,5,7,33,23
682,9,9,23,23
683,4,4,44,58
684,9,9,22,21
685,7,7,25,26
686,8,8,23,30
687,9,10,23,23
688,6,10,28,20
689,7,5,34,33
690,8,8,23,22
691,9,10,22,22
692,7,7,27,29
693,7,7,28,30
694,7,7,27,27
695,6,6,28,27
696,5,7,39,23
697,4,4,43,44
698,6,6,29,25
699,3,5,46,59
700,7,6,28,24
701,5,4,40,42
702,6,8,34,32
703,6,0,37,0
704,6,6,29,30
705,9,11,23,19
706,5,7,37,35
707,9,10,24,23
708,8,8,24,27
709,5,19,35,19
710,9,8,24,25
711,6,6,30,26
712,7,6,31,28
713,6,6,29,33
714,3,5,41,43
715,10,10,27,28
716,7,7,27,27
717,8,10,24,25
718,8,9,23,25
719,6,10,32,22
720,9,9,22,21
721,9,9,22,21
722,8,11,23,19
723,3,6,40,34
724,8,8,31,34
725,9,8,23,28
726,7,7,24,25
727,9,8,24,25
728,6,6,28,24
729,10,10,21,20
730,5,5,36,55
731,6,6,31,38
732,7,7,27,26
733,4,4,40,60
734,7,6,29,24
735,7,7,27,27
736,5,5,35,39
737,7,6,31,26
738,5,5,34,28
739,5,5,36,39
740,6,6,30,31
741,10,10,24,22
742,5,5,34,37
743,8,8,30,34
744,7,7,25,33
745,7,6,29,26
746,5,5,35,52
747,3,11,49,29
748,5,5,34,29
749,9,9,22,21
750,6,6,29,35
751,6,5,36,33
752,7,7,25,29
753,7,6,31,32
754,9,11,24,19
755,7,9,30,25
756,9,8,23,24
757,6,6,28,31
758,7,8,27,28
759,10,10,21,20
760,5,5,33,25
761,10,10,24,30
762,7,9,28,25
763,9,9,21,24
764,6,8,34,26
765,8,8,23,26
766,7,8,26,24
767,10,10,24,22
768,8,8,24,25
769,5,5,34,37
770,8,8,24,22
771,9,11,22,19
772,6,6,33,36
773,9,12,22,18
774,9,9,24,27
775,4,4,35,34
776,5,5,37,46
777,9,9,23,27
778,7,7,25,29
779,5,5,35,30
780,7,7,27,25
781,7,6,30,30
782,4,4,40,37
783,3,3,47,40
784,7,7,26,30
785,4,4,36,32
786,7,7,27,35
787,7,10,28,26
788,6,9,28,21
789,6,11,28,21
790,9,12,24,20
791,7,8,26,28
792,8,8,23,24
793,5,0,36,0
794,10,10,21,20
795,6,6,28,30
796,9,12,24,18
797,7,7,26,37
798,7,7,27,29
799,10,10,22,20
800,5,5,34,27
801,8,8,25,22
802,9,9,22,21
803,9,9,22,24
804,5,5,36,51
805,9,8,24,24
806,7,13,29,17
807,8,10,25,24
808,3,3,43,55
809,6,5,32,31
810,7,7,28,27
811,9,8,24,42
812,9,11,21,19
813,7,8,24,28
814,7,7,27,27
815,7,6,28,28
816,7,7,27,27
817,9,8,24,25
818,4,4,39,43
819,9,8,22,28
820,9,14,24,18
821,6,7,32,32
822,7,8,35,40
823,9,8,25,33
824,7,7,25,25
825,8,12,23,18
826,7,7,27,29
827,9,9,31,25
828,7,8,25,28
829,7,6,30,26
830,4,4,42,42
831,7,7,25,23
832,6,6,27,38
833,4,4,39,46
834,7,6,29,29
835,6,8,36,30
836,7,7,27,27
837,4,4,41,62
838,9,10,22,22
839,7,6,32,35
840,7,6,28,26
841,10,10,25,20
842,7,7,25,27
843,8,8,24,33
844,7,7,27,29
845,9,12,22,18
846,6,13,31,17
847,9,11,23,19
848,7,7,26,29
849,8,9,27,21
850,7,7,26,23
851,7,6,31,36
852,10,10,24,20
853,7,8,25,28
854,5,5,34,27
855,7,6,29,36
856,7,7,29,23
857,9,8,22,24
858,6,6,39,54
859,7,7,30,29
860,7,7,24,23
861,8,8,23,24
862,4,4,38,41
863,7,7,24,24
864,9,9,29,25
865,9,9,24,22
866,8,8,23,23
867,8,6,30,28
868,7,8,24,24
869,5,4,37,44
870,5,5,32,31
871,7,6,29,24
872,7,6,27,30
873,9,8,22,24
874,9,10,22,21
875,5,5,34,29
876,7,7,25,25
877,9,11,21,19
878,10,10,23,20
879,8,10,26,22
880,7,9,29,27
881,2,2,60,68
882,10,10,25,22
883,7,8,26,28
884,8,8,25,32
885,9,10,23,26
886,7,7,26,27
887,9,8,25,25
888,5,5,35,38
889,9,10,22,22
890,8,8,24,25
891,7,7,29,35
892,7,8,33,34
893,8,8,23,24
894,7,7,26,25
895,5,5,31,28
896,8,8,24,28
897,7,7,25,23
898,7,7,27,26
899,7,7,26,29
900,7,6,33,32
901,7,7,27,23
902,5,5,30,37
903,7,6,31,36
904,10,11,26,23
905,9,8,23,24
906,9,9,22,21
907,7,7,27,27
908,10,13,21,17
909,9,8,23,22
910,8,8,30,28
911,4,4,41,48
912,6,5,31,28
913,7,8,27,25
914,9,9,22,22
915,8,8,25,25
916,7,6,31,28
917,4,4,42,56
918,6,6,29,32
919,6,6,29,33
920,5,5,35,39
921,10,12,23,18
922,7,7,27,30
923,7,9,28,29
924,7,7,27,23
925,5,5,31,37
926,7,6,31,34
927,2,2,52,58
928,9,9,30,25
929,9,9,22,21
930,6,0,29,0
931,8,8,25,24
932,8,8,24,25
933,5,5,35,39
934,4,4,41,36
935,8,8,24,28
936,10,12,23,18
937,8,8,24,23
938,5,5,35,39
939,7,8,28,26
940,7,6,32,32
941,7,7,26,29
942,7,9,27,31
943,5,7,34,29
944,8,8,23,24
945,7,8,25,26
946,8,8,24,22
947,9,8,23,24
948,9,8,23,28
949,7,8,26,22
950,6,5,41,45
951,7,7,31,28
952,7,6,29,30
953,7,7,26,23
954,9,8,24,23
955,6,5,32,37
956,8,10,25,20
957,8,8,30,30
958,7,8,25,24
959,6,6,31,44
960,9,9,22,21
961,6,5,41,37
962,9,9,22,21
963,4,4,45,44
964,6,6,29,29
965,9,9,23,21
966,4,19,40,19
967,8,8,24,25
968,8,8,24,32
969,8,9,30,25
970,5,5,36,41
971,8,10,27,22
972,6,6,29,30
973,5,5,35,41
974,7,6,32,37
975,5,5,35,37
976,7,7,29,27
977,6,9,28,21
978,9,9,23,23
979,6,6,28,26
980,7,7,25,25
981,9,11,24,19
982,4,4,35,32
983,9,11,25,19
984,7,7,26,23
985,9,9,22,21
986,9,10,22,23
987,7,7,25,27
988,9,12,23,18
989,6,6,31,30
990,9,9,22,24
991,10,9,22,21
992,10,13,22,17
993,5,6,34,38
994,9,9,30,25
995,7,9,31,39
996,6,6,28,31
997,5,5,33,31
998,8,8,23,22
999,10,11,25,23
1000,8,8,25,22
1001,7,7,25,25
1002,4,4,46,52
1003,7,6,32,49
1004,7,7,26,27
1005,7,7,24,25
1006,8,8,23,22
1007,10,10,26,24
1008,5,5,33,29
1009,7,7,26,27
1010,4,4,47,52
1011,7,6,29,24
1012,7,7,32,33
1013,9,12,31,21
1014,7,10,25,28
1015,6,6,32,40
1016,7,7,31,33
1017,9,9,22,21
1018,7,8,27,29
1019,9,10,23,20
1020,8,8,23,24
1021,6,5,35,37
1022,7,7,28,28
1023,5,5,31,31
1024,7,7,26,25
1025,9,9,28,27
1026,10,11,22,19
1027,8,8,25,32
1028,7,5,31,31
1029,7,8,25,28
1030,9,10,23,24
1031,6,6,28,26
1032,7,8,28,31
1033,10,10,22,20
1034,4,4,45,49
1035,5,5,35,30
1036,4,4,42,40
1037,7,7,25,24
1038,9,9,24,24
1039,7,11,29,19
1040,4,8,38,44
1041,7,7,31,31
1042,9,12,24,20
1043,9,10,23,22
1044,8,9,27,23
1045,4,4,42,45
1046,4,4,40,38
1047,9,8,24,32
1048,7,8,27,40
1049,6,6,30,32
1050,8,8,34,30
1051,9,11,22,21
1052,8,10,27,22
1053,9,9,21,21
1054,5,5,34,31
1055,5,5,33,31
1056,3,14,31,23
1057,9,9,29,24
1058,6,6,32,32
1059,4,5,38,41
1060,7,7,26,25
1061,9,8,22,24
1062,9,13,26,21
1063,7,7,25,23
1064,7,8,25,26
1065,8,10,24,20
1066,7,7,28,32
1067,4,4,40,43
1068,6,6,30,36
1069,8,11,23,19
1070,9,12,29,28
1071,6,7,29,29
1072,10,11,22,19
1073,9,9,28,33
1074,7,7,27,33
1075,9,10,22,20
1076,9,11,24,21
1077,3,3,41,45
1078,10,10,26,22
1079,6,6,30,30
1080,4,4,39,44
1081,8,11,26,19
1082,6,8,34,32
1083,5,5,35,40
1084,9,10,21,23
1085,9,12,22,18
1086,7,7,27,25
1087,8,8,23,22
1088,9,10,24,20
1089,9,9,22,21
1090,3,3,45,53
1091,5,5,35,35
1092,9,9,23,22
1093,2,2,54,58
1094,7,7,28,29
1095,8,8,36,28
1096,8,8,24,37
1097,7,7,27,23
1098,6,7,28,31
1099,5,5,36,37
1100,7,7,25,24
1101,10,14,22,16
1102,7,8,32,44
1103,8,8,24,25
1104,9,9,23,23
1105,7,13,29,17
1106,7,7,30,31
1107,9,10,21,22
1108,9,8,25,25
1109,8,8,24,24
1110,10,10,21,20
1111,8,8,23,23
1112,9,12,22,18
1113,6,6,28,24
1114,4,4,43,52
1115,8,10,23,20
1116,6,6,29,30
1117,7,6,31,42
1118,7,7,24,27
1119,9,11,22,19
1120,10,10,24,22
1121,8,8,26,24
1122,9,8,23,24
1123,9,10,22,20
1124,9,9,23,23
1125,7,7,26,29
1126,7,6,31,32
1127,7,7,25,23
1128,9,9,21,23
1129,7,6,32,38
1130,7,7,27,29
1131,10,10,21,20
1132,4,4,38,36
1133,7,6,29,26
1134,7,9,26,23
1135,9,9,22,23
1136,7,10,25,20
1137,4,1,46,101
1138,7,7,25,29
1139,10,10,25,24
1140,7,8,27,28
1141,6,6,29,26
1142,6,5,34,35
1143,9,9,22,22
1144,8,8,23,26
1145,6,6,29,31
1146,6,10,33,23
1147,7,6,32,36
1148,10,11,24,21
1149,8,8,24,22
1150,8,8,24,24
1151,6,8,35,34
1152,5,5,35,39
1153,8,8,23,22
1154,9,9,23,24
1155,5,5,34,35
1156,9,10,23,22
1157,5,9,32,25
1158,10,10,24,20
1159,10,11,22,19
1160,7,6,31,26
1161,8,8,24,23
1162,9,6,28,30
1163,7,7,25,27
1164,9,9,22,21
1165,5,5,35,35
1166,7,7,24,24
1167,10,10,22,20
1168,9,8,22,22
1169,4,4,41,32
1170,9,8,23,28
1171,6,5,33,35
1172,7,6,32,40
1173,5,5,33,34
1174,9,9,23,21
1175,8,8,23,25
1176,8,8,25,24
1177,7,13,27,21
1178,9,8,25,31
1179,3,3,46,41
1180,3,3,43,53
1181,8,8,23,22
1182,5,5,36,39
1183,9,11,22,25
1184,8,9,30,23
1185,5,5,35,30
1186,7,7,27,35
1187,6,6,29,28
1188,7,11,33,31
1189,10,10,23,20
1190,8,10,27,22
1191,7,6,31,34
1192,8,9,27,24
1193,5,5,33,34
1194,5,5,34,35
1195,6,5,34,43
1196,7,7,28,29
1197,8,8,23,22
1198,7,5,31,29
1199,5,5,33,37
1200,7,11,25,19
1201,9,8,23,24
1202,5,5,33,38
1203,2,2,64,47
1204,7,8,26,28
1205,4,4,35,40
1206,7,9,28,26
1207,7,11,27,25
1208,7,7,27,32
1209,6,8,27,23
1210,8,8,23,28
1211,7,8,27,22
1212,8,10,29,29
1213,7,6,32,44
1214,6,6,30,36
1215,8,8,24,26
1216,4,4,40,36
1217,7,6,31,35
1218,8,8,30,34
1219,8,8,24,25
1220,7,8,26,29
1221,7,7,25,30
1222,7,8,25,26
1223,8,12,30,24
1224,6,6,29,26
1225,7,8,25,28
1226,6,6,32,30
1227,7,6,26,29
1228,7,7,25,25
1229,6,6,31,27
1230,5,5,35,37
1231,10,10,21,20
1232,6,6,29,30
1233,7,6,32,34
1234,7,7,25,25
1235,4,4,40,40
1236,10,12,22,18
1237,6,6,31,34
1238,9,11,24,25
1239,7,7,28,29
1240,7,7,26,28
1241,5,5,35,37
1242,5,2,48,59
1243,3,3,44,75
1244,6,5,33,35
1245,7,6,30,33
1246,6,5,33,39
1247,3,3,45,50
1248,4,4,40,34
1249,7,6,31,31
1250,9,9,23,21
1251,9,11,24,19
1252,8,8,30,34
1253,9,9,22,23
1254,6,6,30,26
1255,10,10,21,20
1256,5,4,33,36
1257,7,7,26,27
1258,9,11,25,19
1259,9,9,22,21
1260,8,8,24,22
1261,7,8,27,28
1262,5,5,37,47
1263,5,5,36,41
1264,8,8,25,31
1265,7,11,27,23
1266,7,7,30,29
1267,5,5,31,25
1268,8,8,24,26
1269,7,9,29,29
1270,9,8,25,34
1271,6,9,27,25
1272,10,12,22,18
1273,7,7,28,29
1274,9,10,29,20
1275,9,9,22,23
1276,10,10,21,20
1277,10,13,22,17
1278,8,10,26,20
1279,7,8,26,23
1280,9,10,21,23
1281,5,8,32,26
1282,10,10,24,22
1283,4,7,38,33
1284,7,7,29,33
1285,8,11,24,23
1286,9,12,27,18
1287,7,7,26,27
1288,6,6,30,27
1289,9,9,22,21
1290,9,10,22,20
1291,7,8,26,32
1292,6,6,31,42
1293,6,6,28,28
1294,7,7,27,36
1295,5,5,35,31
1296,3,3,43,45
1297,7,7,27,23
1298,5,5,36,41
1299,7,7,27,26
1300,4,7,42,29
1301,9,10,23,22
1302,5,7,32,31
1303,8,8,23,31
1304,7,6,31,42
1305,7,6,31,36
1306,8,8,22,28
1307,10,11,21,22
1308,5,5,31,39
1309,9,9,30,25
1310,6,10,29,23
1311,8,7,24,23
1312,8,8,22,22
1313,6,8,30,31
1314,7,7,26,29
1315,7,7,25,25
1316,4,4,38,34
1317,7,7,27,28
1318,8,7,24,23
1319,7,7,24,25
1320,5,5,34,37
1321,10,10,21,20
1322,7,8,25,26
1323,4,4,41,43
1324,7,9,31,33
1325,7,7,24,23
1326,9,11,25,19
1327,7,7,25,28
1328,8,8,23,22
1329,7,7,27,32
1330,5,5,32,37
1331,3,3,52,69
1332,7,6,28,42
1333,9,9,24,21
1334,6,6,28,29
1335,9,11,23,19
1336,10,10,21,20
1337,7,8,27,24
1338,3,3,41,41
1339,3,3,51,69
1340,8,6,29,30
1341,7,8,25,34
1342,9,9,23,22
1343,7,7,27,27
1344,8,9,25,23
1345,6,5,33,41
1346,6,6,29,32
1347,3,3,50,50
1348,7,9,30,29
1349,9,10,25,22
1350,9,10,22,23
1351,5,5,35,43
1352,8,8,23,25
1353,7,9,25,25
1354,3,3,48,43
1355,7,7,27,32
1356,9,7,29,41
1357,9,10,24,23
1358,8,8,24,26
